timestamp,asset_id,ram_force,drive_motor_current,rail_temperature,ram_speed
2026-04-19 03:00,COR-03,244.82,244.1,67.72,14.03
2026-04-19 04:00,COR-03,276.03,251.41,68.31,14.28
2026-04-19 05:00,COR-03,272.13,232.26,73.07,13.48
2026-04-19 06:00,COR-03,273.91,255.51,77.62,14.47
2026-04-19 07:00,COR-03,252.41,257.72,74.79,14.24
2026-04-19 08:00,COR-03,247.81,248.94,70.98,14.13
2026-04-19 09:00,COR-03,242.41,248.02,63.72,13.7
2026-04-19 10:00,COR-03,248.96,237.76,65.82,13.75
2026-04-19 11:00,COR-03,237.0,239.5,65.53,12.91
2026-04-19 12:00,COR-03,204.31,224.81,69.64,13.1
2026-04-19 13:00,COR-03,202.52,216.18,64.35,12.41
2026-04-19 14:00,COR-03,214.67,217.3,63.01,11.96
2026-04-19 15:00,COR-03,201.92,190.8,61.57,11.32
2026-04-19 16:00,COR-03,207.46,213.24,61.25,11.61
2026-04-19 17:00,COR-03,201.41,202.75,64.28,11.46
2026-04-19 18:00,COR-03,194.77,202.69,52.51,11.34
2026-04-19 19:00,COR-03,186.67,188.9,61.0,11.29
2026-04-19 20:00,COR-03,165.0,197.32,60.8,12.52
2026-04-19 21:00,COR-03,219.69,216.6,57.9,11.95
2026-04-19 22:00,COR-03,196.82,216.35,61.55,12.32
2026-04-19 23:00,COR-03,196.91,207.81,61.66,13.5
2026-04-20 00:00,COR-03,206.52,231.87,65.6,12.89
2026-04-20 01:00,COR-03,250.44,246.53,66.82,12.87
2026-04-20 02:00,COR-03,241.95,221.61,69.27,13.1
2026-04-20 03:00,COR-03,231.4,260.91,65.86,14.01
2026-04-20 04:00,COR-03,236.58,254.87,70.22,13.83
2026-04-20 05:00,COR-03,263.29,248.84,66.58,14.41
2026-04-20 06:00,COR-03,266.89,242.79,67.94,13.78
2026-04-20 07:00,COR-03,243.65,237.8,70.73,13.96
2026-04-20 08:00,COR-03,258.52,239.67,71.49,13.81
2026-04-20 09:00,COR-03,261.67,240.09,69.53,13.27
2026-04-20 10:00,COR-03,254.54,234.53,69.55,13.35
2026-04-20 11:00,COR-03,222.04,221.03,70.53,13.79
2026-04-20 12:00,COR-03,207.88,235.19,61.52,12.86
2026-04-20 13:00,COR-03,195.24,202.5,61.27,12.04
2026-04-20 14:00,COR-03,221.49,208.83,60.55,12.27
2026-04-20 15:00,COR-03,189.07,194.3,64.48,13.22
2026-04-20 16:00,COR-03,192.42,208.17,60.9,12.47
2026-04-20 17:00,COR-03,192.71,208.82,55.93,10.47
2026-04-20 18:00,COR-03,202.83,200.7,57.77,11.34
2026-04-20 19:00,COR-03,185.8,187.47,58.71,12.2
2026-04-20 20:00,COR-03,208.76,209.07,61.3,10.95
2026-04-20 21:00,COR-03,230.68,204.83,62.96,11.75
2026-04-20 22:00,COR-03,211.95,214.3,63.83,11.92
2026-04-20 23:00,COR-03,226.84,235.65,59.58,13.53
2026-04-21 00:00,COR-03,229.47,225.86,64.74,12.43
2026-04-21 01:00,COR-03,226.27,239.73,67.82,13.03
2026-04-21 02:00,COR-03,220.06,230.91,70.92,13.65
2026-04-21 03:00,COR-03,247.68,250.5,68.17,14.32
2026-04-21 04:00,COR-03,248.96,254.13,74.3,14.57
2026-04-21 05:00,COR-03,260.61,250.98,66.7,14.19
2026-04-21 06:00,COR-03,260.41,262.04,66.26,13.92
2026-04-21 07:00,COR-03,258.03,228.17,69.78,13.53
2026-04-21 08:00,COR-03,257.79,235.58,67.53,13.83
2026-04-21 09:00,COR-03,253.74,226.74,67.75,13.6
2026-04-21 10:00,COR-03,216.64,230.48,70.73,14.27
2026-04-21 11:00,COR-03,215.62,225.54,65.38,12.83
2026-04-21 12:00,COR-03,238.02,216.07,64.56,13.08
2026-04-21 13:00,COR-03,216.64,213.65,62.74,12.69
2026-04-21 14:00,COR-03,182.49,196.85,62.17,12.67
2026-04-21 15:00,COR-03,200.29,183.0,61.21,11.81
2026-04-21 16:00,COR-03,209.34,217.24,60.0,10.69
2026-04-21 17:00,COR-03,216.54,195.82,59.15,11.26
2026-04-21 18:00,COR-03,186.76,191.1,56.39,12.06
2026-04-21 19:00,COR-03,213.89,210.22,54.25,11.3
2026-04-21 20:00,COR-03,174.82,191.62,61.67,12.07
2026-04-21 21:00,COR-03,205.01,204.75,63.44,11.47
2026-04-21 22:00,COR-03,213.19,213.28,60.92,12.58
2026-04-21 23:00,COR-03,223.43,205.7,62.59,12.64
2026-04-22 00:00,COR-03,218.79,229.98,68.53,13.24
2026-04-22 01:00,COR-03,241.98,223.09,66.05,13.45
2026-04-22 02:00,COR-03,235.05,229.94,64.97,13.56
2026-04-22 03:00,COR-03,255.05,232.24,71.69,14.03
2026-04-22 04:00,COR-03,278.96,243.19,68.19,13.67
2026-04-22 05:00,COR-03,266.29,249.99,69.5,14.52
2026-04-22 06:00,COR-03,258.28,232.07,70.3,14.58
2026-04-22 07:00,COR-03,281.42,247.11,71.76,15.07
2026-04-22 08:00,COR-03,274.3,247.84,72.05,14.42
2026-04-22 09:00,COR-03,244.24,261.06,68.14,13.57
2026-04-22 10:00,COR-03,240.56,235.34,69.29,14.32
2026-04-22 11:00,COR-03,232.22,234.82,66.05,13.41
2026-04-22 12:00,COR-03,225.21,222.25,67.55,13.07
2026-04-22 13:00,COR-03,234.63,210.82,69.43,12.4
2026-04-22 14:00,COR-03,210.31,196.93,65.75,13.0
2026-04-22 15:00,COR-03,201.24,202.03,61.04,13.09
2026-04-22 16:00,COR-03,206.03,204.17,62.98,11.97
2026-04-22 17:00,COR-03,180.94,196.27,56.91,11.72
2026-04-22 18:00,COR-03,202.91,181.52,58.16,12.15
2026-04-22 19:00,COR-03,200.02,198.65,58.98,11.4
2026-04-22 20:00,COR-03,199.01,190.81,62.41,11.08
2026-04-22 21:00,COR-03,193.55,191.51,64.33,11.15
2026-04-22 22:00,COR-03,221.91,210.16,61.07,12.84
2026-04-22 23:00,COR-03,215.87,227.39,63.87,12.71
2026-04-23 00:00,COR-03,217.69,209.65,62.61,13.03
2026-04-23 01:00,COR-03,241.49,220.56,68.08,13.05
2026-04-23 02:00,COR-03,237.12,245.42,66.61,12.96
2026-04-23 03:00,COR-03,256.87,241.11,66.77,13.58
2026-04-23 04:00,COR-03,253.36,239.62,71.0,14.08
2026-04-23 05:00,COR-03,257.65,245.87,69.78,14.02
2026-04-23 06:00,COR-03,255.8,242.24,70.48,13.93
2026-04-23 07:00,COR-03,255.47,249.49,67.64,14.12
2026-04-23 08:00,COR-03,265.88,248.4,72.04,14.35
2026-04-23 09:00,COR-03,233.95,233.97,70.27,13.59
2026-04-23 10:00,COR-03,257.79,218.86,62.66,14.18
2026-04-23 11:00,COR-03,231.57,222.84,69.09,12.85
2026-04-23 12:00,COR-03,207.84,201.1,63.67,13.18
2026-04-23 13:00,COR-03,216.84,213.1,60.99,12.28
2026-04-23 14:00,COR-03,202.46,225.02,62.8,12.93
2026-04-23 15:00,COR-03,194.99,215.97,61.89,11.71
2026-04-23 16:00,COR-03,208.79,210.68,62.04,11.85
2026-04-23 17:00,COR-03,194.93,178.11,57.87,12.07
2026-04-23 18:00,COR-03,180.69,192.31,55.35,11.3
2026-04-23 19:00,COR-03,189.69,202.99,59.09,11.25
2026-04-23 20:00,COR-03,202.96,208.66,61.46,11.1
2026-04-23 21:00,COR-03,207.73,190.12,57.87,12.67
2026-04-23 22:00,COR-03,193.04,199.29,62.36,12.34
2026-04-23 23:00,COR-03,232.14,226.02,63.3,13.18
2026-04-24 00:00,COR-03,223.27,225.45,67.87,11.92
2026-04-24 01:00,COR-03,257.62,227.42,64.67,13.3
2026-04-24 02:00,COR-03,221.92,225.83,69.91,13.94
2026-04-24 03:00,COR-03,227.45,228.66,73.79,13.68
2026-04-24 04:00,COR-03,247.74,230.78,70.17,14.97
2026-04-24 05:00,COR-03,266.02,240.29,67.35,14.39
2026-04-24 06:00,COR-03,243.74,243.03,72.12,15.03
2026-04-24 07:00,COR-03,248.61,248.65,72.57,14.56
2026-04-24 08:00,COR-03,265.9,228.27,70.79,13.04
2026-04-24 09:00,COR-03,256.41,235.75,68.16,13.34
2026-04-24 10:00,COR-03,218.78,239.18,68.05,13.83
2026-04-24 11:00,COR-03,214.27,215.91,71.31,12.31
2026-04-24 12:00,COR-03,217.07,207.94,66.69,12.29
2026-04-24 13:00,COR-03,213.57,196.9,58.89,12.87
2026-04-24 14:00,COR-03,205.8,221.7,61.4,12.51
2026-04-24 15:00,COR-03,211.63,190.34,57.38,13.29
2026-04-24 16:00,COR-03,194.8,203.34,62.01,11.82
2026-04-24 17:00,COR-03,209.72,208.52,60.97,10.39
2026-04-24 18:00,COR-03,188.33,195.82,57.1,11.5
2026-04-24 19:00,COR-03,200.99,192.42,56.7,11.29
2026-04-24 20:00,COR-03,161.62,201.39,61.83,11.9
2026-04-24 21:00,COR-03,190.67,201.27,64.87,12.75
2026-04-24 22:00,COR-03,198.74,205.88,67.29,13.05
2026-04-24 23:00,COR-03,240.84,197.28,68.61,12.71
2026-04-25 00:00,COR-03,237.47,231.05,65.11,12.88
2026-04-25 01:00,COR-03,253.51,228.98,65.41,12.62
2026-04-25 02:00,COR-03,261.06,250.86,64.77,14.39
2026-04-25 03:00,COR-03,245.34,239.68,65.98,14.81
2026-04-25 04:00,COR-03,247.96,237.95,63.34,13.43
2026-04-25 05:00,COR-03,269.48,223.69,73.46,14.41
2026-04-25 06:00,COR-03,259.27,237.28,69.46,14.32
2026-04-25 07:00,COR-03,256.82,241.82,73.48,14.11
2026-04-25 08:00,COR-03,253.56,231.06,69.41,13.91
2026-04-25 09:00,COR-03,244.55,232.3,70.54,13.66
2026-04-25 10:00,COR-03,255.1,219.33,61.76,13.42
2026-04-25 11:00,COR-03,207.97,206.26,66.24,13.8
2026-04-25 12:00,COR-03,219.07,240.34,61.78,12.67
2026-04-25 13:00,COR-03,207.36,214.48,64.05,12.79
2026-04-25 14:00,COR-03,184.5,220.35,62.34,12.34
2026-04-25 15:00,COR-03,202.81,176.96,60.77,12.09
2026-04-25 16:00,COR-03,189.22,211.7,59.17,12.92
2026-04-25 17:00,COR-03,182.33,185.73,62.73,11.5
2026-04-25 18:00,COR-03,199.27,190.87,59.89,11.65
2026-04-25 19:00,COR-03,209.24,187.04,54.72,12.01
2026-04-25 20:00,COR-03,176.35,204.19,60.04,12.26
2026-04-25 21:00,COR-03,207.31,217.82,62.96,12.43
2026-04-25 22:00,COR-03,213.5,202.94,58.72,12.51
2026-04-25 23:00,COR-03,216.19,204.55,61.72,13.13
2026-04-26 00:00,COR-03,235.74,232.6,65.08,12.37
2026-04-26 01:00,COR-03,219.02,227.62,62.39,13.33
2026-04-26 02:00,COR-03,252.47,254.01,64.74,13.6
2026-04-26 03:00,COR-03,249.68,239.51,68.61,14.0
2026-04-26 04:00,COR-03,237.63,260.47,66.31,14.0
2026-04-26 05:00,COR-03,269.16,239.25,66.81,14.46
2026-04-26 06:00,COR-03,279.97,222.28,72.62,14.17
2026-04-26 07:00,COR-03,263.95,262.72,67.14,14.96
2026-04-26 08:00,COR-03,257.18,241.16,68.66,14.88
2026-04-26 09:00,COR-03,233.69,233.01,67.57,14.56
2026-04-26 10:00,COR-03,241.3,232.86,65.14,13.68
2026-04-26 11:00,COR-03,212.35,224.61,66.78,12.92
2026-04-26 12:00,COR-03,231.64,227.16,62.96,12.92
2026-04-26 13:00,COR-03,195.03,203.38,67.25,13.03
2026-04-26 14:00,COR-03,193.41,207.15,63.09,12.91
2026-04-26 15:00,COR-03,210.35,214.17,60.32,12.59
2026-04-26 16:00,COR-03,196.62,205.77,58.86,12.42
2026-04-26 17:00,COR-03,201.86,201.5,63.03,12.31
2026-04-26 18:00,COR-03,190.01,207.06,61.41,11.48
2026-04-26 19:00,COR-03,194.15,209.07,58.87,11.13
2026-04-26 20:00,COR-03,200.7,205.31,59.8,12.4
2026-04-26 21:00,COR-03,199.73,203.67,57.91,12.97
2026-04-26 22:00,COR-03,209.51,200.25,61.1,11.58
2026-04-26 23:00,COR-03,209.1,210.33,59.21,12.5
2026-04-27 00:00,COR-03,249.92,224.67,67.32,13.03
2026-04-27 01:00,COR-03,234.27,223.04,70.88,13.23
2026-04-27 02:00,COR-03,239.04,249.07,66.56,13.52
2026-04-27 03:00,COR-03,274.17,241.98,69.97,14.81
2026-04-27 04:00,COR-03,241.53,239.87,73.45,14.15
2026-04-27 05:00,COR-03,259.33,234.22,73.33,14.62
2026-04-27 06:00,COR-03,241.59,254.95,73.16,13.1
2026-04-27 07:00,COR-03,258.82,229.68,68.07,14.47
2026-04-27 08:00,COR-03,254.38,247.27,70.44,14.56
2026-04-27 09:00,COR-03,241.45,217.81,70.47,14.09
2026-04-27 10:00,COR-03,248.32,242.24,74.34,13.67
2026-04-27 11:00,COR-03,216.81,220.28,66.97,13.77
2026-04-27 12:00,COR-03,226.39,234.58,64.83,12.66
2026-04-27 13:00,COR-03,217.82,219.92,63.44,12.54
2026-04-27 14:00,COR-03,217.71,195.53,63.89,12.99
2026-04-27 15:00,COR-03,216.44,209.66,62.82,11.77
2026-04-27 16:00,COR-03,211.33,186.44,60.85,11.94
2026-04-27 17:00,COR-03,190.93,201.8,54.68,11.82
2026-04-27 18:00,COR-03,210.09,197.9,61.81,12.56
2026-04-27 19:00,COR-03,229.11,186.08,55.69,10.8
2026-04-27 20:00,COR-03,217.94,184.82,59.07,12.09
2026-04-27 21:00,COR-03,179.7,199.01,60.41,11.74
2026-04-27 22:00,COR-03,211.53,216.88,61.15,12.23
2026-04-27 23:00,COR-03,199.48,219.66,62.87,11.72
2026-04-28 00:00,COR-03,223.5,205.79,64.26,12.71
2026-04-28 01:00,COR-03,246.5,231.98,64.84,13.28
2026-04-28 02:00,COR-03,266.7,239.22,65.34,14.34
2026-04-28 03:00,COR-03,218.46,238.21,66.98,13.85
2026-04-28 04:00,COR-03,248.09,256.41,73.04,14.68
2026-04-28 05:00,COR-03,277.58,239.57,74.14,13.6
2026-04-28 06:00,COR-03,277.83,254.2,71.07,14.2
2026-04-28 07:00,COR-03,275.09,235.62,70.4,13.94
2026-04-28 08:00,COR-03,244.94,239.44,68.6,14.36
2026-04-28 09:00,COR-03,245.2,228.76,69.69,13.26
2026-04-28 10:00,COR-03,251.92,240.5,74.08,13.84
2026-04-28 11:00,COR-03,213.6,220.03,66.31,13.59
2026-04-28 12:00,COR-03,239.72,211.01,65.11,13.2
2026-04-28 13:00,COR-03,215.99,221.8,63.94,13.47
2026-04-28 14:00,COR-03,209.09,216.05,64.8,12.39
2026-04-28 15:00,COR-03,175.88,224.96,60.03,11.27
2026-04-28 16:00,COR-03,186.44,182.7,58.25,11.24
2026-04-28 17:00,COR-03,180.68,193.98,58.56,11.86
2026-04-28 18:00,COR-03,189.63,196.14,55.27,11.31
2026-04-28 19:00,COR-03,181.83,207.39,56.45,11.95
2026-04-28 20:00,COR-03,203.96,203.27,54.52,12.15
2026-04-28 21:00,COR-03,188.67,204.57,64.82,11.88
2026-04-28 22:00,COR-03,209.55,210.16,65.86,12.36
2026-04-28 23:00,COR-03,221.09,203.46,62.67,13.18
2026-04-29 00:00,COR-03,228.71,226.97,63.0,13.52
2026-04-29 01:00,COR-03,226.41,236.31,71.34,14.06
2026-04-29 02:00,COR-03,245.05,241.18,66.16,13.92
2026-04-29 03:00,COR-03,249.31,236.18,68.64,13.54
2026-04-29 04:00,COR-03,264.66,248.28,73.42,12.84
2026-04-29 05:00,COR-03,254.2,241.34,70.81,14.12
2026-04-29 06:00,COR-03,241.15,240.24,69.84,14.15
2026-04-29 07:00,COR-03,268.32,257.2,74.45,15.09
2026-04-29 08:00,COR-03,239.66,230.63,72.58,14.11
2026-04-29 09:00,COR-03,241.42,241.67,66.66,15.09
2026-04-29 10:00,COR-03,224.07,230.01,69.11,13.93
2026-04-29 11:00,COR-03,216.1,236.54,65.69,14.04
2026-04-29 12:00,COR-03,238.74,231.54,62.67,13.19
2026-04-29 13:00,COR-03,217.92,223.55,61.36,12.93
2026-04-29 14:00,COR-03,185.75,204.95,61.46,12.8
2026-04-29 15:00,COR-03,213.2,200.91,58.55,11.53
2026-04-29 16:00,COR-03,210.74,186.12,60.65,11.64
2026-04-29 17:00,COR-03,196.38,200.05,59.28,13.04
2026-04-29 18:00,COR-03,182.66,197.04,57.11,11.49
2026-04-29 19:00,COR-03,212.62,192.88,55.99,12.47
2026-04-29 20:00,COR-03,192.2,196.96,58.06,12.55
2026-04-29 21:00,COR-03,202.77,197.65,59.68,12.51
2026-04-29 22:00,COR-03,212.87,200.63,63.14,12.17
2026-04-29 23:00,COR-03,209.49,210.64,62.37,12.87
2026-04-30 00:00,COR-03,235.95,220.07,64.85,13.21
2026-04-30 01:00,COR-03,221.34,225.59,65.99,13.67
2026-04-30 02:00,COR-03,232.56,209.67,69.5,14.6
2026-04-30 03:00,COR-03,256.82,249.4,65.99,14.24
2026-04-30 04:00,COR-03,293.65,233.19,71.39,14.23
2026-04-30 05:00,COR-03,250.78,236.35,69.32,14.08
2026-04-30 06:00,COR-03,280.65,241.17,68.36,14.39
2026-04-30 07:00,COR-03,271.06,236.26,72.78,14.19
2026-04-30 08:00,COR-03,257.52,227.68,67.14,14.5
2026-04-30 09:00,COR-03,263.88,247.09,68.72,13.76
2026-04-30 10:00,COR-03,256.33,211.68,66.29,13.91
2026-04-30 11:00,COR-03,203.38,209.26,67.84,13.63
2026-04-30 12:00,COR-03,245.23,220.59,66.15,13.16
2026-04-30 13:00,COR-03,218.0,211.12,62.05,12.36
2026-04-30 14:00,COR-03,205.27,204.4,61.21,13.03
2026-04-30 15:00,COR-03,204.22,198.04,62.83,12.41
2026-04-30 16:00,COR-03,202.96,198.94,65.04,12.62
2026-04-30 17:00,COR-03,193.07,198.89,62.27,11.24
2026-04-30 18:00,COR-03,198.68,179.31,57.42,11.91
2026-04-30 19:00,COR-03,187.74,210.03,55.22,11.52
2026-04-30 20:00,COR-03,204.25,212.31,60.48,11.94
2026-04-30 21:00,COR-03,208.73,213.38,56.23,11.59
2026-04-30 22:00,COR-03,217.35,208.71,61.61,12.82
2026-04-30 23:00,COR-03,210.92,212.41,64.77,12.93
2026-05-01 00:00,COR-03,233.14,211.74,66.0,12.93
2026-05-01 01:00,COR-03,236.14,211.52,70.53,12.71
2026-05-01 02:00,COR-03,240.36,222.35,65.93,13.79
2026-05-01 03:00,COR-03,246.48,227.65,71.82,15.19
2026-05-01 04:00,COR-03,255.8,243.1,74.54,13.89
2026-05-01 05:00,COR-03,239.16,230.15,71.83,13.85
2026-05-01 06:00,COR-03,256.72,247.53,71.32,14.48
2026-05-01 07:00,COR-03,270.4,243.29,72.12,14.26
2026-05-01 08:00,COR-03,247.78,211.71,69.22,13.4
2026-05-01 09:00,COR-03,236.32,257.0,64.94,14.27
2026-05-01 10:00,COR-03,247.26,221.74,73.69,13.42
2026-05-01 11:00,COR-03,220.43,226.16,65.93,13.63
2026-05-01 12:00,COR-03,240.17,232.9,71.09,13.18
2026-05-01 13:00,COR-03,197.12,218.51,59.98,13.13
2026-05-01 14:00,COR-03,198.19,224.2,61.67,12.73
2026-05-01 15:00,COR-03,203.63,216.77,62.76,11.85
2026-05-01 16:00,COR-03,193.54,181.79,60.22,12.78
2026-05-01 17:00,COR-03,184.83,193.62,61.04,11.47
2026-05-01 18:00,COR-03,202.27,194.39,61.75,11.86
2026-05-01 19:00,COR-03,184.59,193.06,62.77,10.67
2026-05-01 20:00,COR-03,197.62,197.8,61.93,12.67
2026-05-01 21:00,COR-03,194.72,199.63,63.39,12.91
2026-05-01 22:00,COR-03,203.13,212.73,62.58,13.34
2026-05-01 23:00,COR-03,225.9,215.28,64.83,13.28
2026-05-02 00:00,COR-03,234.12,211.85,63.92,12.75
2026-05-02 01:00,COR-03,253.87,228.43,64.69,13.71
2026-05-02 02:00,COR-03,222.01,231.31,69.64,13.6
2026-05-02 03:00,COR-03,241.47,256.35,69.2,14.9
2026-05-02 04:00,COR-03,257.09,255.91,70.76,13.36
2026-05-02 05:00,COR-03,258.79,254.74,69.03,14.25
2026-05-02 06:00,COR-03,266.01,252.4,70.72,13.6
2026-05-02 07:00,COR-03,272.42,228.99,75.04,14.47
2026-05-02 08:00,COR-03,266.83,234.93,68.68,13.45
2026-05-02 09:00,COR-03,231.62,251.77,70.84,14.23
2026-05-02 10:00,COR-03,235.47,215.91,64.38,13.49
2026-05-02 11:00,COR-03,251.14,222.83,67.81,12.96
2026-05-02 12:00,COR-03,232.47,229.67,65.44,13.45
2026-05-02 13:00,COR-03,237.22,227.02,62.5,11.75
2026-05-02 14:00,COR-03,240.09,208.88,58.93,11.69
2026-05-02 15:00,COR-03,209.55,213.27,59.21,12.46
2026-05-02 16:00,COR-03,203.9,208.13,53.0,12.55
2026-05-02 17:00,COR-03,173.25,194.04,54.83,11.41
2026-05-02 18:00,COR-03,191.0,196.55,55.6,11.27
2026-05-02 19:00,COR-03,184.91,185.64,57.6,11.8
2026-05-02 20:00,COR-03,188.84,195.99,62.2,11.0
2026-05-02 21:00,COR-03,207.88,214.42,58.6,11.45
2026-05-02 22:00,COR-03,203.89,204.04,64.85,12.61
2026-05-02 23:00,COR-03,228.81,210.8,64.39,12.22
2026-05-03 00:00,COR-03,239.62,220.82,67.95,13.71
2026-05-03 01:00,COR-03,228.2,221.75,60.23,13.27
2026-05-03 02:00,COR-03,219.74,227.8,67.1,13.6
2026-05-03 03:00,COR-03,243.83,241.48,65.88,14.45
2026-05-03 04:00,COR-03,243.74,230.73,67.52,14.45
2026-05-03 05:00,COR-03,257.82,222.97,72.14,13.96
2026-05-03 06:00,COR-03,256.25,247.27,72.6,14.51
2026-05-03 07:00,COR-03,250.14,255.56,71.32,14.35
2026-05-03 08:00,COR-03,232.26,249.28,70.76,13.49
2026-05-03 09:00,COR-03,260.47,225.18,72.15,15.02
2026-05-03 10:00,COR-03,265.52,234.65,67.36,13.58
2026-05-03 11:00,COR-03,233.66,235.65,64.94,14.57
2026-05-03 12:00,COR-03,237.47,212.87,64.43,13.5
2026-05-03 13:00,COR-03,189.68,199.35,61.42,13.27
2026-05-03 14:00,COR-03,225.17,197.04,61.64,12.19
2026-05-03 15:00,COR-03,192.58,210.77,61.43,11.77
2026-05-03 16:00,COR-03,193.99,202.61,61.81,12.23
2026-05-03 17:00,COR-03,207.13,189.29,58.97,11.4
2026-05-03 18:00,COR-03,201.56,182.52,54.97,11.05
2026-05-03 19:00,COR-03,192.84,193.17,57.34,12.12
2026-05-03 20:00,COR-03,219.9,206.63,57.49,11.6
2026-05-03 21:00,COR-03,188.32,202.83,56.71,12.01
2026-05-03 22:00,COR-03,209.4,205.09,66.36,13.11
2026-05-03 23:00,COR-03,236.33,216.52,60.98,11.73
2026-05-04 00:00,COR-03,226.19,243.46,64.08,12.43
2026-05-04 01:00,COR-03,231.22,228.28,65.42,12.9
2026-05-04 02:00,COR-03,227.95,235.69,65.36,13.95
2026-05-04 03:00,COR-03,245.21,221.02,72.37,12.51
2026-05-04 04:00,COR-03,261.27,238.74,68.84,13.77
2026-05-04 05:00,COR-03,240.25,249.08,71.03,14.93
2026-05-04 06:00,COR-03,246.41,243.55,71.81,14.68
2026-05-04 07:00,COR-03,251.1,246.25,72.02,14.57
2026-05-04 08:00,COR-03,241.52,243.11,70.49,14.33
2026-05-04 09:00,COR-03,256.01,238.95,69.91,13.46
2026-05-04 10:00,COR-03,235.18,228.78,71.01,12.71
2026-05-04 11:00,COR-03,248.5,229.1,63.0,13.82
2026-05-04 12:00,COR-03,221.25,222.39,58.23,12.97
2026-05-04 13:00,COR-03,214.73,272.31,62.18,12.96
2026-05-04 14:00,COR-03,204.9,264.47,62.36,12.16
2026-05-04 15:00,COR-03,198.71,255.87,66.59,12.39
2026-05-04 16:00,COR-03,197.27,248.5,61.03,11.9
2026-05-04 17:00,COR-03,176.59,264.72,57.12,11.94
2026-05-04 18:00,COR-03,192.66,262.72,58.58,12.37
2026-05-04 19:00,COR-03,203.35,263.09,60.5,12.49
2026-05-04 20:00,COR-03,189.72,247.37,64.2,12.28
2026-05-04 21:00,COR-03,223.17,395.5,58.56,12.14
2026-05-04 22:00,COR-03,207.97,271.31,60.36,12.02
2026-05-04 23:00,COR-03,192.06,298.66,61.28,12.48
2026-05-05 00:00,COR-03,199.93,287.73,65.59,13.52
2026-05-05 01:00,COR-03,237.67,295.1,70.08,13.45
2026-05-05 02:00,COR-03,240.01,291.99,63.1,13.88
2026-05-05 03:00,COR-03,239.2,288.21,71.36,13.71
2026-05-05 04:00,COR-03,254.3,302.3,70.7,13.47
2026-05-05 05:00,COR-03,264.16,316.54,75.48,13.8
2026-05-05 06:00,COR-03,253.48,318.81,71.15,14.21
2026-05-05 07:00,COR-03,254.07,325.48,72.6,13.86
2026-05-05 08:00,COR-03,242.11,292.83,69.43,13.51
2026-05-05 09:00,COR-03,241.9,298.09,68.69,13.78
2026-05-05 10:00,COR-03,235.13,298.63,70.73,12.94
2026-05-05 11:00,COR-03,223.57,308.22,70.4,13.42
2026-05-05 12:00,COR-03,226.62,284.12,63.33,13.76
2026-05-05 13:00,COR-03,225.11,277.72,64.84,12.9
2026-05-05 14:00,COR-03,198.15,280.6,59.27,12.27
2026-05-05 15:00,COR-03,195.1,269.38,60.2,11.62
2026-05-05 16:00,COR-03,195.05,265.64,62.7,11.42
2026-05-05 17:00,COR-03,183.62,284.02,56.54,11.94
2026-05-05 18:00,COR-03,191.88,279.1,59.75,11.82
2026-05-05 19:00,COR-03,195.9,251.2,60.84,11.95
2026-05-05 20:00,COR-03,193.89,274.9,59.34,12.2
2026-05-05 21:00,COR-03,186.94,271.23,56.85,12.82
2026-05-05 22:00,COR-03,206.37,287.21,59.45,12.11
2026-05-05 23:00,COR-03,207.8,306.97,65.95,12.51
2026-05-06 00:00,COR-03,212.74,298.87,59.66,13.48
2026-05-06 01:00,COR-03,230.45,308.05,65.29,12.32
2026-05-06 02:00,COR-03,241.0,308.82,63.58,13.79
2026-05-06 03:00,COR-03,233.9,318.58,67.7,14.01
2026-05-06 04:00,COR-03,244.37,326.69,71.8,13.94
2026-05-06 05:00,COR-03,234.9,332.81,70.58,13.59
2026-05-06 06:00,COR-03,265.43,329.96,75.06,13.93
2026-05-06 07:00,COR-03,245.85,336.87,72.63,14.18
2026-05-06 08:00,COR-03,253.45,319.97,73.0,13.18
2026-05-06 09:00,COR-03,246.87,299.76,70.88,13.49
2026-05-06 10:00,COR-03,242.65,319.63,62.96,13.81
2026-05-06 11:00,COR-03,233.34,314.56,64.43,12.72
2026-05-06 12:00,COR-03,202.32,314.73,64.78,13.08
2026-05-06 13:00,COR-03,206.32,296.69,65.46,12.15
2026-05-06 14:00,COR-03,212.42,291.99,61.81,12.2
2026-05-06 15:00,COR-03,210.04,275.41,60.32,11.6
2026-05-06 16:00,COR-03,189.69,288.92,59.39,12.11
2026-05-06 17:00,COR-03,215.27,312.01,57.32,12.91
2026-05-06 18:00,COR-03,222.52,270.18,61.45,12.2
2026-05-06 19:00,COR-03,180.89,287.14,57.63,12.09
2026-05-06 20:00,COR-03,179.45,276.58,59.42,11.36
2026-05-06 21:00,COR-03,232.08,275.61,57.47,12.62
2026-05-06 22:00,COR-03,204.7,297.48,65.75,11.8
2026-05-06 23:00,COR-03,202.47,293.56,63.63,12.3
2026-05-07 00:00,COR-03,243.45,309.8,67.22,13.32
2026-05-07 01:00,COR-03,231.62,327.89,67.82,12.4
2026-05-07 02:00,COR-03,256.97,319.03,66.52,13.81
2026-05-07 03:00,COR-03,245.25,338.9,70.18,13.62
2026-05-07 04:00,COR-03,269.41,313.06,71.34,14.31
2026-05-07 05:00,COR-03,237.41,336.49,69.95,14.78
2026-05-07 06:00,COR-03,278.56,338.08,65.2,14.43
