timestamp,asset_id,hydraulic_pressure,beam_position_error,oil_temperature,cylinder_drift
2026-04-16 11:00,RHF-WBD-03,170.17,1.24,47.95,1.81
2026-04-16 12:00,RHF-WBD-03,154.19,-1.13,45.23,1.4
2026-04-16 13:00,RHF-WBD-03,160.65,-0.6,45.19,1.32
2026-04-16 14:00,RHF-WBD-03,151.09,-1.47,43.64,1.42
2026-04-16 15:00,RHF-WBD-03,147.12,-0.36,45.66,1.07
2026-04-16 16:00,RHF-WBD-03,159.82,-1.51,46.1,1.03
2026-04-16 17:00,RHF-WBD-03,146.76,-1.21,41.67,0.99
2026-04-16 18:00,RHF-WBD-03,156.09,-2.32,43.12,0.9
2026-04-16 19:00,RHF-WBD-03,158.98,-2.4,45.51,0.98
2026-04-16 20:00,RHF-WBD-03,164.81,-1.46,44.54,1.26
2026-04-16 21:00,RHF-WBD-03,153.35,-2.49,42.39,1.17
2026-04-16 22:00,RHF-WBD-03,164.18,-2.49,43.07,1.45
2026-04-16 23:00,RHF-WBD-03,156.41,-1.21,47.71,1.58
2026-04-17 00:00,RHF-WBD-03,164.38,0.67,47.09,1.38
2026-04-17 01:00,RHF-WBD-03,166.06,0.94,47.12,1.74
2026-04-17 02:00,RHF-WBD-03,168.01,-0.57,47.3,1.61
2026-04-17 03:00,RHF-WBD-03,164.36,1.01,48.52,1.75
2026-04-17 04:00,RHF-WBD-03,177.57,1.88,49.19,1.48
2026-04-17 05:00,RHF-WBD-03,181.08,0.77,49.21,1.97
2026-04-17 06:00,RHF-WBD-03,170.18,2.5,48.86,2.02
2026-04-17 07:00,RHF-WBD-03,174.57,3.56,48.76,1.93
2026-04-17 08:00,RHF-WBD-03,174.13,2.86,48.23,1.89
2026-04-17 09:00,RHF-WBD-03,168.03,0.38,47.85,1.72
2026-04-17 10:00,RHF-WBD-03,177.78,0.36,47.93,1.83
2026-04-17 11:00,RHF-WBD-03,168.16,1.15,45.78,1.61
2026-04-17 12:00,RHF-WBD-03,172.67,-0.92,44.63,1.59
2026-04-17 13:00,RHF-WBD-03,170.16,-0.53,45.4,1.15
2026-04-17 14:00,RHF-WBD-03,156.37,-0.75,43.96,1.47
2026-04-17 15:00,RHF-WBD-03,159.42,-1.98,45.79,1.25
2026-04-17 16:00,RHF-WBD-03,154.53,-3.35,44.85,1.17
2026-04-17 17:00,RHF-WBD-03,160.77,-3.02,45.97,1.11
2026-04-17 18:00,RHF-WBD-03,150.87,-0.63,43.14,1.2
2026-04-17 19:00,RHF-WBD-03,149.54,-1.57,44.02,1.41
2026-04-17 20:00,RHF-WBD-03,159.1,-3.16,43.62,1.39
2026-04-17 21:00,RHF-WBD-03,156.7,-0.89,44.77,1.31
2026-04-17 22:00,RHF-WBD-03,161.43,-1.19,46.49,1.15
2026-04-17 23:00,RHF-WBD-03,165.42,-0.29,47.17,1.63
2026-04-18 00:00,RHF-WBD-03,164.57,-0.83,45.77,1.4
2026-04-18 01:00,RHF-WBD-03,173.24,1.05,47.66,1.39
2026-04-18 02:00,RHF-WBD-03,167.69,1.21,47.77,1.94
2026-04-18 03:00,RHF-WBD-03,176.42,0.47,48.04,1.54
2026-04-18 04:00,RHF-WBD-03,177.84,2.26,47.59,1.79
2026-04-18 05:00,RHF-WBD-03,178.24,0.62,48.78,1.84
2026-04-18 06:00,RHF-WBD-03,172.11,0.53,48.67,1.81
2026-04-18 07:00,RHF-WBD-03,171.35,1.94,48.65,1.81
2026-04-18 08:00,RHF-WBD-03,180.74,2.55,47.66,1.72
2026-04-18 09:00,RHF-WBD-03,174.17,1.34,46.87,1.98
2026-04-18 10:00,RHF-WBD-03,167.56,1.12,47.31,1.55
2026-04-18 11:00,RHF-WBD-03,159.13,-0.38,47.86,1.54
2026-04-18 12:00,RHF-WBD-03,161.55,0.74,47.65,1.46
2026-04-18 13:00,RHF-WBD-03,159.35,0.34,45.46,1.43
2026-04-18 14:00,RHF-WBD-03,165.07,-1.22,44.93,1.08
2026-04-18 15:00,RHF-WBD-03,153.12,-0.42,45.84,1.11
2026-04-18 16:00,RHF-WBD-03,158.97,-0.88,45.26,1.11
2026-04-18 17:00,RHF-WBD-03,156.36,-1.62,45.49,1.28
2026-04-18 18:00,RHF-WBD-03,160.25,-1.15,42.55,1.14
2026-04-18 19:00,RHF-WBD-03,158.23,-0.58,44.64,1.25
2026-04-18 20:00,RHF-WBD-03,152.28,-2.13,45.5,1.09
2026-04-18 21:00,RHF-WBD-03,155.49,-1.56,44.79,1.05
2026-04-18 22:00,RHF-WBD-03,165.6,-1.39,44.48,1.42
2026-04-18 23:00,RHF-WBD-03,169.17,0.51,47.81,1.57
2026-04-19 00:00,RHF-WBD-03,166.4,-0.85,48.21,1.51
2026-04-19 01:00,RHF-WBD-03,170.31,0.41,45.48,1.4
2026-04-19 02:00,RHF-WBD-03,173.29,2.4,46.82,1.77
2026-04-19 03:00,RHF-WBD-03,174.8,0.62,47.56,1.88
2026-04-19 04:00,RHF-WBD-03,179.99,0.52,50.62,1.81
2026-04-19 05:00,RHF-WBD-03,177.54,2.55,47.17,1.75
2026-04-19 06:00,RHF-WBD-03,180.86,0.1,47.96,1.91
2026-04-19 07:00,RHF-WBD-03,170.43,2.67,49.39,1.79
2026-04-19 08:00,RHF-WBD-03,175.36,2.77,50.63,1.87
2026-04-19 09:00,RHF-WBD-03,171.94,2.88,48.72,2.14
2026-04-19 10:00,RHF-WBD-03,173.53,0.79,47.62,1.54
2026-04-19 11:00,RHF-WBD-03,166.75,0.08,45.84,1.55
2026-04-19 12:00,RHF-WBD-03,160.91,-0.75,46.72,1.63
2026-04-19 13:00,RHF-WBD-03,162.52,0.15,46.01,1.59
2026-04-19 14:00,RHF-WBD-03,157.7,-0.71,44.14,1.23
2026-04-19 15:00,RHF-WBD-03,158.82,-2.15,44.41,1.3
2026-04-19 16:00,RHF-WBD-03,151.57,-0.71,46.43,0.98
2026-04-19 17:00,RHF-WBD-03,154.76,-2.61,42.82,1.15
2026-04-19 18:00,RHF-WBD-03,150.04,-1.99,43.47,1.5
2026-04-19 19:00,RHF-WBD-03,158.6,-1.77,42.42,1.17
2026-04-19 20:00,RHF-WBD-03,162.77,-1.02,44.56,1.32
2026-04-19 21:00,RHF-WBD-03,159.23,-1.51,41.61,1.36
2026-04-19 22:00,RHF-WBD-03,167.29,-0.23,45.91,1.06
2026-04-19 23:00,RHF-WBD-03,161.72,0.02,45.63,1.31
2026-04-20 00:00,RHF-WBD-03,160.47,-0.34,45.11,1.52
2026-04-20 01:00,RHF-WBD-03,174.79,0.47,45.93,1.52
2026-04-20 02:00,RHF-WBD-03,176.43,1.1,48.47,2.01
2026-04-20 03:00,RHF-WBD-03,170.22,0.35,47.2,1.66
2026-04-20 04:00,RHF-WBD-03,170.76,1.43,48.77,1.61
2026-04-20 05:00,RHF-WBD-03,184.66,1.7,49.3,1.97
2026-04-20 06:00,RHF-WBD-03,177.75,2.12,49.41,1.89
2026-04-20 07:00,RHF-WBD-03,183.08,1.91,49.73,1.86
2026-04-20 08:00,RHF-WBD-03,180.67,1.86,48.24,1.81
2026-04-20 09:00,RHF-WBD-03,173.92,1.9,50.97,1.76
2026-04-20 10:00,RHF-WBD-03,178.1,-0.09,49.05,1.71
2026-04-20 11:00,RHF-WBD-03,169.6,-0.02,47.9,1.38
2026-04-20 12:00,RHF-WBD-03,166.04,0.72,48.2,1.46
2026-04-20 13:00,RHF-WBD-03,170.34,-0.26,46.81,1.32
2026-04-20 14:00,RHF-WBD-03,151.28,-1.31,44.32,1.39
2026-04-20 15:00,RHF-WBD-03,165.99,-1.56,44.34,1.2
2026-04-20 16:00,RHF-WBD-03,162.64,-1.18,42.91,1.26
2026-04-20 17:00,RHF-WBD-03,158.0,-2.72,44.68,1.27
2026-04-20 18:00,RHF-WBD-03,146.7,-2.23,43.19,1.38
2026-04-20 19:00,RHF-WBD-03,154.83,-2.49,43.68,1.32
2026-04-20 20:00,RHF-WBD-03,165.48,-1.38,43.44,0.88
2026-04-20 21:00,RHF-WBD-03,151.32,-0.79,43.35,1.32
2026-04-20 22:00,RHF-WBD-03,160.26,-0.82,44.62,1.38
2026-04-20 23:00,RHF-WBD-03,167.07,1.27,46.69,1.21
2026-04-21 00:00,RHF-WBD-03,161.69,-1.33,47.32,1.51
2026-04-21 01:00,RHF-WBD-03,174.94,1.15,48.44,1.53
2026-04-21 02:00,RHF-WBD-03,173.02,0.74,47.92,1.78
2026-04-21 03:00,RHF-WBD-03,175.61,-0.39,49.39,1.76
2026-04-21 04:00,RHF-WBD-03,168.56,1.24,50.97,1.79
2026-04-21 05:00,RHF-WBD-03,175.41,1.21,50.34,1.82
2026-04-21 06:00,RHF-WBD-03,183.46,0.93,49.75,1.95
2026-04-21 07:00,RHF-WBD-03,172.12,1.28,47.05,1.93
2026-04-21 08:00,RHF-WBD-03,178.93,3.05,49.4,1.57
2026-04-21 09:00,RHF-WBD-03,168.19,2.6,48.7,1.77
2026-04-21 10:00,RHF-WBD-03,160.11,1.63,49.29,1.54
2026-04-21 11:00,RHF-WBD-03,164.04,1.8,47.64,1.43
2026-04-21 12:00,RHF-WBD-03,170.09,0.87,45.58,1.59
2026-04-21 13:00,RHF-WBD-03,161.41,-0.49,46.41,1.7
2026-04-21 14:00,RHF-WBD-03,158.64,-0.24,43.69,0.98
2026-04-21 15:00,RHF-WBD-03,155.16,0.2,43.99,1.55
2026-04-21 16:00,RHF-WBD-03,150.25,-2.31,42.81,1.22
2026-04-21 17:00,RHF-WBD-03,152.41,-1.83,44.43,1.14
2026-04-21 18:00,RHF-WBD-03,155.43,-2.64,43.17,1.04
2026-04-21 19:00,RHF-WBD-03,155.69,-1.18,43.98,1.43
2026-04-21 20:00,RHF-WBD-03,145.67,-1.11,46.27,1.41
2026-04-21 21:00,RHF-WBD-03,156.34,-1.56,44.6,1.27
2026-04-21 22:00,RHF-WBD-03,167.03,-0.75,44.04,1.29
2026-04-21 23:00,RHF-WBD-03,158.33,-1.18,46.19,1.12
2026-04-22 00:00,RHF-WBD-03,162.08,0.5,46.84,1.58
2026-04-22 01:00,RHF-WBD-03,172.83,-0.98,45.7,1.47
2026-04-22 02:00,RHF-WBD-03,165.25,1.69,48.57,1.55
2026-04-22 03:00,RHF-WBD-03,178.31,1.16,49.68,1.46
2026-04-22 04:00,RHF-WBD-03,168.56,2.89,50.76,1.58
2026-04-22 05:00,RHF-WBD-03,175.57,2.43,49.63,1.7
2026-04-22 06:00,RHF-WBD-03,173.4,3.1,50.61,2.11
2026-04-22 07:00,RHF-WBD-03,182.56,1.95,48.94,2.0
2026-04-22 08:00,RHF-WBD-03,167.45,1.23,49.76,1.84
2026-04-22 09:00,RHF-WBD-03,164.13,1.81,47.33,1.75
2026-04-22 10:00,RHF-WBD-03,166.33,2.32,47.36,1.69
2026-04-22 11:00,RHF-WBD-03,164.93,1.14,47.94,1.88
2026-04-22 12:00,RHF-WBD-03,164.04,0.21,49.06,1.66
2026-04-22 13:00,RHF-WBD-03,162.04,-0.15,48.31,1.46
2026-04-22 14:00,RHF-WBD-03,159.29,-1.97,45.29,1.6
2026-04-22 15:00,RHF-WBD-03,160.25,-1.78,46.35,1.26
2026-04-22 16:00,RHF-WBD-03,156.0,-1.01,42.77,1.01
2026-04-22 17:00,RHF-WBD-03,160.58,-2.54,44.82,1.41
2026-04-22 18:00,RHF-WBD-03,147.62,-3.23,44.05,1.22
2026-04-22 19:00,RHF-WBD-03,155.77,-1.64,44.85,1.26
2026-04-22 20:00,RHF-WBD-03,150.01,-1.49,44.09,1.16
2026-04-22 21:00,RHF-WBD-03,160.39,-1.29,44.22,1.09
2026-04-22 22:00,RHF-WBD-03,160.37,-1.76,45.08,1.27
2026-04-22 23:00,RHF-WBD-03,161.44,-1.05,44.35,1.61
2026-04-23 00:00,RHF-WBD-03,154.47,0.1,48.1,1.74
2026-04-23 01:00,RHF-WBD-03,171.02,0.22,48.79,1.43
2026-04-23 02:00,RHF-WBD-03,171.48,2.17,48.59,1.69
2026-04-23 03:00,RHF-WBD-03,169.67,0.55,48.15,1.85
2026-04-23 04:00,RHF-WBD-03,176.2,0.98,47.46,1.94
2026-04-23 05:00,RHF-WBD-03,173.71,1.93,49.47,1.87
2026-04-23 06:00,RHF-WBD-03,171.69,1.54,48.9,1.87
2026-04-23 07:00,RHF-WBD-03,170.6,2.09,48.67,1.75
2026-04-23 08:00,RHF-WBD-03,179.43,0.47,49.69,1.93
2026-04-23 09:00,RHF-WBD-03,173.07,2.49,50.34,1.76
2026-04-23 10:00,RHF-WBD-03,168.22,0.51,46.71,1.57
2026-04-23 11:00,RHF-WBD-03,171.85,1.24,48.39,1.65
2026-04-23 12:00,RHF-WBD-03,161.58,0.03,45.11,1.62
2026-04-23 13:00,RHF-WBD-03,158.76,-1.85,44.83,1.4
2026-04-23 14:00,RHF-WBD-03,155.75,-1.56,45.39,1.25
2026-04-23 15:00,RHF-WBD-03,161.5,0.47,44.35,1.14
2026-04-23 16:00,RHF-WBD-03,144.97,-1.51,44.98,1.31
2026-04-23 17:00,RHF-WBD-03,147.91,-2.67,43.85,1.02
2026-04-23 18:00,RHF-WBD-03,162.15,-1.63,44.6,0.75
2026-04-23 19:00,RHF-WBD-03,162.72,-1.7,44.99,1.35
2026-04-23 20:00,RHF-WBD-03,153.3,-1.63,44.5,1.14
2026-04-23 21:00,RHF-WBD-03,159.23,-1.78,44.22,1.14
2026-04-23 22:00,RHF-WBD-03,153.98,-0.49,45.83,1.3
2026-04-23 23:00,RHF-WBD-03,161.79,-0.9,44.58,1.61
2026-04-24 00:00,RHF-WBD-03,168.73,-0.64,46.36,1.73
2026-04-24 01:00,RHF-WBD-03,174.51,-0.69,48.46,1.59
2026-04-24 02:00,RHF-WBD-03,173.06,1.14,46.52,1.79
2026-04-24 03:00,RHF-WBD-03,175.79,2.5,47.76,1.78
2026-04-24 04:00,RHF-WBD-03,173.61,1.07,49.1,1.56
2026-04-24 05:00,RHF-WBD-03,164.18,1.83,50.72,1.95
2026-04-24 06:00,RHF-WBD-03,177.65,1.52,49.15,1.78
2026-04-24 07:00,RHF-WBD-03,166.04,2.28,49.29,1.83
2026-04-24 08:00,RHF-WBD-03,177.0,0.89,48.38,1.93
2026-04-24 09:00,RHF-WBD-03,174.1,1.58,47.97,1.77
2026-04-24 10:00,RHF-WBD-03,176.62,0.3,47.86,1.77
2026-04-24 11:00,RHF-WBD-03,166.95,0.26,46.36,1.82
2026-04-24 12:00,RHF-WBD-03,162.78,-1.17,45.02,1.4
2026-04-24 13:00,RHF-WBD-03,158.96,0.17,45.79,1.6
2026-04-24 14:00,RHF-WBD-03,158.55,-2.46,43.17,1.11
2026-04-24 15:00,RHF-WBD-03,158.95,-1.05,44.53,1.1
2026-04-24 16:00,RHF-WBD-03,157.49,-1.15,43.21,1.51
2026-04-24 17:00,RHF-WBD-03,150.3,-1.6,44.26,1.1
2026-04-24 18:00,RHF-WBD-03,147.95,-3.31,42.47,1.06
2026-04-24 19:00,RHF-WBD-03,156.37,-2.48,44.92,0.77
2026-04-24 20:00,RHF-WBD-03,157.95,-0.42,45.24,1.18
2026-04-24 21:00,RHF-WBD-03,162.21,-1.45,44.79,1.48
2026-04-24 22:00,RHF-WBD-03,156.86,-0.61,46.24,1.02
2026-04-24 23:00,RHF-WBD-03,157.31,0.78,48.14,1.61
2026-04-25 00:00,RHF-WBD-03,168.34,-0.36,48.39,1.44
2026-04-25 01:00,RHF-WBD-03,168.02,1.17,46.06,1.51
2026-04-25 02:00,RHF-WBD-03,166.18,2.05,46.27,1.8
2026-04-25 03:00,RHF-WBD-03,178.61,2.42,47.96,1.84
2026-04-25 04:00,RHF-WBD-03,177.71,1.04,48.28,1.93
2026-04-25 05:00,RHF-WBD-03,180.6,2.93,47.63,1.82
2026-04-25 06:00,RHF-WBD-03,175.84,1.09,49.37,1.95
2026-04-25 07:00,RHF-WBD-03,176.28,2.26,49.15,1.94
2026-04-25 08:00,RHF-WBD-03,176.88,2.43,51.43,1.77
2026-04-25 09:00,RHF-WBD-03,168.82,0.7,47.76,1.86
2026-04-25 10:00,RHF-WBD-03,175.99,1.79,48.76,1.55
2026-04-25 11:00,RHF-WBD-03,165.11,1.46,47.68,1.73
2026-04-25 12:00,RHF-WBD-03,168.3,0.94,47.2,1.47
2026-04-25 13:00,RHF-WBD-03,162.15,-0.05,46.61,1.51
2026-04-25 14:00,RHF-WBD-03,157.63,-0.63,45.34,1.18
2026-04-25 15:00,RHF-WBD-03,154.74,-1.59,45.77,1.26
2026-04-25 16:00,RHF-WBD-03,151.99,-0.55,44.5,1.29
2026-04-25 17:00,RHF-WBD-03,151.36,-0.6,44.53,1.02
2026-04-25 18:00,RHF-WBD-03,150.28,-1.69,44.14,1.19
2026-04-25 19:00,RHF-WBD-03,150.61,-1.72,43.7,1.17
2026-04-25 20:00,RHF-WBD-03,155.04,-1.78,43.58,1.31
2026-04-25 21:00,RHF-WBD-03,154.43,-0.72,43.68,1.13
2026-04-25 22:00,RHF-WBD-03,151.73,-0.6,44.59,1.51
2026-04-25 23:00,RHF-WBD-03,157.22,-1.02,45.54,1.45
2026-04-26 00:00,RHF-WBD-03,160.87,-1.85,45.32,1.52
2026-04-26 01:00,RHF-WBD-03,167.55,1.14,45.89,1.62
2026-04-26 02:00,RHF-WBD-03,169.29,1.67,46.64,1.72
2026-04-26 03:00,RHF-WBD-03,171.22,1.18,49.58,1.72
2026-04-26 04:00,RHF-WBD-03,173.79,1.77,48.13,2.04
2026-04-26 05:00,RHF-WBD-03,183.51,1.15,49.36,1.72
2026-04-26 06:00,RHF-WBD-03,169.98,2.39,49.65,2.08
2026-04-26 07:00,RHF-WBD-03,177.15,1.33,48.4,1.87
2026-04-26 08:00,RHF-WBD-03,171.21,1.15,48.47,1.76
2026-04-26 09:00,RHF-WBD-03,166.02,1.16,48.33,1.76
2026-04-26 10:00,RHF-WBD-03,167.41,0.7,47.68,1.69
2026-04-26 11:00,RHF-WBD-03,167.52,0.34,46.9,1.52
2026-04-26 12:00,RHF-WBD-03,163.04,-1.16,45.89,1.37
2026-04-26 13:00,RHF-WBD-03,163.37,-0.14,46.02,1.47
2026-04-26 14:00,RHF-WBD-03,162.14,-0.81,45.36,1.19
2026-04-26 15:00,RHF-WBD-03,159.54,-2.49,45.66,1.24
2026-04-26 16:00,RHF-WBD-03,166.72,-1.71,43.18,1.3
2026-04-26 17:00,RHF-WBD-03,148.29,-2.52,43.78,1.1
2026-04-26 18:00,RHF-WBD-03,153.1,-2.92,41.2,1.15
2026-04-26 19:00,RHF-WBD-03,155.69,-1.69,45.45,1.19
2026-04-26 20:00,RHF-WBD-03,145.61,-0.19,43.92,1.01
2026-04-26 21:00,RHF-WBD-03,156.98,-0.06,44.92,1.11
2026-04-26 22:00,RHF-WBD-03,157.02,0.24,46.24,1.25
2026-04-26 23:00,RHF-WBD-03,157.05,-0.4,46.87,1.64
2026-04-27 00:00,RHF-WBD-03,162.93,0.51,45.75,1.52
2026-04-27 01:00,RHF-WBD-03,174.1,0.54,45.61,1.66
2026-04-27 02:00,RHF-WBD-03,173.38,0.64,47.95,1.63
2026-04-27 03:00,RHF-WBD-03,171.87,1.67,49.97,1.71
2026-04-27 04:00,RHF-WBD-03,171.62,2.54,49.85,1.46
2026-04-27 05:00,RHF-WBD-03,172.83,1.36,50.58,1.7
2026-04-27 06:00,RHF-WBD-03,184.12,0.96,51.03,2.09
2026-04-27 07:00,RHF-WBD-03,178.85,2.16,47.12,1.77
2026-04-27 08:00,RHF-WBD-03,172.72,1.78,48.32,2.0
2026-04-27 09:00,RHF-WBD-03,176.46,0.51,50.4,1.84
2026-04-27 10:00,RHF-WBD-03,173.79,0.9,48.07,1.76
2026-04-27 11:00,RHF-WBD-03,165.65,0.77,48.36,1.73
2026-04-27 12:00,RHF-WBD-03,163.16,1.49,46.74,1.75
2026-04-27 13:00,RHF-WBD-03,163.8,0.1,45.79,1.39
2026-04-27 14:00,RHF-WBD-03,159.69,-1.66,47.08,1.2
2026-04-27 15:00,RHF-WBD-03,151.55,-2.29,40.92,1.39
2026-04-27 16:00,RHF-WBD-03,147.97,-2.09,45.06,1.52
2026-04-27 17:00,RHF-WBD-03,150.08,-1.86,43.98,1.33
2026-04-27 18:00,RHF-WBD-03,156.83,-3.6,43.01,0.9
2026-04-27 19:00,RHF-WBD-03,155.72,-1.6,43.27,1.43
2026-04-27 20:00,RHF-WBD-03,153.2,-1.03,45.99,1.23
2026-04-27 21:00,RHF-WBD-03,155.69,-0.86,45.37,1.3
2026-04-27 22:00,RHF-WBD-03,148.95,-0.55,45.19,1.32
2026-04-27 23:00,RHF-WBD-03,163.72,-0.21,43.57,1.22
2026-04-28 00:00,RHF-WBD-03,163.49,-1.16,46.79,1.52
2026-04-28 01:00,RHF-WBD-03,164.5,0.89,46.25,1.77
2026-04-28 02:00,RHF-WBD-03,175.2,2.17,47.98,1.72
2026-04-28 03:00,RHF-WBD-03,172.13,1.45,48.25,1.83
2026-04-28 04:00,RHF-WBD-03,180.75,2.4,48.77,1.9
2026-04-28 05:00,RHF-WBD-03,174.58,2.79,48.24,1.7
2026-04-28 06:00,RHF-WBD-03,169.92,2.72,50.6,1.9
2026-04-28 07:00,RHF-WBD-03,174.6,2.33,50.97,1.88
2026-04-28 08:00,RHF-WBD-03,182.4,1.78,47.59,1.74
2026-04-28 09:00,RHF-WBD-03,176.78,1.27,49.76,1.71
2026-04-28 10:00,RHF-WBD-03,176.96,1.08,47.1,1.74
2026-04-28 11:00,RHF-WBD-03,165.86,0.08,49.98,1.67
2026-04-28 12:00,RHF-WBD-03,169.48,0.85,45.22,1.4
2026-04-28 13:00,RHF-WBD-03,162.84,0.6,46.27,1.33
2026-04-28 14:00,RHF-WBD-03,166.22,-0.48,45.1,1.38
2026-04-28 15:00,RHF-WBD-03,159.01,-0.41,44.75,1.2
2026-04-28 16:00,RHF-WBD-03,156.39,-2.27,41.96,1.19
2026-04-28 17:00,RHF-WBD-03,156.58,-2.62,44.96,1.09
2026-04-28 18:00,RHF-WBD-03,152.14,-2.26,41.81,1.32
2026-04-28 19:00,RHF-WBD-03,146.49,-2.07,41.69,0.83
2026-04-28 20:00,RHF-WBD-03,150.55,-2.03,44.02,1.15
2026-04-28 21:00,RHF-WBD-03,156.73,-2.57,44.84,1.27
2026-04-28 22:00,RHF-WBD-03,154.81,-0.69,44.72,1.34
2026-04-28 23:00,RHF-WBD-03,164.07,-0.44,45.01,1.54
2026-04-29 00:00,RHF-WBD-03,165.38,-0.15,45.58,1.43
2026-04-29 01:00,RHF-WBD-03,171.05,-0.26,48.92,1.8
2026-04-29 02:00,RHF-WBD-03,169.99,1.22,46.08,1.49
2026-04-29 03:00,RHF-WBD-03,170.36,1.65,47.54,1.76
2026-04-29 04:00,RHF-WBD-03,170.53,0.69,50.54,1.62
2026-04-29 05:00,RHF-WBD-03,179.32,0.57,46.68,1.72
2026-04-29 06:00,RHF-WBD-03,181.59,2.09,50.35,2.18
2026-04-29 07:00,RHF-WBD-03,177.58,2.04,48.67,1.63
2026-04-29 08:00,RHF-WBD-03,183.63,3.22,49.09,1.59
2026-04-29 09:00,RHF-WBD-03,166.3,1.48,49.05,1.85
2026-04-29 10:00,RHF-WBD-03,166.56,1.57,46.93,1.63
2026-04-29 11:00,RHF-WBD-03,170.4,1.02,46.32,1.75
2026-04-29 12:00,RHF-WBD-03,160.55,-0.01,50.04,1.32
2026-04-29 13:00,RHF-WBD-03,166.43,-1.54,45.39,1.6
2026-04-29 14:00,RHF-WBD-03,156.01,-1.21,44.13,1.36
2026-04-29 15:00,RHF-WBD-03,155.75,-2.27,45.76,1.21
2026-04-29 16:00,RHF-WBD-03,162.53,-1.69,44.83,1.14
2026-04-29 17:00,RHF-WBD-03,158.72,-1.44,44.85,1.33
2026-04-29 18:00,RHF-WBD-03,155.37,-1.3,43.38,0.98
2026-04-29 19:00,RHF-WBD-03,149.95,-1.8,44.85,1.3
2026-04-29 20:00,RHF-WBD-03,157.25,-3.9,44.39,1.13
2026-04-29 21:00,RHF-WBD-03,158.79,-1.91,46.08,1.19
2026-04-29 22:00,RHF-WBD-03,155.65,-1.42,45.69,1.3
2026-04-29 23:00,RHF-WBD-03,155.01,0.8,45.35,1.03
2026-04-30 00:00,RHF-WBD-03,167.71,0.63,47.1,1.63
2026-04-30 01:00,RHF-WBD-03,165.99,-0.96,46.17,1.68
2026-04-30 02:00,RHF-WBD-03,170.57,0.2,48.18,1.72
2026-04-30 03:00,RHF-WBD-03,169.0,1.56,49.24,1.53
2026-04-30 04:00,RHF-WBD-03,172.11,0.99,47.94,1.9
2026-04-30 05:00,RHF-WBD-03,176.39,1.39,48.58,2.06
2026-04-30 06:00,RHF-WBD-03,175.6,1.22,48.67,1.94
2026-04-30 07:00,RHF-WBD-03,172.19,1.09,49.97,2.06
2026-04-30 08:00,RHF-WBD-03,171.6,1.16,47.17,1.78
2026-04-30 09:00,RHF-WBD-03,173.55,1.04,48.81,1.91
2026-04-30 10:00,RHF-WBD-03,166.07,0.54,48.6,1.84
2026-04-30 11:00,RHF-WBD-03,172.08,-0.3,47.11,1.83
2026-04-30 12:00,RHF-WBD-03,168.37,2.08,45.86,1.34
2026-04-30 13:00,RHF-WBD-03,160.44,-0.01,48.2,1.39
2026-04-30 14:00,RHF-WBD-03,165.37,-0.9,42.72,1.54
2026-04-30 15:00,RHF-WBD-03,153.81,-2.21,43.3,1.32
2026-04-30 16:00,RHF-WBD-03,149.43,-1.88,43.33,1.21
2026-04-30 17:00,RHF-WBD-03,156.04,-3.25,43.49,1.11
2026-04-30 18:00,RHF-WBD-03,153.53,-2.4,43.51,1.16
2026-04-30 19:00,RHF-WBD-03,154.87,-2.43,43.51,1.32
2026-04-30 20:00,RHF-WBD-03,156.9,-2.72,45.6,1.4
2026-04-30 21:00,RHF-WBD-03,157.66,-1.46,45.59,1.08
2026-04-30 22:00,RHF-WBD-03,162.12,-1.59,45.92,1.36
2026-04-30 23:00,RHF-WBD-03,164.99,0.39,44.88,1.62
2026-05-01 00:00,RHF-WBD-03,171.9,0.39,45.82,1.26
2026-05-01 01:00,RHF-WBD-03,169.47,0.63,48.08,1.7
2026-05-01 02:00,RHF-WBD-03,168.88,1.66,46.28,1.71
2026-05-01 03:00,RHF-WBD-03,168.2,1.05,49.39,1.89
2026-05-01 04:00,RHF-WBD-03,167.13,2.2,48.26,1.7
2026-05-01 05:00,RHF-WBD-03,169.34,0.98,48.85,1.72
2026-05-01 06:00,RHF-WBD-03,184.17,1.47,50.65,1.87
2026-05-01 07:00,RHF-WBD-03,179.6,2.03,48.08,2.0
2026-05-01 08:00,RHF-WBD-03,173.37,2.79,48.44,1.76
2026-05-01 09:00,RHF-WBD-03,172.41,1.5,48.96,1.54
2026-05-01 10:00,RHF-WBD-03,182.55,1.31,47.03,1.75
2026-05-01 11:00,RHF-WBD-03,162.66,-0.85,45.57,1.37
2026-05-01 12:00,RHF-WBD-03,163.81,0.82,45.19,1.34
2026-05-01 13:00,RHF-WBD-03,165.46,0.65,44.69,1.33
2026-05-01 14:00,RHF-WBD-03,151.64,-0.13,44.35,1.6
2026-05-01 15:00,RHF-WBD-03,147.54,-0.73,45.92,1.09
2026-05-01 16:00,RHF-WBD-03,154.15,-1.36,44.63,1.25
2026-05-01 17:00,RHF-WBD-03,151.6,-1.93,40.59,0.97
2026-05-01 18:00,RHF-WBD-03,154.31,-2.48,43.92,1.19
2026-05-01 19:00,RHF-WBD-03,149.74,-1.77,44.34,1.23
2026-05-01 20:00,RHF-WBD-03,161.15,-2.48,43.79,1.26
2026-05-01 21:00,RHF-WBD-03,156.97,-0.55,46.01,1.44
2026-05-01 22:00,RHF-WBD-03,158.07,-0.55,44.74,1.37
