timestamp,asset_id,hoist_motor_current,rope_tension,brake_temperature,lance_cooling_flow
2026-04-17 02:00,BOF-LH-03,144.84,53.51,52.28,168.39
2026-04-17 03:00,BOF-LH-03,137.98,56.98,57.17,167.84
2026-04-17 04:00,BOF-LH-03,146.93,55.92,56.21,171.31
2026-04-17 05:00,BOF-LH-03,146.32,60.73,56.56,175.63
2026-04-17 06:00,BOF-LH-03,147.62,53.85,59.37,168.03
2026-04-17 07:00,BOF-LH-03,138.89,58.7,57.64,172.22
2026-04-17 08:00,BOF-LH-03,146.64,55.08,56.29,167.96
2026-04-17 09:00,BOF-LH-03,138.0,56.61,56.49,175.49
2026-04-17 10:00,BOF-LH-03,140.66,52.09,56.29,164.9
2026-04-17 11:00,BOF-LH-03,134.16,55.11,53.76,160.99
2026-04-17 12:00,BOF-LH-03,139.92,51.11,54.58,164.65
2026-04-17 13:00,BOF-LH-03,132.14,52.36,52.76,158.11
2026-04-17 14:00,BOF-LH-03,118.38,45.3,52.94,153.17
2026-04-17 15:00,BOF-LH-03,123.77,48.39,49.78,155.17
2026-04-17 16:00,BOF-LH-03,100.68,42.08,49.16,146.14
2026-04-17 17:00,BOF-LH-03,114.73,43.38,50.18,149.37
2026-04-17 18:00,BOF-LH-03,113.9,49.99,48.69,155.17
2026-04-17 19:00,BOF-LH-03,117.71,42.1,40.32,150.14
2026-04-17 20:00,BOF-LH-03,127.76,41.68,40.47,149.39
2026-04-17 21:00,BOF-LH-03,125.57,36.84,51.56,155.8
2026-04-17 22:00,BOF-LH-03,117.19,51.76,42.41,149.27
2026-04-17 23:00,BOF-LH-03,127.09,51.08,51.1,157.57
2026-04-18 00:00,BOF-LH-03,133.07,46.65,50.56,154.18
2026-04-18 01:00,BOF-LH-03,140.82,51.94,50.63,169.18
2026-04-18 02:00,BOF-LH-03,141.94,55.75,57.2,160.47
2026-04-18 03:00,BOF-LH-03,131.57,57.19,56.18,159.32
2026-04-18 04:00,BOF-LH-03,138.81,59.51,57.95,166.78
2026-04-18 05:00,BOF-LH-03,137.92,53.45,57.79,169.58
2026-04-18 06:00,BOF-LH-03,153.5,57.59,57.81,172.31
2026-04-18 07:00,BOF-LH-03,158.46,58.57,55.77,165.2
2026-04-18 08:00,BOF-LH-03,152.34,53.03,62.4,169.1
2026-04-18 09:00,BOF-LH-03,140.18,56.72,58.32,168.96
2026-04-18 10:00,BOF-LH-03,133.55,55.5,57.21,162.81
2026-04-18 11:00,BOF-LH-03,127.24,56.88,54.49,155.44
2026-04-18 12:00,BOF-LH-03,131.81,53.28,55.36,150.25
2026-04-18 13:00,BOF-LH-03,129.96,46.86,48.64,164.34
2026-04-18 14:00,BOF-LH-03,113.02,49.62,53.19,157.03
2026-04-18 15:00,BOF-LH-03,119.67,43.85,46.51,152.17
2026-04-18 16:00,BOF-LH-03,121.08,45.17,45.98,149.34
2026-04-18 17:00,BOF-LH-03,111.06,40.75,46.13,144.96
2026-04-18 18:00,BOF-LH-03,110.0,47.95,46.01,143.82
2026-04-18 19:00,BOF-LH-03,117.21,41.01,46.39,150.18
2026-04-18 20:00,BOF-LH-03,107.37,37.97,47.0,148.92
2026-04-18 21:00,BOF-LH-03,125.72,50.09,47.75,144.69
2026-04-18 22:00,BOF-LH-03,115.22,43.05,49.25,158.07
2026-04-18 23:00,BOF-LH-03,128.08,46.54,53.91,162.09
2026-04-19 00:00,BOF-LH-03,124.28,53.79,52.34,160.83
2026-04-19 01:00,BOF-LH-03,133.08,52.92,52.0,152.53
2026-04-19 02:00,BOF-LH-03,157.3,52.96,54.69,168.95
2026-04-19 03:00,BOF-LH-03,149.58,56.08,59.0,162.64
2026-04-19 04:00,BOF-LH-03,137.99,60.61,60.25,172.16
2026-04-19 05:00,BOF-LH-03,149.16,56.36,55.11,163.11
2026-04-19 06:00,BOF-LH-03,140.61,56.12,57.27,177.03
2026-04-19 07:00,BOF-LH-03,156.15,57.32,59.42,166.95
2026-04-19 08:00,BOF-LH-03,142.51,52.12,56.07,175.97
2026-04-19 09:00,BOF-LH-03,154.42,56.69,58.54,175.04
2026-04-19 10:00,BOF-LH-03,134.44,52.2,52.01,165.69
2026-04-19 11:00,BOF-LH-03,129.53,49.85,55.42,165.18
2026-04-19 12:00,BOF-LH-03,142.33,49.69,50.75,159.99
2026-04-19 13:00,BOF-LH-03,127.46,50.76,50.47,151.16
2026-04-19 14:00,BOF-LH-03,120.97,48.18,49.8,156.53
2026-04-19 15:00,BOF-LH-03,119.33,43.56,50.24,152.59
2026-04-19 16:00,BOF-LH-03,116.92,45.79,49.94,141.5
2026-04-19 17:00,BOF-LH-03,114.92,45.29,48.38,148.12
2026-04-19 18:00,BOF-LH-03,112.48,43.6,46.6,150.7
2026-04-19 19:00,BOF-LH-03,98.07,43.61,50.6,139.73
2026-04-19 20:00,BOF-LH-03,118.41,42.23,48.4,148.86
2026-04-19 21:00,BOF-LH-03,120.87,42.14,44.07,147.77
2026-04-19 22:00,BOF-LH-03,121.56,45.95,50.31,159.01
2026-04-19 23:00,BOF-LH-03,124.16,46.28,51.05,154.59
2026-04-20 00:00,BOF-LH-03,117.39,52.36,49.84,154.04
2026-04-20 01:00,BOF-LH-03,147.92,52.76,53.49,163.77
2026-04-20 02:00,BOF-LH-03,147.56,56.37,59.16,164.97
2026-04-20 03:00,BOF-LH-03,138.29,53.67,58.8,162.99
2026-04-20 04:00,BOF-LH-03,163.03,59.0,59.13,170.94
2026-04-20 05:00,BOF-LH-03,154.63,56.06,54.2,166.61
2026-04-20 06:00,BOF-LH-03,159.56,62.04,57.37,170.71
2026-04-20 07:00,BOF-LH-03,149.89,54.42,58.04,169.35
2026-04-20 08:00,BOF-LH-03,142.7,56.91,56.21,173.67
2026-04-20 09:00,BOF-LH-03,145.71,60.94,56.96,169.35
2026-04-20 10:00,BOF-LH-03,149.82,59.06,57.13,167.07
2026-04-20 11:00,BOF-LH-03,143.44,55.33,52.9,165.25
2026-04-20 12:00,BOF-LH-03,134.0,47.14,55.11,162.1
2026-04-20 13:00,BOF-LH-03,124.54,48.17,54.25,156.91
2026-04-20 14:00,BOF-LH-03,121.85,42.22,51.67,156.13
2026-04-20 15:00,BOF-LH-03,114.39,45.12,50.46,158.6
2026-04-20 16:00,BOF-LH-03,115.89,43.1,46.08,145.12
2026-04-20 17:00,BOF-LH-03,114.28,37.73,47.47,149.86
2026-04-20 18:00,BOF-LH-03,111.76,44.1,45.66,150.95
2026-04-20 19:00,BOF-LH-03,102.93,41.95,48.67,148.2
2026-04-20 20:00,BOF-LH-03,110.78,44.23,43.69,151.0
2026-04-20 21:00,BOF-LH-03,126.33,48.66,45.98,150.84
2026-04-20 22:00,BOF-LH-03,135.1,42.48,53.89,164.77
2026-04-20 23:00,BOF-LH-03,118.6,45.54,53.94,151.45
2026-04-21 00:00,BOF-LH-03,135.6,50.78,48.48,158.72
2026-04-21 01:00,BOF-LH-03,132.0,49.43,55.45,162.71
2026-04-21 02:00,BOF-LH-03,137.09,48.96,55.03,161.55
2026-04-21 03:00,BOF-LH-03,152.1,57.23,55.08,167.3
2026-04-21 04:00,BOF-LH-03,146.57,61.47,60.82,169.67
2026-04-21 05:00,BOF-LH-03,146.47,56.51,56.93,170.15
2026-04-21 06:00,BOF-LH-03,138.86,57.25,55.85,166.18
2026-04-21 07:00,BOF-LH-03,149.21,54.42,57.5,175.54
2026-04-21 08:00,BOF-LH-03,135.7,57.22,55.75,162.65
2026-04-21 09:00,BOF-LH-03,141.07,55.17,60.16,164.63
2026-04-21 10:00,BOF-LH-03,156.54,58.22,55.61,163.1
2026-04-21 11:00,BOF-LH-03,134.51,53.48,55.43,167.7
2026-04-21 12:00,BOF-LH-03,137.84,49.3,54.21,163.51
2026-04-21 13:00,BOF-LH-03,120.54,50.3,53.69,157.94
2026-04-21 14:00,BOF-LH-03,123.22,45.22,50.63,152.57
2026-04-21 15:00,BOF-LH-03,103.98,45.39,49.49,154.73
2026-04-21 16:00,BOF-LH-03,113.34,46.78,50.6,155.89
2026-04-21 17:00,BOF-LH-03,121.56,45.83,46.28,146.43
2026-04-21 18:00,BOF-LH-03,106.29,46.51,48.06,143.32
2026-04-21 19:00,BOF-LH-03,118.95,42.99,44.57,143.37
2026-04-21 20:00,BOF-LH-03,129.37,43.11,42.07,155.52
2026-04-21 21:00,BOF-LH-03,114.9,46.6,45.26,143.85
2026-04-21 22:00,BOF-LH-03,122.67,48.43,44.29,158.74
2026-04-21 23:00,BOF-LH-03,126.74,50.76,52.74,155.52
2026-04-22 00:00,BOF-LH-03,117.43,52.01,54.19,160.3
2026-04-22 01:00,BOF-LH-03,131.68,50.82,52.86,156.89
2026-04-22 02:00,BOF-LH-03,137.53,57.49,55.73,158.08
2026-04-22 03:00,BOF-LH-03,144.44,54.21,53.09,174.69
2026-04-22 04:00,BOF-LH-03,158.44,54.29,57.85,177.31
2026-04-22 05:00,BOF-LH-03,146.98,58.33,59.02,170.19
2026-04-22 06:00,BOF-LH-03,147.31,54.01,59.63,170.54
2026-04-22 07:00,BOF-LH-03,147.56,57.32,58.69,168.11
2026-04-22 08:00,BOF-LH-03,152.7,57.64,57.18,170.85
2026-04-22 09:00,BOF-LH-03,150.75,56.15,60.81,168.24
2026-04-22 10:00,BOF-LH-03,136.36,49.48,58.31,170.8
2026-04-22 11:00,BOF-LH-03,137.05,50.98,57.5,163.74
2026-04-22 12:00,BOF-LH-03,127.9,50.37,52.0,159.95
2026-04-22 13:00,BOF-LH-03,136.74,44.96,48.64,162.84
2026-04-22 14:00,BOF-LH-03,124.21,46.63,51.78,153.63
2026-04-22 15:00,BOF-LH-03,119.37,46.12,48.07,149.69
2026-04-22 16:00,BOF-LH-03,116.87,40.57,46.35,147.48
2026-04-22 17:00,BOF-LH-03,110.86,45.6,47.63,143.63
2026-04-22 18:00,BOF-LH-03,118.43,43.69,46.81,156.89
2026-04-22 19:00,BOF-LH-03,110.92,43.99,47.63,153.59
2026-04-22 20:00,BOF-LH-03,108.01,47.73,51.82,142.19
2026-04-22 21:00,BOF-LH-03,126.02,45.02,50.02,153.3
2026-04-22 22:00,BOF-LH-03,121.19,50.51,49.79,161.55
2026-04-22 23:00,BOF-LH-03,132.34,45.9,50.97,150.48
2026-04-23 00:00,BOF-LH-03,140.87,52.53,52.06,158.67
2026-04-23 01:00,BOF-LH-03,125.54,53.41,53.0,169.45
2026-04-23 02:00,BOF-LH-03,135.27,53.54,54.8,162.19
2026-04-23 03:00,BOF-LH-03,146.49,54.96,59.0,165.51
2026-04-23 04:00,BOF-LH-03,144.44,59.58,56.33,167.92
2026-04-23 05:00,BOF-LH-03,148.77,58.08,54.54,173.52
2026-04-23 06:00,BOF-LH-03,148.38,57.18,57.77,165.25
2026-04-23 07:00,BOF-LH-03,148.58,54.92,61.02,165.12
2026-04-23 08:00,BOF-LH-03,148.94,57.9,58.71,165.38
2026-04-23 09:00,BOF-LH-03,143.82,53.86,55.61,169.7
2026-04-23 10:00,BOF-LH-03,141.61,53.63,55.27,164.97
2026-04-23 11:00,BOF-LH-03,138.01,53.04,56.74,161.87
2026-04-23 12:00,BOF-LH-03,123.77,53.29,55.42,161.2
2026-04-23 13:00,BOF-LH-03,108.81,48.02,53.55,161.9
2026-04-23 14:00,BOF-LH-03,119.07,49.01,48.58,147.92
2026-04-23 15:00,BOF-LH-03,114.67,37.42,48.19,147.82
2026-04-23 16:00,BOF-LH-03,117.74,46.21,52.46,146.5
2026-04-23 17:00,BOF-LH-03,107.59,37.46,46.56,155.37
2026-04-23 18:00,BOF-LH-03,113.91,50.64,49.6,145.85
2026-04-23 19:00,BOF-LH-03,127.71,45.59,49.47,156.83
2026-04-23 20:00,BOF-LH-03,122.44,41.37,46.0,153.63
2026-04-23 21:00,BOF-LH-03,120.6,53.42,55.24,152.7
2026-04-23 22:00,BOF-LH-03,128.32,48.89,51.81,158.01
2026-04-23 23:00,BOF-LH-03,114.24,46.2,53.43,157.05
2026-04-24 00:00,BOF-LH-03,146.74,51.12,50.88,161.14
2026-04-24 01:00,BOF-LH-03,139.81,50.99,50.41,156.87
2026-04-24 02:00,BOF-LH-03,132.41,50.4,55.32,166.36
2026-04-24 03:00,BOF-LH-03,149.76,54.66,58.25,163.52
2026-04-24 04:00,BOF-LH-03,143.47,56.31,56.84,166.35
2026-04-24 05:00,BOF-LH-03,143.93,57.98,62.05,169.2
2026-04-24 06:00,BOF-LH-03,144.56,53.79,59.47,165.32
2026-04-24 07:00,BOF-LH-03,148.42,59.14,58.8,171.65
2026-04-24 08:00,BOF-LH-03,142.71,56.05,55.22,165.1
2026-04-24 09:00,BOF-LH-03,142.21,53.55,56.08,171.89
2026-04-24 10:00,BOF-LH-03,135.51,53.94,58.38,162.7
2026-04-24 11:00,BOF-LH-03,127.91,51.9,54.72,162.38
2026-04-24 12:00,BOF-LH-03,119.89,53.01,54.24,158.62
2026-04-24 13:00,BOF-LH-03,138.72,44.58,50.07,157.73
2026-04-24 14:00,BOF-LH-03,117.75,45.98,50.81,156.13
2026-04-24 15:00,BOF-LH-03,117.57,42.81,51.39,158.12
2026-04-24 16:00,BOF-LH-03,111.86,45.4,47.99,153.46
2026-04-24 17:00,BOF-LH-03,111.27,45.15,47.68,149.9
2026-04-24 18:00,BOF-LH-03,100.06,42.36,45.0,152.5
2026-04-24 19:00,BOF-LH-03,108.14,43.49,49.68,154.94
2026-04-24 20:00,BOF-LH-03,113.55,43.78,46.15,153.48
2026-04-24 21:00,BOF-LH-03,118.44,44.14,49.14,151.51
2026-04-24 22:00,BOF-LH-03,124.11,42.85,48.62,155.7
2026-04-24 23:00,BOF-LH-03,112.05,48.93,49.78,163.61
2026-04-25 00:00,BOF-LH-03,140.12,47.89,53.97,172.15
2026-04-25 01:00,BOF-LH-03,144.6,50.48,53.61,168.79
2026-04-25 02:00,BOF-LH-03,144.64,46.07,53.2,170.79
2026-04-25 03:00,BOF-LH-03,151.57,51.16,59.31,171.01
2026-04-25 04:00,BOF-LH-03,135.21,62.5,60.69,173.08
2026-04-25 05:00,BOF-LH-03,152.86,54.8,59.2,169.46
2026-04-25 06:00,BOF-LH-03,154.23,57.98,56.49,175.85
2026-04-25 07:00,BOF-LH-03,143.57,54.6,56.9,173.89
2026-04-25 08:00,BOF-LH-03,156.16,59.31,55.6,164.39
2026-04-25 09:00,BOF-LH-03,142.7,52.21,54.96,165.95
2026-04-25 10:00,BOF-LH-03,139.92,56.72,58.35,167.46
2026-04-25 11:00,BOF-LH-03,153.24,55.43,51.59,158.93
2026-04-25 12:00,BOF-LH-03,128.27,52.38,51.34,160.75
2026-04-25 13:00,BOF-LH-03,131.64,51.38,46.56,161.57
2026-04-25 14:00,BOF-LH-03,128.46,52.47,52.21,152.39
2026-04-25 15:00,BOF-LH-03,123.36,41.94,46.13,149.48
2026-04-25 16:00,BOF-LH-03,111.98,39.43,47.18,152.68
2026-04-25 17:00,BOF-LH-03,105.74,45.23,44.93,152.63
2026-04-25 18:00,BOF-LH-03,112.46,44.1,42.81,148.81
2026-04-25 19:00,BOF-LH-03,113.76,45.25,50.45,147.22
2026-04-25 20:00,BOF-LH-03,121.03,46.0,48.96,154.82
2026-04-25 21:00,BOF-LH-03,110.0,47.87,47.84,149.17
2026-04-25 22:00,BOF-LH-03,132.54,43.19,51.08,145.81
2026-04-25 23:00,BOF-LH-03,131.08,54.75,50.67,154.55
2026-04-26 00:00,BOF-LH-03,125.2,46.27,53.01,162.48
2026-04-26 01:00,BOF-LH-03,136.43,47.17,51.99,158.22
2026-04-26 02:00,BOF-LH-03,148.4,54.72,54.2,167.32
2026-04-26 03:00,BOF-LH-03,136.61,56.35,55.54,166.22
2026-04-26 04:00,BOF-LH-03,147.49,54.2,58.39,167.88
2026-04-26 05:00,BOF-LH-03,143.57,57.9,57.68,167.16
2026-04-26 06:00,BOF-LH-03,152.58,59.68,58.0,165.31
2026-04-26 07:00,BOF-LH-03,151.22,54.81,62.25,177.91
2026-04-26 08:00,BOF-LH-03,139.66,57.58,58.55,175.87
2026-04-26 09:00,BOF-LH-03,128.32,58.51,58.63,173.48
2026-04-26 10:00,BOF-LH-03,144.62,48.56,56.24,165.85
2026-04-26 11:00,BOF-LH-03,139.22,52.22,53.89,169.26
2026-04-26 12:00,BOF-LH-03,130.48,46.52,50.22,162.51
2026-04-26 13:00,BOF-LH-03,117.38,46.71,49.69,156.47
2026-04-26 14:00,BOF-LH-03,122.12,47.59,47.41,153.47
2026-04-26 15:00,BOF-LH-03,123.33,44.97,45.81,159.69
2026-04-26 16:00,BOF-LH-03,120.83,43.45,48.83,153.34
2026-04-26 17:00,BOF-LH-03,124.12,38.18,47.62,147.75
2026-04-26 18:00,BOF-LH-03,110.82,47.53,46.3,145.85
2026-04-26 19:00,BOF-LH-03,116.12,38.33,46.13,149.03
2026-04-26 20:00,BOF-LH-03,111.98,47.88,50.28,154.49
2026-04-26 21:00,BOF-LH-03,117.47,49.76,49.73,152.88
2026-04-26 22:00,BOF-LH-03,133.54,42.56,47.96,153.96
2026-04-26 23:00,BOF-LH-03,118.23,45.52,51.67,158.64
2026-04-27 00:00,BOF-LH-03,129.14,51.72,51.9,164.02
2026-04-27 01:00,BOF-LH-03,132.22,58.28,48.84,164.55
2026-04-27 02:00,BOF-LH-03,133.33,54.55,56.18,163.75
2026-04-27 03:00,BOF-LH-03,142.65,54.26,58.38,162.25
2026-04-27 04:00,BOF-LH-03,152.6,54.08,58.52,163.33
2026-04-27 05:00,BOF-LH-03,137.0,57.5,57.21,166.45
2026-04-27 06:00,BOF-LH-03,147.16,57.45,58.15,167.37
2026-04-27 07:00,BOF-LH-03,147.13,61.18,56.6,161.65
2026-04-27 08:00,BOF-LH-03,140.22,57.95,58.43,169.57
2026-04-27 09:00,BOF-LH-03,145.14,57.21,53.47,166.74
2026-04-27 10:00,BOF-LH-03,127.14,55.48,50.77,162.74
2026-04-27 11:00,BOF-LH-03,119.42,53.69,53.44,165.79
2026-04-27 12:00,BOF-LH-03,128.01,48.14,58.37,164.48
2026-04-27 13:00,BOF-LH-03,127.1,41.98,47.89,162.15
2026-04-27 14:00,BOF-LH-03,118.44,48.41,50.13,156.94
2026-04-27 15:00,BOF-LH-03,125.17,44.45,48.71,158.36
2026-04-27 16:00,BOF-LH-03,115.08,44.68,50.69,155.03
2026-04-27 17:00,BOF-LH-03,110.02,46.65,42.57,145.49
2026-04-27 18:00,BOF-LH-03,109.17,44.85,49.91,149.66
2026-04-27 19:00,BOF-LH-03,118.65,43.24,46.98,145.46
2026-04-27 20:00,BOF-LH-03,123.02,43.87,48.0,150.91
2026-04-27 21:00,BOF-LH-03,119.17,46.48,46.44,155.57
2026-04-27 22:00,BOF-LH-03,126.39,45.5,49.61,152.95
2026-04-27 23:00,BOF-LH-03,117.83,44.13,50.45,156.14
2026-04-28 00:00,BOF-LH-03,123.15,55.41,50.5,163.27
2026-04-28 01:00,BOF-LH-03,125.59,51.88,55.17,159.86
2026-04-28 02:00,BOF-LH-03,150.34,54.73,53.03,170.08
2026-04-28 03:00,BOF-LH-03,135.57,56.57,52.36,171.34
2026-04-28 04:00,BOF-LH-03,137.54,57.36,60.26,165.43
2026-04-28 05:00,BOF-LH-03,137.16,55.89,61.08,169.14
2026-04-28 06:00,BOF-LH-03,138.96,60.06,58.38,169.19
2026-04-28 07:00,BOF-LH-03,141.19,60.74,57.11,166.91
2026-04-28 08:00,BOF-LH-03,145.59,54.17,55.86,172.15
2026-04-28 09:00,BOF-LH-03,136.89,52.27,56.46,164.49
2026-04-28 10:00,BOF-LH-03,136.51,55.7,56.3,163.82
2026-04-28 11:00,BOF-LH-03,131.98,57.83,50.9,164.74
2026-04-28 12:00,BOF-LH-03,128.39,50.48,51.79,156.48
2026-04-28 13:00,BOF-LH-03,116.65,48.19,47.78,156.96
2026-04-28 14:00,BOF-LH-03,116.13,49.64,54.65,151.44
2026-04-28 15:00,BOF-LH-03,109.76,43.55,48.4,156.69
2026-04-28 16:00,BOF-LH-03,119.35,40.38,46.32,152.18
2026-04-28 17:00,BOF-LH-03,115.23,44.21,46.57,150.43
2026-04-28 18:00,BOF-LH-03,114.24,46.62,47.76,150.47
2026-04-28 19:00,BOF-LH-03,109.76,43.74,48.44,153.04
2026-04-28 20:00,BOF-LH-03,116.91,46.05,52.63,153.48
2026-04-28 21:00,BOF-LH-03,116.71,48.94,45.68,150.31
2026-04-28 22:00,BOF-LH-03,119.5,48.6,52.24,161.13
2026-04-28 23:00,BOF-LH-03,129.69,49.98,47.21,157.12
2026-04-29 00:00,BOF-LH-03,130.88,46.81,52.28,160.87
2026-04-29 01:00,BOF-LH-03,138.28,48.57,55.75,163.62
2026-04-29 02:00,BOF-LH-03,140.56,55.02,52.31,163.74
2026-04-29 03:00,BOF-LH-03,149.16,55.62,57.61,165.44
2026-04-29 04:00,BOF-LH-03,132.3,55.0,56.34,168.14
2026-04-29 05:00,BOF-LH-03,151.38,63.45,54.3,173.52
2026-04-29 06:00,BOF-LH-03,139.86,57.32,56.78,160.8
2026-04-29 07:00,BOF-LH-03,144.81,53.5,59.15,166.53
2026-04-29 08:00,BOF-LH-03,143.92,56.1,56.92,167.98
2026-04-29 09:00,BOF-LH-03,132.7,55.67,58.57,167.32
2026-04-29 10:00,BOF-LH-03,142.34,54.05,52.64,165.42
2026-04-29 11:00,BOF-LH-03,150.73,55.04,52.39,161.22
2026-04-29 12:00,BOF-LH-03,130.56,45.0,54.37,161.07
2026-04-29 13:00,BOF-LH-03,124.9,48.91,47.34,159.97
2026-04-29 14:00,BOF-LH-03,127.93,46.64,47.12,149.48
2026-04-29 15:00,BOF-LH-03,121.22,47.95,48.73,159.24
2026-04-29 16:00,BOF-LH-03,115.69,43.74,45.2,152.84
2026-04-29 17:00,BOF-LH-03,125.62,50.09,46.23,148.25
2026-04-29 18:00,BOF-LH-03,105.07,40.03,46.33,145.6
2026-04-29 19:00,BOF-LH-03,117.41,41.58,46.4,151.95
2026-04-29 20:00,BOF-LH-03,107.98,41.83,47.43,154.03
2026-04-29 21:00,BOF-LH-03,112.24,43.59,48.78,153.44
2026-04-29 22:00,BOF-LH-03,125.16,41.21,49.84,157.55
2026-04-29 23:00,BOF-LH-03,125.05,44.0,52.71,156.92
2026-04-30 00:00,BOF-LH-03,130.57,47.47,50.26,154.93
2026-04-30 01:00,BOF-LH-03,146.09,52.04,56.37,160.49
2026-04-30 02:00,BOF-LH-03,134.72,55.25,55.5,165.53
2026-04-30 03:00,BOF-LH-03,158.25,57.94,56.09,165.36
2026-04-30 04:00,BOF-LH-03,139.01,58.36,57.6,168.05
2026-04-30 05:00,BOF-LH-03,146.01,60.04,59.6,169.48
2026-04-30 06:00,BOF-LH-03,150.02,59.22,57.66,177.0
2026-04-30 07:00,BOF-LH-03,139.4,55.37,51.6,172.24
2026-04-30 08:00,BOF-LH-03,139.27,56.81,55.62,172.4
2026-04-30 09:00,BOF-LH-03,143.15,57.52,61.37,167.15
2026-04-30 10:00,BOF-LH-03,130.67,53.13,55.77,160.56
2026-04-30 11:00,BOF-LH-03,136.9,50.86,56.86,167.43
2026-04-30 12:00,BOF-LH-03,129.63,50.96,54.14,158.31
2026-04-30 13:00,BOF-LH-03,129.77,46.42,49.14,148.44
2026-04-30 14:00,BOF-LH-03,113.7,47.32,55.42,158.51
2026-04-30 15:00,BOF-LH-03,111.28,45.69,45.89,158.15
2026-04-30 16:00,BOF-LH-03,113.35,45.58,44.95,150.23
2026-04-30 17:00,BOF-LH-03,121.47,40.98,46.8,149.54
2026-04-30 18:00,BOF-LH-03,119.29,43.52,49.85,153.46
2026-04-30 19:00,BOF-LH-03,118.35,43.81,48.9,153.82
2026-04-30 20:00,BOF-LH-03,104.71,50.47,50.36,151.73
2026-04-30 21:00,BOF-LH-03,127.46,40.88,48.83,146.56
2026-04-30 22:00,BOF-LH-03,103.53,45.46,50.31,154.33
2026-04-30 23:00,BOF-LH-03,127.45,48.47,52.42,152.8
2026-05-01 00:00,BOF-LH-03,125.24,49.1,55.85,166.69
2026-05-01 01:00,BOF-LH-03,132.87,53.82,54.64,162.67
2026-05-01 02:00,BOF-LH-03,135.52,49.49,57.18,165.78
2026-05-01 03:00,BOF-LH-03,144.37,58.32,57.48,173.0
2026-05-01 04:00,BOF-LH-03,151.57,51.08,58.13,170.25
2026-05-01 05:00,BOF-LH-03,147.35,57.16,57.33,177.25
2026-05-01 06:00,BOF-LH-03,140.36,55.33,58.64,172.51
2026-05-01 07:00,BOF-LH-03,149.17,55.68,60.18,167.62
2026-05-01 08:00,BOF-LH-03,153.15,56.23,56.08,165.45
2026-05-01 09:00,BOF-LH-03,136.58,55.74,58.89,166.95
2026-05-01 10:00,BOF-LH-03,138.08,57.38,60.17,172.96
2026-05-01 11:00,BOF-LH-03,129.73,52.45,54.17,149.46
2026-05-01 12:00,BOF-LH-03,133.6,48.23,55.83,167.66
2026-05-01 13:00,BOF-LH-03,121.84,52.17,51.8,156.68
2026-05-01 14:00,BOF-LH-03,119.68,48.27,47.06,154.43
2026-05-01 15:00,BOF-LH-03,110.03,42.4,48.19,158.58
2026-05-01 16:00,BOF-LH-03,120.01,39.21,47.81,154.26
2026-05-01 17:00,BOF-LH-03,98.87,44.45,46.48,160.9
2026-05-01 18:00,BOF-LH-03,99.29,45.38,40.34,152.59
2026-05-01 19:00,BOF-LH-03,111.75,43.6,50.36,145.8
2026-05-01 20:00,BOF-LH-03,122.26,45.57,47.24,158.97
2026-05-01 21:00,BOF-LH-03,111.74,41.55,49.74,156.59
2026-05-01 22:00,BOF-LH-03,114.04,43.31,50.65,147.96
2026-05-01 23:00,BOF-LH-03,130.44,46.91,48.18,161.23
2026-05-02 00:00,BOF-LH-03,139.77,52.1,52.31,156.31
2026-05-02 01:00,BOF-LH-03,140.61,46.8,57.76,168.84
2026-05-02 02:00,BOF-LH-03,144.58,51.23,59.0,163.25
2026-05-02 03:00,BOF-LH-03,148.17,54.21,55.3,167.91
2026-05-02 04:00,BOF-LH-03,143.24,51.07,54.6,166.78
2026-05-02 05:00,BOF-LH-03,160.24,62.47,58.54,180.11
2026-05-02 06:00,BOF-LH-03,151.54,55.17,56.57,167.15
2026-05-02 07:00,BOF-LH-03,136.82,55.61,58.0,172.7
2026-05-02 08:00,BOF-LH-03,151.42,59.69,57.59,158.74
2026-05-02 09:00,BOF-LH-03,138.1,56.42,59.16,169.02
2026-05-02 10:00,BOF-LH-03,133.83,50.69,57.06,162.74
2026-05-02 11:00,BOF-LH-03,128.22,48.72,52.65,160.06
2026-05-02 12:00,BOF-LH-03,137.15,49.85,53.26,159.45
2026-05-02 13:00,BOF-LH-03,123.37,45.24,52.77,155.46
2026-05-02 14:00,BOF-LH-03,119.3,49.68,47.94,153.4
2026-05-02 15:00,BOF-LH-03,119.75,43.17,50.07,163.19
2026-05-02 16:00,BOF-LH-03,95.27,40.47,45.91,157.91
2026-05-02 17:00,BOF-LH-03,118.64,43.29,44.85,148.82
2026-05-02 18:00,BOF-LH-03,113.47,42.66,45.68,146.33
2026-05-02 19:00,BOF-LH-03,114.21,42.65,48.46,151.39
2026-05-02 20:00,BOF-LH-03,118.67,44.84,46.92,147.77
2026-05-02 21:00,BOF-LH-03,103.24,45.47,46.69,156.08
2026-05-02 22:00,BOF-LH-03,122.92,46.26,50.66,170.0
2026-05-02 23:00,BOF-LH-03,119.52,45.15,53.7,157.02
2026-05-03 00:00,BOF-LH-03,132.96,47.69,52.41,164.17
2026-05-03 01:00,BOF-LH-03,139.5,54.2,54.31,162.7
2026-05-03 02:00,BOF-LH-03,134.52,58.97,48.81,161.51
2026-05-03 03:00,BOF-LH-03,140.3,48.82,54.84,171.12
2026-05-03 04:00,BOF-LH-03,158.53,53.41,56.72,167.42
