timestamp,asset_id,discharge_pressure,flow_rate,bearing_temperature,vibration,motor_current
2026-04-16 16:00,CWP-04,5.96,422.52,53.8,2.42,137.27
2026-04-16 17:00,CWP-04,5.72,446.13,54.82,2.59,131.18
2026-04-16 18:00,CWP-04,5.98,440.69,54.54,1.99,128.24
2026-04-16 19:00,CWP-04,6.18,429.34,55.15,1.96,133.93
2026-04-16 20:00,CWP-04,5.6,472.59,53.17,2.42,126.35
2026-04-16 21:00,CWP-04,5.89,445.86,55.89,2.21,138.01
2026-04-16 22:00,CWP-04,5.9,509.5,61.19,2.48,136.78
2026-04-16 23:00,CWP-04,6.61,494.11,58.7,2.44,143.93
2026-04-17 00:00,CWP-04,6.54,472.77,60.23,2.89,155.47
2026-04-17 01:00,CWP-04,7.04,496.18,60.09,3.06,157.41
2026-04-17 02:00,CWP-04,6.59,532.59,61.78,2.81,172.04
2026-04-17 03:00,CWP-04,6.58,520.72,62.85,2.87,155.14
2026-04-17 04:00,CWP-04,7.02,525.58,59.9,2.99,175.64
2026-04-17 05:00,CWP-04,6.85,546.67,64.65,2.95,167.11
2026-04-17 06:00,CWP-04,7.35,541.5,64.42,2.9,170.6
2026-04-17 07:00,CWP-04,7.03,555.54,63.77,2.98,168.12
2026-04-17 08:00,CWP-04,6.95,535.51,66.55,2.95,173.52
2026-04-17 09:00,CWP-04,6.81,545.73,63.71,2.81,158.07
2026-04-17 10:00,CWP-04,6.91,532.9,63.54,2.93,156.74
2026-04-17 11:00,CWP-04,7.13,539.59,62.08,2.82,150.9
2026-04-17 12:00,CWP-04,6.57,507.01,61.05,2.57,146.55
2026-04-17 13:00,CWP-04,6.37,462.92,57.86,2.38,134.43
2026-04-17 14:00,CWP-04,6.14,478.49,56.51,2.27,147.32
2026-04-17 15:00,CWP-04,6.18,524.78,55.44,1.93,144.15
2026-04-17 16:00,CWP-04,5.99,428.58,56.57,2.08,126.38
2026-04-17 17:00,CWP-04,5.68,469.67,53.15,2.06,118.06
2026-04-17 18:00,CWP-04,5.85,441.59,57.28,2.38,130.33
2026-04-17 19:00,CWP-04,6.0,435.63,55.62,2.49,131.39
2026-04-17 20:00,CWP-04,5.81,450.09,56.81,2.2,130.0
2026-04-17 21:00,CWP-04,5.83,473.47,58.97,2.58,123.24
2026-04-17 22:00,CWP-04,5.79,435.55,56.41,2.43,144.23
2026-04-17 23:00,CWP-04,6.28,485.18,55.71,2.48,134.85
2026-04-18 00:00,CWP-04,6.45,523.23,61.32,2.44,164.63
2026-04-18 01:00,CWP-04,6.63,530.49,63.42,2.72,158.57
2026-04-18 02:00,CWP-04,6.76,513.06,61.3,2.83,157.96
2026-04-18 03:00,CWP-04,6.85,542.97,64.54,3.13,158.34
2026-04-18 04:00,CWP-04,7.16,532.34,61.54,3.3,162.77
2026-04-18 05:00,CWP-04,6.74,554.9,65.63,2.57,163.34
2026-04-18 06:00,CWP-04,7.15,540.78,63.68,2.73,165.03
2026-04-18 07:00,CWP-04,7.01,558.32,70.83,3.06,162.06
2026-04-18 08:00,CWP-04,6.9,557.39,60.36,3.05,158.88
2026-04-18 09:00,CWP-04,7.21,551.37,63.6,2.75,157.07
2026-04-18 10:00,CWP-04,7.03,537.5,62.75,2.94,157.46
2026-04-18 11:00,CWP-04,6.51,511.22,60.37,3.07,153.7
2026-04-18 12:00,CWP-04,6.19,488.25,60.0,2.49,156.66
2026-04-18 13:00,CWP-04,6.06,504.15,56.01,2.76,156.74
2026-04-18 14:00,CWP-04,6.84,485.24,56.0,2.12,141.87
2026-04-18 15:00,CWP-04,5.86,464.65,54.83,2.37,136.66
2026-04-18 16:00,CWP-04,5.71,433.76,52.6,2.14,147.9
2026-04-18 17:00,CWP-04,6.08,479.79,53.83,2.23,117.95
2026-04-18 18:00,CWP-04,6.22,446.01,52.72,2.34,128.94
2026-04-18 19:00,CWP-04,5.86,405.22,52.83,2.03,128.66
2026-04-18 20:00,CWP-04,6.18,443.77,57.84,1.9,128.07
2026-04-18 21:00,CWP-04,6.11,483.92,55.49,2.56,141.13
2026-04-18 22:00,CWP-04,6.61,491.39,56.63,2.76,139.59
2026-04-18 23:00,CWP-04,6.69,494.15,59.28,2.62,153.39
2026-04-19 00:00,CWP-04,6.31,510.06,60.36,2.56,144.69
2026-04-19 01:00,CWP-04,7.07,523.7,61.08,2.65,147.1
2026-04-19 02:00,CWP-04,6.48,522.35,61.95,2.59,161.05
2026-04-19 03:00,CWP-04,6.99,508.48,63.62,3.19,158.32
2026-04-19 04:00,CWP-04,6.85,540.41,64.61,2.79,178.37
2026-04-19 05:00,CWP-04,6.73,591.2,65.71,3.49,157.05
2026-04-19 06:00,CWP-04,7.08,554.51,67.61,3.28,156.26
2026-04-19 07:00,CWP-04,7.27,585.07,66.82,3.36,173.02
2026-04-19 08:00,CWP-04,6.65,554.22,62.63,2.66,161.57
2026-04-19 09:00,CWP-04,7.13,512.43,63.57,3.13,178.41
2026-04-19 10:00,CWP-04,6.32,478.67,66.48,2.97,168.21
2026-04-19 11:00,CWP-04,6.59,512.55,58.17,2.78,150.33
2026-04-19 12:00,CWP-04,6.57,524.4,60.24,2.62,149.32
2026-04-19 13:00,CWP-04,6.3,490.13,61.49,2.38,145.85
2026-04-19 14:00,CWP-04,6.12,475.54,56.62,2.4,149.41
2026-04-19 15:00,CWP-04,6.32,450.48,56.0,2.49,146.53
2026-04-19 16:00,CWP-04,6.18,463.55,54.67,2.2,133.78
2026-04-19 17:00,CWP-04,5.77,447.7,52.72,2.33,131.46
2026-04-19 18:00,CWP-04,5.73,441.89,56.93,1.92,142.36
2026-04-19 19:00,CWP-04,5.9,439.19,55.7,2.19,129.86
2026-04-19 20:00,CWP-04,5.93,455.95,56.2,2.07,119.86
2026-04-19 21:00,CWP-04,5.9,471.35,59.38,2.18,125.66
2026-04-19 22:00,CWP-04,5.91,502.74,56.34,2.55,133.84
2026-04-19 23:00,CWP-04,6.3,509.81,54.52,2.49,151.41
2026-04-20 00:00,CWP-04,6.73,515.85,63.55,2.69,139.18
2026-04-20 01:00,CWP-04,6.38,520.94,59.53,2.65,156.94
2026-04-20 02:00,CWP-04,6.87,517.93,64.5,2.99,161.21
2026-04-20 03:00,CWP-04,7.04,532.74,62.23,2.97,170.13
2026-04-20 04:00,CWP-04,7.1,522.05,65.56,3.03,170.67
2026-04-20 05:00,CWP-04,7.59,571.65,63.73,3.03,159.61
2026-04-20 06:00,CWP-04,7.15,558.67,60.82,3.22,177.31
2026-04-20 07:00,CWP-04,7.14,510.18,65.15,3.26,171.47
2026-04-20 08:00,CWP-04,7.03,561.48,66.07,3.29,172.8
2026-04-20 09:00,CWP-04,7.0,519.22,61.75,3.04,153.56
2026-04-20 10:00,CWP-04,6.86,515.81,60.25,2.82,160.09
2026-04-20 11:00,CWP-04,6.7,513.54,61.71,3.04,148.46
2026-04-20 12:00,CWP-04,6.8,497.7,60.43,2.5,137.94
2026-04-20 13:00,CWP-04,6.61,505.25,58.37,2.67,146.63
2026-04-20 14:00,CWP-04,5.8,434.05,56.7,2.74,150.2
2026-04-20 15:00,CWP-04,5.62,519.41,55.94,2.11,133.82
2026-04-20 16:00,CWP-04,5.77,446.13,53.1,2.2,137.79
2026-04-20 17:00,CWP-04,5.95,455.93,53.07,2.38,146.34
2026-04-20 18:00,CWP-04,5.56,413.29,51.63,1.95,139.82
2026-04-20 19:00,CWP-04,6.14,453.91,54.39,2.25,126.22
2026-04-20 20:00,CWP-04,5.84,467.49,57.26,2.35,130.86
2026-04-20 21:00,CWP-04,5.99,462.38,52.98,2.5,133.89
2026-04-20 22:00,CWP-04,5.97,476.04,55.87,2.45,141.3
2026-04-20 23:00,CWP-04,6.14,475.39,63.22,2.71,137.37
2026-04-21 00:00,CWP-04,6.6,466.33,62.18,2.72,151.18
2026-04-21 01:00,CWP-04,6.65,526.2,60.25,2.58,163.86
2026-04-21 02:00,CWP-04,6.92,502.2,59.61,2.69,159.82
2026-04-21 03:00,CWP-04,7.07,569.93,64.16,2.98,161.58
2026-04-21 04:00,CWP-04,6.69,564.86,67.12,3.23,154.26
2026-04-21 05:00,CWP-04,6.81,512.69,65.98,2.76,159.56
2026-04-21 06:00,CWP-04,6.9,533.81,66.72,3.07,166.66
2026-04-21 07:00,CWP-04,7.25,555.83,64.37,3.1,157.06
2026-04-21 08:00,CWP-04,7.24,605.97,65.34,2.92,166.37
2026-04-21 09:00,CWP-04,6.42,564.99,62.59,2.98,158.61
2026-04-21 10:00,CWP-04,6.74,510.52,66.26,2.89,167.35
2026-04-21 11:00,CWP-04,6.94,490.43,59.54,2.51,151.68
2026-04-21 12:00,CWP-04,7.06,486.5,60.0,2.49,149.98
2026-04-21 13:00,CWP-04,5.76,453.52,59.81,2.53,145.23
2026-04-21 14:00,CWP-04,6.14,481.67,57.98,2.61,138.04
2026-04-21 15:00,CWP-04,5.75,473.4,57.57,2.4,127.71
2026-04-21 16:00,CWP-04,5.78,453.4,53.77,2.63,133.89
2026-04-21 17:00,CWP-04,5.9,476.65,56.36,2.25,137.84
2026-04-21 18:00,CWP-04,5.94,457.18,51.99,2.29,127.79
2026-04-21 19:00,CWP-04,5.8,429.33,55.37,2.07,126.51
2026-04-21 20:00,CWP-04,6.01,475.33,55.67,2.27,138.33
2026-04-21 21:00,CWP-04,6.32,463.96,55.6,2.16,133.06
2026-04-21 22:00,CWP-04,6.4,460.04,59.29,2.42,135.15
2026-04-21 23:00,CWP-04,6.62,482.44,60.81,2.62,153.14
2026-04-22 00:00,CWP-04,6.44,508.67,60.3,2.6,156.74
2026-04-22 01:00,CWP-04,6.96,484.91,63.77,2.66,157.87
2026-04-22 02:00,CWP-04,6.93,517.54,61.95,2.95,155.87
2026-04-22 03:00,CWP-04,6.79,519.59,60.84,2.91,165.68
2026-04-22 04:00,CWP-04,6.34,531.3,64.53,3.22,152.57
2026-04-22 05:00,CWP-04,6.93,497.39,65.88,3.21,158.01
2026-04-22 06:00,CWP-04,7.17,571.15,64.57,3.24,174.04
2026-04-22 07:00,CWP-04,6.91,567.98,64.34,2.75,166.63
2026-04-22 08:00,CWP-04,7.13,539.48,63.86,3.03,160.15
2026-04-22 09:00,CWP-04,6.84,532.2,67.09,3.0,158.19
2026-04-22 10:00,CWP-04,6.2,527.33,65.25,3.11,154.87
2026-04-22 11:00,CWP-04,6.58,496.9,63.59,2.7,152.82
2026-04-22 12:00,CWP-04,6.96,505.49,59.69,2.55,155.88
2026-04-22 13:00,CWP-04,6.12,493.26,54.96,2.42,151.06
2026-04-22 14:00,CWP-04,6.31,470.08,59.02,2.19,141.96
2026-04-22 15:00,CWP-04,5.81,482.83,56.47,2.23,130.92
2026-04-22 16:00,CWP-04,6.33,467.92,54.04,2.36,143.16
2026-04-22 17:00,CWP-04,5.83,475.32,56.41,2.09,146.0
2026-04-22 18:00,CWP-04,6.32,458.06,52.45,2.52,134.55
2026-04-22 19:00,CWP-04,5.42,452.57,54.67,2.32,129.38
2026-04-22 20:00,CWP-04,6.05,414.16,55.19,2.33,141.25
2026-04-22 21:00,CWP-04,5.97,428.92,58.18,2.32,120.73
2026-04-22 22:00,CWP-04,6.04,476.1,54.9,2.54,135.23
2026-04-22 23:00,CWP-04,5.98,460.67,60.35,2.75,145.14
2026-04-23 00:00,CWP-04,6.33,509.66,60.01,2.42,154.21
2026-04-23 01:00,CWP-04,6.24,524.11,61.74,2.86,167.82
2026-04-23 02:00,CWP-04,7.18,516.43,60.45,2.87,153.42
2026-04-23 03:00,CWP-04,7.03,530.72,62.97,2.84,158.41
2026-04-23 04:00,CWP-04,7.25,532.03,63.36,3.32,174.79
2026-04-23 05:00,CWP-04,6.78,536.13,65.63,3.0,158.3
2026-04-23 06:00,CWP-04,7.14,553.03,61.49,2.91,162.87
2026-04-23 07:00,CWP-04,7.21,530.53,64.13,2.86,175.06
2026-04-23 08:00,CWP-04,7.41,551.25,63.39,3.03,170.43
2026-04-23 09:00,CWP-04,6.8,536.34,63.81,3.12,146.59
2026-04-23 10:00,CWP-04,6.65,518.17,61.08,3.12,154.63
2026-04-23 11:00,CWP-04,6.79,519.28,61.16,2.9,153.05
2026-04-23 12:00,CWP-04,6.63,508.44,58.23,2.69,147.32
2026-04-23 13:00,CWP-04,6.37,474.32,55.83,2.76,144.64
2026-04-23 14:00,CWP-04,6.1,487.35,59.47,2.57,149.79
2026-04-23 15:00,CWP-04,6.61,480.81,56.04,2.35,132.04
2026-04-23 16:00,CWP-04,6.34,436.44,54.71,2.25,129.88
2026-04-23 17:00,CWP-04,6.03,429.76,54.81,2.52,131.54
2026-04-23 18:00,CWP-04,5.52,478.65,50.29,2.37,136.43
2026-04-23 19:00,CWP-04,5.97,456.04,57.68,2.03,128.27
2026-04-23 20:00,CWP-04,6.3,458.09,55.01,2.67,141.12
2026-04-23 21:00,CWP-04,5.66,476.22,59.92,2.34,146.42
2026-04-23 22:00,CWP-04,6.36,498.79,55.24,2.45,140.07
2026-04-23 23:00,CWP-04,6.28,461.53,58.34,2.32,141.9
2026-04-24 00:00,CWP-04,6.77,507.74,59.35,2.8,143.87
2026-04-24 01:00,CWP-04,7.03,497.91,59.81,3.0,162.13
2026-04-24 02:00,CWP-04,6.79,510.18,62.32,2.82,154.04
2026-04-24 03:00,CWP-04,7.1,558.02,65.33,2.74,149.73
2026-04-24 04:00,CWP-04,6.75,529.03,62.41,2.88,163.18
2026-04-24 05:00,CWP-04,6.97,549.43,64.14,3.28,160.29
2026-04-24 06:00,CWP-04,7.16,539.16,64.8,3.19,173.59
2026-04-24 07:00,CWP-04,7.11,549.05,62.16,2.99,156.4
2026-04-24 08:00,CWP-04,6.9,534.65,65.67,3.39,171.16
2026-04-24 09:00,CWP-04,7.01,504.9,65.57,2.86,170.02
2026-04-24 10:00,CWP-04,6.94,518.37,62.69,2.53,153.74
2026-04-24 11:00,CWP-04,6.37,518.08,58.94,2.66,151.52
2026-04-24 12:00,CWP-04,6.65,468.42,61.9,2.84,159.78
2026-04-24 13:00,CWP-04,6.3,441.08,59.24,2.71,130.2
2026-04-24 14:00,CWP-04,6.25,437.46,56.22,2.28,126.86
2026-04-24 15:00,CWP-04,6.19,457.66,55.63,1.98,150.56
2026-04-24 16:00,CWP-04,5.65,463.33,53.25,1.99,128.05
2026-04-24 17:00,CWP-04,5.88,457.52,56.57,2.11,131.22
2026-04-24 18:00,CWP-04,6.08,440.41,53.18,2.11,140.34
2026-04-24 19:00,CWP-04,6.05,460.25,52.9,2.29,143.97
2026-04-24 20:00,CWP-04,5.76,431.23,56.26,2.37,135.98
2026-04-24 21:00,CWP-04,6.1,467.83,58.59,2.16,122.51
2026-04-24 22:00,CWP-04,5.98,462.87,55.46,2.32,148.33
2026-04-24 23:00,CWP-04,6.68,512.19,56.94,2.62,138.26
2026-04-25 00:00,CWP-04,6.25,477.72,61.97,2.83,149.57
2026-04-25 01:00,CWP-04,5.87,484.1,62.95,2.71,154.28
2026-04-25 02:00,CWP-04,6.42,545.1,62.11,3.07,168.24
2026-04-25 03:00,CWP-04,6.99,546.79,61.98,3.02,157.21
2026-04-25 04:00,CWP-04,7.58,514.19,62.99,3.02,168.88
2026-04-25 05:00,CWP-04,7.31,537.76,65.05,2.96,164.96
2026-04-25 06:00,CWP-04,6.93,536.99,66.4,3.28,179.01
2026-04-25 07:00,CWP-04,6.98,563.82,62.93,3.28,157.83
2026-04-25 08:00,CWP-04,7.43,582.03,65.28,3.38,160.43
2026-04-25 09:00,CWP-04,6.73,562.9,63.45,3.2,159.38
2026-04-25 10:00,CWP-04,6.78,520.24,61.15,2.9,160.18
2026-04-25 11:00,CWP-04,6.64,496.65,61.9,2.65,167.72
2026-04-25 12:00,CWP-04,6.73,468.26,61.56,2.84,151.85
2026-04-25 13:00,CWP-04,5.81,471.14,58.06,2.54,140.86
2026-04-25 14:00,CWP-04,6.18,469.13,57.56,2.31,138.81
2026-04-25 15:00,CWP-04,6.34,471.65,55.31,2.21,140.1
2026-04-25 16:00,CWP-04,6.06,472.88,55.46,2.2,137.41
2026-04-25 17:00,CWP-04,5.75,452.76,58.35,2.25,137.31
2026-04-25 18:00,CWP-04,5.47,463.49,54.04,2.0,133.98
2026-04-25 19:00,CWP-04,5.96,456.17,52.29,2.09,128.4
2026-04-25 20:00,CWP-04,6.04,381.54,59.8,2.13,126.04
2026-04-25 21:00,CWP-04,6.15,442.25,58.07,2.44,130.25
2026-04-25 22:00,CWP-04,6.08,495.0,56.77,2.5,143.81
2026-04-25 23:00,CWP-04,6.59,471.79,62.07,2.53,136.56
2026-04-26 00:00,CWP-04,6.03,519.16,62.77,2.47,151.76
2026-04-26 01:00,CWP-04,7.03,522.45,63.14,2.83,143.72
2026-04-26 02:00,CWP-04,7.02,541.88,61.6,3.08,148.81
2026-04-26 03:00,CWP-04,6.72,535.3,62.48,3.18,164.09
2026-04-26 04:00,CWP-04,7.12,512.75,64.07,2.85,165.43
2026-04-26 05:00,CWP-04,7.12,562.53,64.83,3.19,160.96
2026-04-26 06:00,CWP-04,6.81,558.4,66.36,3.07,170.41
2026-04-26 07:00,CWP-04,7.23,581.92,66.14,3.15,164.52
2026-04-26 08:00,CWP-04,7.16,514.13,64.68,3.18,161.79
2026-04-26 09:00,CWP-04,7.1,507.65,63.11,3.21,161.2
2026-04-26 10:00,CWP-04,6.95,535.71,64.51,2.98,153.77
2026-04-26 11:00,CWP-04,6.49,492.88,60.69,2.92,150.53
2026-04-26 12:00,CWP-04,6.67,493.87,60.39,2.75,155.9
2026-04-26 13:00,CWP-04,6.25,504.6,60.88,2.74,140.27
2026-04-26 14:00,CWP-04,6.0,479.78,58.62,2.72,142.92
2026-04-26 15:00,CWP-04,5.87,441.03,55.14,2.67,139.64
2026-04-26 16:00,CWP-04,5.93,455.4,58.77,2.24,125.43
2026-04-26 17:00,CWP-04,5.99,492.35,53.92,1.97,134.29
2026-04-26 18:00,CWP-04,5.54,412.72,55.27,2.08,117.88
2026-04-26 19:00,CWP-04,5.91,410.42,54.39,2.19,137.21
2026-04-26 20:00,CWP-04,6.17,439.07,54.06,2.21,135.73
2026-04-26 21:00,CWP-04,5.77,434.03,56.81,2.3,128.58
2026-04-26 22:00,CWP-04,6.05,474.11,58.01,2.55,146.38
2026-04-26 23:00,CWP-04,6.63,480.81,60.16,2.68,145.99
2026-04-27 00:00,CWP-04,6.39,493.47,59.5,2.71,153.42
2026-04-27 01:00,CWP-04,6.32,537.82,61.17,3.08,151.51
2026-04-27 02:00,CWP-04,6.75,497.86,58.39,3.23,159.17
2026-04-27 03:00,CWP-04,6.79,550.71,66.09,2.85,148.56
2026-04-27 04:00,CWP-04,7.69,534.57,64.06,3.1,151.96
2026-04-27 05:00,CWP-04,7.25,550.31,64.61,3.36,173.2
2026-04-27 06:00,CWP-04,7.08,540.44,67.67,3.28,167.1
2026-04-27 07:00,CWP-04,6.53,501.89,63.37,3.26,175.52
2026-04-27 08:00,CWP-04,7.19,562.55,64.61,3.01,172.46
2026-04-27 09:00,CWP-04,6.9,558.41,64.76,2.9,155.54
2026-04-27 10:00,CWP-04,7.02,526.94,64.3,2.97,157.42
2026-04-27 11:00,CWP-04,6.32,512.8,62.09,2.59,148.93
2026-04-27 12:00,CWP-04,6.71,490.84,58.23,2.79,158.63
2026-04-27 13:00,CWP-04,6.55,484.32,59.69,2.46,128.47
2026-04-27 14:00,CWP-04,6.31,513.38,55.99,2.63,143.04
2026-04-27 15:00,CWP-04,5.95,447.78,59.15,2.33,131.71
2026-04-27 16:00,CWP-04,6.15,478.78,56.6,2.12,131.9
2026-04-27 17:00,CWP-04,5.48,449.05,55.92,2.3,133.24
2026-04-27 18:00,CWP-04,6.13,461.51,52.71,2.13,132.96
2026-04-27 19:00,CWP-04,6.11,446.24,57.92,2.31,120.82
2026-04-27 20:00,CWP-04,5.5,444.13,54.87,2.23,140.57
2026-04-27 21:00,CWP-04,6.16,454.0,57.31,2.54,131.24
2026-04-27 22:00,CWP-04,6.12,512.53,58.66,2.25,155.51
2026-04-27 23:00,CWP-04,6.58,502.29,57.43,2.9,136.66
2026-04-28 00:00,CWP-04,7.03,524.97,61.54,2.75,153.12
2026-04-28 01:00,CWP-04,6.63,521.29,63.0,2.81,154.74
2026-04-28 02:00,CWP-04,7.11,524.19,62.98,2.61,173.79
2026-04-28 03:00,CWP-04,7.08,522.68,61.19,3.19,166.46
2026-04-28 04:00,CWP-04,7.03,544.41,64.67,3.2,161.27
2026-04-28 05:00,CWP-04,7.06,579.25,66.6,2.75,167.43
2026-04-28 06:00,CWP-04,6.98,566.63,63.38,2.84,168.79
2026-04-28 07:00,CWP-04,7.28,549.94,60.63,3.21,153.93
2026-04-28 08:00,CWP-04,7.14,541.83,64.18,3.09,158.01
2026-04-28 09:00,CWP-04,7.17,536.53,62.51,2.98,160.86
2026-04-28 10:00,CWP-04,6.42,533.27,61.74,2.81,164.71
2026-04-28 11:00,CWP-04,6.53,523.17,63.85,3.18,154.66
2026-04-28 12:00,CWP-04,6.31,523.03,59.43,2.64,159.86
2026-04-28 13:00,CWP-04,6.08,487.65,58.31,2.08,146.66
2026-04-28 14:00,CWP-04,6.42,497.23,56.78,2.79,152.88
2026-04-28 15:00,CWP-04,5.89,461.93,57.19,2.44,126.84
2026-04-28 16:00,CWP-04,5.5,437.2,52.53,2.3,135.73
2026-04-28 17:00,CWP-04,6.06,420.35,54.75,2.52,134.12
2026-04-28 18:00,CWP-04,5.63,425.23,54.78,2.63,138.17
2026-04-28 19:00,CWP-04,5.72,457.44,53.4,2.34,125.53
2026-04-28 20:00,CWP-04,5.72,453.8,56.77,2.24,139.62
2026-04-28 21:00,CWP-04,6.05,446.95,58.44,2.08,142.05
2026-04-28 22:00,CWP-04,6.45,477.32,59.07,2.71,137.49
2026-04-28 23:00,CWP-04,5.86,508.65,58.97,2.63,144.8
2026-04-29 00:00,CWP-04,7.02,525.39,57.44,2.6,153.59
2026-04-29 01:00,CWP-04,6.84,562.66,61.9,3.19,144.3
2026-04-29 02:00,CWP-04,7.37,516.77,62.39,2.91,158.36
2026-04-29 03:00,CWP-04,7.43,559.95,61.57,2.88,172.86
2026-04-29 04:00,CWP-04,6.92,542.51,66.03,3.03,163.61
2026-04-29 05:00,CWP-04,7.12,557.42,64.1,3.09,155.45
2026-04-29 06:00,CWP-04,6.71,540.16,67.11,3.1,163.93
2026-04-29 07:00,CWP-04,7.06,539.39,63.99,3.41,172.42
2026-04-29 08:00,CWP-04,7.13,528.62,63.31,3.11,158.74
2026-04-29 09:00,CWP-04,6.83,520.01,61.54,2.67,167.04
2026-04-29 10:00,CWP-04,6.71,532.46,63.69,3.02,155.06
2026-04-29 11:00,CWP-04,6.71,520.46,62.09,2.64,144.41
2026-04-29 12:00,CWP-04,6.62,526.48,58.39,2.77,153.67
2026-04-29 13:00,CWP-04,6.0,537.18,61.89,2.6,146.26
2026-04-29 14:00,CWP-04,5.84,464.77,57.03,2.07,132.04
2026-04-29 15:00,CWP-04,6.39,464.36,57.73,2.22,131.99
2026-04-29 16:00,CWP-04,5.86,467.76,54.49,2.3,138.28
2026-04-29 17:00,CWP-04,5.48,442.69,55.91,1.82,124.26
2026-04-29 18:00,CWP-04,5.72,429.06,57.48,2.33,122.38
2026-04-29 19:00,CWP-04,5.9,458.79,52.94,2.22,129.14
2026-04-29 20:00,CWP-04,5.84,459.88,57.94,2.29,138.44
2026-04-29 21:00,CWP-04,5.72,487.88,53.93,2.26,142.78
2026-04-29 22:00,CWP-04,5.92,469.18,57.61,2.56,143.16
2026-04-29 23:00,CWP-04,6.39,491.17,60.38,2.76,154.95
2026-04-30 00:00,CWP-04,6.57,549.75,60.78,2.8,160.04
2026-04-30 01:00,CWP-04,6.8,523.29,62.98,2.73,157.25
2026-04-30 02:00,CWP-04,7.35,535.48,62.2,3.13,158.81
2026-04-30 03:00,CWP-04,7.04,544.46,63.45,3.48,157.91
2026-04-30 04:00,CWP-04,7.12,550.46,61.98,3.57,162.91
2026-04-30 05:00,CWP-04,7.24,540.64,63.58,2.89,162.43
2026-04-30 06:00,CWP-04,6.69,543.31,67.97,3.1,169.55
2026-04-30 07:00,CWP-04,6.93,547.3,62.93,3.26,170.23
2026-04-30 08:00,CWP-04,7.37,547.39,67.02,2.93,178.11
2026-04-30 09:00,CWP-04,6.68,532.76,65.72,3.2,169.0
2026-04-30 10:00,CWP-04,6.68,563.97,65.67,2.93,159.52
2026-04-30 11:00,CWP-04,6.85,528.57,64.95,2.81,166.32
2026-04-30 12:00,CWP-04,6.7,523.15,59.67,2.77,149.73
2026-04-30 13:00,CWP-04,6.2,483.08,59.35,2.54,128.34
2026-04-30 14:00,CWP-04,6.0,458.66,60.22,2.47,133.49
2026-04-30 15:00,CWP-04,6.22,473.72,55.73,2.49,140.04
2026-04-30 16:00,CWP-04,6.5,489.82,56.74,2.16,127.96
2026-04-30 17:00,CWP-04,6.07,443.27,57.2,2.06,138.65
2026-04-30 18:00,CWP-04,6.18,443.38,56.66,2.58,132.26
2026-04-30 19:00,CWP-04,5.92,476.03,54.89,2.13,130.94
2026-04-30 20:00,CWP-04,6.02,466.74,56.87,2.29,149.03
2026-04-30 21:00,CWP-04,5.6,457.88,53.72,2.4,147.67
2026-04-30 22:00,CWP-04,5.93,511.21,58.79,2.59,123.37
2026-04-30 23:00,CWP-04,6.76,466.38,57.35,2.47,155.83
2026-05-01 00:00,CWP-04,6.63,496.76,63.6,2.89,143.62
2026-05-01 01:00,CWP-04,6.92,528.55,62.54,2.78,162.08
2026-05-01 02:00,CWP-04,7.08,534.99,59.29,3.05,158.99
2026-05-01 03:00,CWP-04,6.86,517.53,64.83,2.91,151.76
2026-05-01 04:00,CWP-04,7.27,558.23,69.53,3.29,147.99
2026-05-01 05:00,CWP-04,7.16,535.81,67.24,2.93,164.19
2026-05-01 06:00,CWP-04,7.46,557.44,68.35,3.41,163.3
2026-05-01 07:00,CWP-04,7.55,533.68,61.86,2.91,163.47
2026-05-01 08:00,CWP-04,7.36,543.93,62.76,3.38,162.48
2026-05-01 09:00,CWP-04,6.96,552.22,63.86,2.79,161.37
2026-05-01 10:00,CWP-04,6.53,545.28,62.45,2.74,161.2
2026-05-01 11:00,CWP-04,6.46,485.3,59.24,2.65,154.57
2026-05-01 12:00,CWP-04,6.84,520.86,60.15,2.61,166.25
2026-05-01 13:00,CWP-04,6.64,505.12,60.2,2.58,143.17
2026-05-01 14:00,CWP-04,6.5,497.58,58.96,2.51,136.58
2026-05-01 15:00,CWP-04,5.94,456.31,55.66,2.37,149.01
2026-05-01 16:00,CWP-04,5.85,453.04,55.37,2.06,138.1
2026-05-01 17:00,CWP-04,6.03,429.77,55.3,2.35,129.4
2026-05-01 18:00,CWP-04,6.18,411.63,52.83,1.92,135.94
2026-05-01 19:00,CWP-04,6.03,421.92,53.71,2.59,122.65
2026-05-01 20:00,CWP-04,6.01,456.25,59.22,2.24,130.22
2026-05-01 21:00,CWP-04,5.92,471.66,57.4,2.26,147.94
2026-05-01 22:00,CWP-04,6.24,508.36,58.78,2.38,151.31
2026-05-01 23:00,CWP-04,5.91,482.18,59.43,2.87,152.36
2026-05-02 00:00,CWP-04,6.47,505.46,60.65,2.36,161.66
2026-05-02 01:00,CWP-04,6.19,543.38,61.94,2.68,148.08
2026-05-02 02:00,CWP-04,6.9,505.72,66.65,3.17,157.5
2026-05-02 03:00,CWP-04,7.03,558.34,65.66,3.02,166.5
2026-05-02 04:00,CWP-04,6.94,565.66,62.53,3.18,175.21
2026-05-02 05:00,CWP-04,7.16,516.73,69.01,3.34,158.76
2026-05-02 06:00,CWP-04,7.28,536.69,66.51,3.39,181.07
2026-05-02 07:00,CWP-04,7.38,519.27,61.74,2.9,157.32
2026-05-02 08:00,CWP-04,7.08,538.1,61.13,3.05,159.27
