timestamp,asset_id,oscillation_frequency,hydraulic_pressure,mould_level_dev,oil_temperature
2026-04-16 11:00,CCM-OSC-02,158.54,131.06,0.68,45.78
2026-04-16 12:00,CCM-OSC-02,152.53,125.79,-0.63,44.21
2026-04-16 13:00,CCM-OSC-02,142.79,119.18,-0.83,45.99
2026-04-16 14:00,CCM-OSC-02,150.75,120.28,-0.25,43.99
2026-04-16 15:00,CCM-OSC-02,134.76,116.52,-0.64,41.78
2026-04-16 16:00,CCM-OSC-02,133.4,116.28,-0.88,43.61
2026-04-16 17:00,CCM-OSC-02,138.76,107.81,-0.86,43.13
2026-04-16 18:00,CCM-OSC-02,138.09,112.21,-0.83,44.38
2026-04-16 19:00,CCM-OSC-02,124.59,112.05,-0.6,42.17
2026-04-16 20:00,CCM-OSC-02,132.93,115.4,-0.6,43.66
2026-04-16 21:00,CCM-OSC-02,149.6,124.06,0.18,41.56
2026-04-16 22:00,CCM-OSC-02,148.66,117.73,-0.55,44.12
2026-04-16 23:00,CCM-OSC-02,136.56,124.71,-0.95,42.91
2026-04-17 00:00,CCM-OSC-02,159.02,129.42,0.51,46.34
2026-04-17 01:00,CCM-OSC-02,158.19,125.23,0.37,45.32
2026-04-17 02:00,CCM-OSC-02,162.32,125.23,1.5,46.58
2026-04-17 03:00,CCM-OSC-02,159.63,131.36,0.87,46.07
2026-04-17 04:00,CCM-OSC-02,172.65,127.92,0.67,47.92
2026-04-17 05:00,CCM-OSC-02,161.96,129.7,1.99,48.05
2026-04-17 06:00,CCM-OSC-02,153.0,137.27,1.21,47.16
2026-04-17 07:00,CCM-OSC-02,165.44,133.85,1.72,48.12
2026-04-17 08:00,CCM-OSC-02,170.11,137.67,1.85,47.38
2026-04-17 09:00,CCM-OSC-02,167.16,132.86,0.78,47.85
2026-04-17 10:00,CCM-OSC-02,163.42,129.67,-0.02,46.12
2026-04-17 11:00,CCM-OSC-02,154.66,124.98,0.41,46.73
2026-04-17 12:00,CCM-OSC-02,149.01,118.02,-0.42,45.38
2026-04-17 13:00,CCM-OSC-02,143.49,120.95,-0.52,45.87
2026-04-17 14:00,CCM-OSC-02,156.06,123.92,0.28,44.73
2026-04-17 15:00,CCM-OSC-02,139.09,117.35,-1.43,43.88
2026-04-17 16:00,CCM-OSC-02,143.55,122.25,-1.61,43.96
2026-04-17 17:00,CCM-OSC-02,128.41,120.94,-1.82,42.8
2026-04-17 18:00,CCM-OSC-02,139.1,111.68,-0.76,42.19
2026-04-17 19:00,CCM-OSC-02,126.9,116.54,-0.08,42.97
2026-04-17 20:00,CCM-OSC-02,156.56,115.3,-1.18,44.5
2026-04-17 21:00,CCM-OSC-02,124.07,118.36,-2.06,44.18
2026-04-17 22:00,CCM-OSC-02,149.84,114.87,-1.05,42.96
2026-04-17 23:00,CCM-OSC-02,141.73,119.54,-0.61,44.1
2026-04-18 00:00,CCM-OSC-02,143.66,121.53,-0.01,45.77
2026-04-18 01:00,CCM-OSC-02,157.91,122.5,0.7,45.53
2026-04-18 02:00,CCM-OSC-02,160.32,133.2,0.48,45.44
2026-04-18 03:00,CCM-OSC-02,149.71,133.04,0.83,48.11
2026-04-18 04:00,CCM-OSC-02,162.98,126.98,1.49,48.62
2026-04-18 05:00,CCM-OSC-02,178.94,135.76,0.19,47.74
2026-04-18 06:00,CCM-OSC-02,169.69,128.76,1.76,45.49
2026-04-18 07:00,CCM-OSC-02,192.18,136.0,1.78,46.88
2026-04-18 08:00,CCM-OSC-02,167.91,132.69,1.42,47.51
2026-04-18 09:00,CCM-OSC-02,154.24,133.82,1.43,47.26
2026-04-18 10:00,CCM-OSC-02,162.0,122.12,0.48,45.04
2026-04-18 11:00,CCM-OSC-02,150.55,121.73,0.16,45.7
2026-04-18 12:00,CCM-OSC-02,154.4,126.84,0.73,45.03
2026-04-18 13:00,CCM-OSC-02,144.27,128.12,-0.33,45.22
2026-04-18 14:00,CCM-OSC-02,149.91,116.41,-0.48,43.3
2026-04-18 15:00,CCM-OSC-02,134.51,119.86,0.2,42.86
2026-04-18 16:00,CCM-OSC-02,144.56,119.5,-1.7,45.03
2026-04-18 17:00,CCM-OSC-02,140.86,118.89,-1.7,43.74
2026-04-18 18:00,CCM-OSC-02,134.1,112.79,-0.76,41.77
2026-04-18 19:00,CCM-OSC-02,135.56,116.02,-1.32,42.95
2026-04-18 20:00,CCM-OSC-02,136.32,115.4,-1.03,42.73
2026-04-18 21:00,CCM-OSC-02,146.27,118.82,-1.71,43.1
2026-04-18 22:00,CCM-OSC-02,132.25,114.2,-0.89,43.09
2026-04-18 23:00,CCM-OSC-02,146.86,119.81,-0.85,44.64
2026-04-19 00:00,CCM-OSC-02,154.46,128.52,-0.56,47.18
2026-04-19 01:00,CCM-OSC-02,158.92,118.49,0.24,45.28
2026-04-19 02:00,CCM-OSC-02,159.06,124.87,0.25,47.23
2026-04-19 03:00,CCM-OSC-02,164.28,131.65,1.19,46.49
2026-04-19 04:00,CCM-OSC-02,151.6,134.16,1.99,46.47
2026-04-19 05:00,CCM-OSC-02,150.33,128.13,1.14,46.69
2026-04-19 06:00,CCM-OSC-02,174.9,132.74,1.31,47.57
2026-04-19 07:00,CCM-OSC-02,173.29,139.26,1.09,46.81
2026-04-19 08:00,CCM-OSC-02,155.3,134.02,1.5,46.14
2026-04-19 09:00,CCM-OSC-02,166.65,139.19,0.58,48.19
2026-04-19 10:00,CCM-OSC-02,157.25,130.45,0.51,47.02
2026-04-19 11:00,CCM-OSC-02,150.33,123.75,0.79,45.15
2026-04-19 12:00,CCM-OSC-02,152.22,123.48,-0.73,44.1
2026-04-19 13:00,CCM-OSC-02,151.76,115.15,-1.65,43.99
2026-04-19 14:00,CCM-OSC-02,155.85,126.22,-0.11,45.07
2026-04-19 15:00,CCM-OSC-02,137.6,117.73,-1.5,44.43
2026-04-19 16:00,CCM-OSC-02,132.26,114.61,-0.43,42.67
2026-04-19 17:00,CCM-OSC-02,129.09,118.86,-1.62,41.31
2026-04-19 18:00,CCM-OSC-02,120.81,117.63,-1.26,43.46
2026-04-19 19:00,CCM-OSC-02,127.66,109.38,-1.87,43.47
2026-04-19 20:00,CCM-OSC-02,125.61,120.5,-0.75,43.54
2026-04-19 21:00,CCM-OSC-02,136.7,122.28,0.02,43.58
2026-04-19 22:00,CCM-OSC-02,140.39,120.66,-1.16,43.42
2026-04-19 23:00,CCM-OSC-02,157.4,120.91,-0.14,43.77
2026-04-20 00:00,CCM-OSC-02,157.6,125.69,0.25,44.92
2026-04-20 01:00,CCM-OSC-02,161.42,122.67,0.7,43.96
2026-04-20 02:00,CCM-OSC-02,161.69,132.49,1.11,45.52
2026-04-20 03:00,CCM-OSC-02,162.88,128.99,0.92,47.37
2026-04-20 04:00,CCM-OSC-02,162.91,132.1,1.19,46.59
2026-04-20 05:00,CCM-OSC-02,155.84,131.95,1.08,48.38
2026-04-20 06:00,CCM-OSC-02,177.7,133.85,1.09,46.06
2026-04-20 07:00,CCM-OSC-02,175.47,133.38,0.92,48.45
2026-04-20 08:00,CCM-OSC-02,155.5,128.81,1.1,47.72
2026-04-20 09:00,CCM-OSC-02,154.92,127.53,1.02,46.1
2026-04-20 10:00,CCM-OSC-02,157.14,121.53,0.56,46.68
2026-04-20 11:00,CCM-OSC-02,136.3,120.2,0.09,47.11
2026-04-20 12:00,CCM-OSC-02,151.31,121.43,0.57,43.79
2026-04-20 13:00,CCM-OSC-02,143.97,126.28,-0.37,46.32
2026-04-20 14:00,CCM-OSC-02,136.91,126.18,-0.24,43.46
2026-04-20 15:00,CCM-OSC-02,143.36,116.69,-0.77,44.26
2026-04-20 16:00,CCM-OSC-02,128.87,112.7,-1.72,43.93
2026-04-20 17:00,CCM-OSC-02,137.57,113.18,-0.87,42.82
2026-04-20 18:00,CCM-OSC-02,131.33,116.48,-0.23,42.19
2026-04-20 19:00,CCM-OSC-02,132.74,118.35,-0.47,44.21
2026-04-20 20:00,CCM-OSC-02,122.13,120.63,-1.46,43.43
2026-04-20 21:00,CCM-OSC-02,133.85,115.15,-1.1,42.07
2026-04-20 22:00,CCM-OSC-02,136.94,124.8,-0.36,43.77
2026-04-20 23:00,CCM-OSC-02,136.86,121.06,-0.44,44.12
2026-04-21 00:00,CCM-OSC-02,156.03,122.17,-0.26,45.21
2026-04-21 01:00,CCM-OSC-02,156.0,128.28,0.28,45.81
2026-04-21 02:00,CCM-OSC-02,159.28,121.07,0.1,46.63
2026-04-21 03:00,CCM-OSC-02,170.08,136.6,-0.52,48.23
2026-04-21 04:00,CCM-OSC-02,159.26,134.97,1.0,48.02
2026-04-21 05:00,CCM-OSC-02,173.84,129.31,1.52,44.79
2026-04-21 06:00,CCM-OSC-02,172.75,135.4,1.85,47.77
2026-04-21 07:00,CCM-OSC-02,168.39,130.45,1.18,47.79
2026-04-21 08:00,CCM-OSC-02,163.38,135.94,2.05,48.04
2026-04-21 09:00,CCM-OSC-02,164.55,126.68,1.15,46.63
2026-04-21 10:00,CCM-OSC-02,167.48,131.27,0.79,45.81
2026-04-21 11:00,CCM-OSC-02,157.52,128.25,0.17,45.82
2026-04-21 12:00,CCM-OSC-02,142.85,122.89,0.5,43.77
2026-04-21 13:00,CCM-OSC-02,146.66,120.91,-0.14,44.42
2026-04-21 14:00,CCM-OSC-02,133.19,122.31,0.22,42.08
2026-04-21 15:00,CCM-OSC-02,132.5,119.43,-0.59,43.9
2026-04-21 16:00,CCM-OSC-02,142.63,119.95,-1.4,43.25
2026-04-21 17:00,CCM-OSC-02,136.8,114.84,-0.97,41.88
2026-04-21 18:00,CCM-OSC-02,137.61,115.74,-1.46,42.87
2026-04-21 19:00,CCM-OSC-02,122.18,122.22,-1.89,41.98
2026-04-21 20:00,CCM-OSC-02,135.15,123.23,-1.22,40.86
2026-04-21 21:00,CCM-OSC-02,138.05,122.02,-0.84,42.83
2026-04-21 22:00,CCM-OSC-02,130.82,119.32,-0.42,44.45
2026-04-21 23:00,CCM-OSC-02,144.05,126.37,0.48,45.4
2026-04-22 00:00,CCM-OSC-02,168.0,127.01,0.66,44.18
2026-04-22 01:00,CCM-OSC-02,144.17,124.72,0.88,44.26
2026-04-22 02:00,CCM-OSC-02,166.84,132.0,0.49,44.97
2026-04-22 03:00,CCM-OSC-02,156.39,130.38,2.42,46.72
2026-04-22 04:00,CCM-OSC-02,166.03,129.66,1.28,47.21
2026-04-22 05:00,CCM-OSC-02,174.11,135.19,1.1,47.67
2026-04-22 06:00,CCM-OSC-02,168.62,137.62,1.25,46.83
2026-04-22 07:00,CCM-OSC-02,164.25,131.72,1.48,47.66
2026-04-22 08:00,CCM-OSC-02,158.17,127.03,0.91,47.46
2026-04-22 09:00,CCM-OSC-02,170.38,129.69,0.72,46.52
2026-04-22 10:00,CCM-OSC-02,156.4,132.26,0.58,45.89
2026-04-22 11:00,CCM-OSC-02,163.43,129.74,0.06,45.12
2026-04-22 12:00,CCM-OSC-02,152.98,120.86,0.04,45.29
2026-04-22 13:00,CCM-OSC-02,136.03,126.83,-0.87,42.86
2026-04-22 14:00,CCM-OSC-02,144.09,116.18,-1.66,42.21
2026-04-22 15:00,CCM-OSC-02,132.71,121.83,-2.18,43.76
2026-04-22 16:00,CCM-OSC-02,123.31,123.76,-1.13,40.52
2026-04-22 17:00,CCM-OSC-02,141.8,114.04,-0.55,42.77
2026-04-22 18:00,CCM-OSC-02,131.14,118.03,-2.55,42.85
2026-04-22 19:00,CCM-OSC-02,121.94,125.65,-1.22,41.93
2026-04-22 20:00,CCM-OSC-02,127.88,120.48,-1.2,42.22
2026-04-22 21:00,CCM-OSC-02,137.75,119.57,-1.72,42.13
2026-04-22 22:00,CCM-OSC-02,152.47,119.73,-1.13,44.96
2026-04-22 23:00,CCM-OSC-02,149.95,125.28,-0.57,46.29
2026-04-23 00:00,CCM-OSC-02,146.56,118.87,0.22,45.8
2026-04-23 01:00,CCM-OSC-02,156.33,126.27,0.63,46.04
2026-04-23 02:00,CCM-OSC-02,155.08,130.85,0.37,46.95
2026-04-23 03:00,CCM-OSC-02,164.46,124.37,0.96,48.39
2026-04-23 04:00,CCM-OSC-02,169.52,131.51,0.95,47.54
2026-04-23 05:00,CCM-OSC-02,178.86,128.88,1.41,47.74
2026-04-23 06:00,CCM-OSC-02,164.59,131.57,1.47,48.02
2026-04-23 07:00,CCM-OSC-02,180.04,132.84,0.46,47.71
2026-04-23 08:00,CCM-OSC-02,169.32,133.31,2.23,46.44
2026-04-23 09:00,CCM-OSC-02,162.01,127.83,0.33,45.56
2026-04-23 10:00,CCM-OSC-02,166.17,134.61,1.16,46.81
2026-04-23 11:00,CCM-OSC-02,163.49,128.12,0.5,47.23
2026-04-23 12:00,CCM-OSC-02,140.73,124.79,0.08,45.68
2026-04-23 13:00,CCM-OSC-02,155.21,124.21,0.23,44.82
2026-04-23 14:00,CCM-OSC-02,139.53,119.45,-1.02,42.74
2026-04-23 15:00,CCM-OSC-02,144.95,118.63,-0.62,42.97
2026-04-23 16:00,CCM-OSC-02,143.04,112.36,-1.72,42.75
2026-04-23 17:00,CCM-OSC-02,119.98,120.89,-1.29,41.17
2026-04-23 18:00,CCM-OSC-02,127.22,115.47,-1.13,43.34
2026-04-23 19:00,CCM-OSC-02,145.8,116.43,-0.77,42.01
2026-04-23 20:00,CCM-OSC-02,140.11,117.16,-0.53,42.42
2026-04-23 21:00,CCM-OSC-02,131.47,117.57,-2.36,42.42
2026-04-23 22:00,CCM-OSC-02,131.45,122.15,-0.4,42.78
2026-04-23 23:00,CCM-OSC-02,152.45,123.54,-0.49,44.36
2026-04-24 00:00,CCM-OSC-02,148.66,128.58,-0.17,47.27
2026-04-24 01:00,CCM-OSC-02,145.42,120.46,-1.1,45.11
2026-04-24 02:00,CCM-OSC-02,157.76,126.63,0.51,47.77
2026-04-24 03:00,CCM-OSC-02,171.12,129.66,0.66,45.73
2026-04-24 04:00,CCM-OSC-02,171.88,129.45,1.47,45.13
2026-04-24 05:00,CCM-OSC-02,166.76,135.41,1.34,46.91
2026-04-24 06:00,CCM-OSC-02,171.86,132.09,1.13,47.36
2026-04-24 07:00,CCM-OSC-02,164.72,136.74,0.44,46.61
2026-04-24 08:00,CCM-OSC-02,170.34,126.58,1.36,48.56
2026-04-24 09:00,CCM-OSC-02,162.55,128.02,0.55,46.11
2026-04-24 10:00,CCM-OSC-02,151.5,129.16,-0.57,45.87
2026-04-24 11:00,CCM-OSC-02,152.76,133.29,0.64,44.58
2026-04-24 12:00,CCM-OSC-02,149.91,128.19,-0.06,45.73
2026-04-24 13:00,CCM-OSC-02,133.09,124.55,0.08,43.14
2026-04-24 14:00,CCM-OSC-02,144.66,123.83,-0.53,44.65
2026-04-24 15:00,CCM-OSC-02,129.8,120.22,0.14,44.2
2026-04-24 16:00,CCM-OSC-02,126.45,122.54,-1.51,42.27
2026-04-24 17:00,CCM-OSC-02,142.43,119.38,-1.39,43.57
2026-04-24 18:00,CCM-OSC-02,125.24,119.96,-1.09,42.36
2026-04-24 19:00,CCM-OSC-02,128.74,110.65,-1.34,41.49
2026-04-24 20:00,CCM-OSC-02,136.83,117.74,-0.8,43.35
2026-04-24 21:00,CCM-OSC-02,141.96,119.01,-1.39,41.66
2026-04-24 22:00,CCM-OSC-02,134.13,126.29,-0.69,43.67
2026-04-24 23:00,CCM-OSC-02,152.96,120.73,-0.14,43.86
2026-04-25 00:00,CCM-OSC-02,157.11,121.99,0.15,44.1
2026-04-25 01:00,CCM-OSC-02,149.64,125.59,0.34,45.84
2026-04-25 02:00,CCM-OSC-02,157.93,125.07,0.78,45.49
2026-04-25 03:00,CCM-OSC-02,156.32,126.56,0.21,47.81
2026-04-25 04:00,CCM-OSC-02,157.14,131.73,0.71,48.65
2026-04-25 05:00,CCM-OSC-02,158.96,134.99,1.7,48.47
2026-04-25 06:00,CCM-OSC-02,170.19,129.22,0.94,46.22
2026-04-25 07:00,CCM-OSC-02,174.74,131.01,0.03,47.77
2026-04-25 08:00,CCM-OSC-02,166.39,138.7,1.17,48.09
2026-04-25 09:00,CCM-OSC-02,152.0,126.57,1.43,47.01
2026-04-25 10:00,CCM-OSC-02,147.44,132.31,0.62,46.91
2026-04-25 11:00,CCM-OSC-02,162.79,125.42,0.25,45.34
2026-04-25 12:00,CCM-OSC-02,143.51,130.26,1.04,46.73
2026-04-25 13:00,CCM-OSC-02,147.55,120.59,0.16,42.15
2026-04-25 14:00,CCM-OSC-02,137.52,127.71,-0.59,44.18
2026-04-25 15:00,CCM-OSC-02,138.81,113.22,-0.31,43.05
2026-04-25 16:00,CCM-OSC-02,130.82,125.52,-1.16,42.41
2026-04-25 17:00,CCM-OSC-02,139.61,116.13,-1.21,42.38
2026-04-25 18:00,CCM-OSC-02,141.58,122.12,-1.18,42.22
2026-04-25 19:00,CCM-OSC-02,128.93,120.25,-1.64,44.41
2026-04-25 20:00,CCM-OSC-02,123.75,122.56,-1.03,43.24
2026-04-25 21:00,CCM-OSC-02,121.12,121.79,-1.66,43.03
2026-04-25 22:00,CCM-OSC-02,148.08,118.66,-1.25,43.64
2026-04-25 23:00,CCM-OSC-02,129.56,127.19,-0.61,44.95
2026-04-26 00:00,CCM-OSC-02,160.74,125.63,0.44,45.56
2026-04-26 01:00,CCM-OSC-02,157.58,125.74,0.51,46.26
2026-04-26 02:00,CCM-OSC-02,157.81,130.72,0.41,46.22
2026-04-26 03:00,CCM-OSC-02,150.66,128.64,0.53,47.05
2026-04-26 04:00,CCM-OSC-02,162.53,132.15,0.08,47.13
2026-04-26 05:00,CCM-OSC-02,157.07,134.61,2.06,46.91
2026-04-26 06:00,CCM-OSC-02,176.54,129.74,1.25,46.16
2026-04-26 07:00,CCM-OSC-02,155.56,132.53,0.95,47.21
2026-04-26 08:00,CCM-OSC-02,160.92,133.83,1.25,48.47
2026-04-26 09:00,CCM-OSC-02,156.24,132.58,0.82,45.54
2026-04-26 10:00,CCM-OSC-02,155.71,125.36,0.07,44.97
2026-04-26 11:00,CCM-OSC-02,152.2,129.85,1.25,45.23
2026-04-26 12:00,CCM-OSC-02,148.28,128.79,-0.29,46.42
2026-04-26 13:00,CCM-OSC-02,146.65,120.57,-0.39,45.84
2026-04-26 14:00,CCM-OSC-02,126.0,122.82,-0.08,44.82
2026-04-26 15:00,CCM-OSC-02,141.29,114.86,-1.13,43.42
2026-04-26 16:00,CCM-OSC-02,137.63,120.95,-0.86,43.17
2026-04-26 17:00,CCM-OSC-02,138.21,118.6,-0.42,41.93
2026-04-26 18:00,CCM-OSC-02,136.16,112.96,-1.82,41.79
2026-04-26 19:00,CCM-OSC-02,122.7,118.16,-0.46,42.78
2026-04-26 20:00,CCM-OSC-02,134.81,122.86,-0.54,42.22
2026-04-26 21:00,CCM-OSC-02,140.03,117.98,-1.14,43.64
2026-04-26 22:00,CCM-OSC-02,141.62,125.13,0.34,41.97
2026-04-26 23:00,CCM-OSC-02,142.53,123.82,-0.87,44.31
2026-04-27 00:00,CCM-OSC-02,150.79,116.64,-0.11,43.84
2026-04-27 01:00,CCM-OSC-02,155.74,127.41,0.86,47.11
2026-04-27 02:00,CCM-OSC-02,170.85,128.48,0.15,45.59
2026-04-27 03:00,CCM-OSC-02,159.56,127.2,0.12,47.17
2026-04-27 04:00,CCM-OSC-02,173.42,134.49,0.85,45.0
2026-04-27 05:00,CCM-OSC-02,177.41,132.51,0.37,46.6
2026-04-27 06:00,CCM-OSC-02,163.38,132.84,1.91,46.81
2026-04-27 07:00,CCM-OSC-02,170.3,138.14,2.06,47.76
2026-04-27 08:00,CCM-OSC-02,170.03,129.3,0.94,47.13
2026-04-27 09:00,CCM-OSC-02,167.13,127.92,0.62,45.65
2026-04-27 10:00,CCM-OSC-02,155.14,128.08,1.35,46.4
2026-04-27 11:00,CCM-OSC-02,153.42,123.11,0.46,48.36
2026-04-27 12:00,CCM-OSC-02,150.11,126.34,1.08,45.18
2026-04-27 13:00,CCM-OSC-02,150.83,129.41,-0.44,45.52
2026-04-27 14:00,CCM-OSC-02,144.73,125.1,-0.55,43.2
2026-04-27 15:00,CCM-OSC-02,144.31,118.11,-0.79,42.1
2026-04-27 16:00,CCM-OSC-02,146.13,111.77,-1.96,43.94
2026-04-27 17:00,CCM-OSC-02,131.2,109.92,-0.77,43.72
2026-04-27 18:00,CCM-OSC-02,132.36,115.51,-1.42,43.42
2026-04-27 19:00,CCM-OSC-02,131.92,109.58,-1.01,41.86
2026-04-27 20:00,CCM-OSC-02,144.22,112.6,-0.71,41.34
2026-04-27 21:00,CCM-OSC-02,144.88,115.98,-0.92,44.05
2026-04-27 22:00,CCM-OSC-02,144.9,120.71,0.19,43.7
2026-04-27 23:00,CCM-OSC-02,147.47,128.91,-0.22,45.43
2026-04-28 00:00,CCM-OSC-02,168.2,123.57,0.64,43.53
2026-04-28 01:00,CCM-OSC-02,152.28,132.4,0.23,45.35
2026-04-28 02:00,CCM-OSC-02,169.77,134.73,-0.46,46.79
2026-04-28 03:00,CCM-OSC-02,157.24,127.15,-0.09,46.32
2026-04-28 04:00,CCM-OSC-02,170.83,127.16,1.22,46.19
2026-04-28 05:00,CCM-OSC-02,167.67,130.42,1.34,48.92
2026-04-28 06:00,CCM-OSC-02,162.41,137.96,0.78,49.68
2026-04-28 07:00,CCM-OSC-02,168.7,135.24,1.0,47.46
2026-04-28 08:00,CCM-OSC-02,172.82,127.64,0.78,45.88
2026-04-28 09:00,CCM-OSC-02,168.96,132.2,1.02,47.34
2026-04-28 10:00,CCM-OSC-02,157.53,134.42,0.71,47.67
2026-04-28 11:00,CCM-OSC-02,157.46,127.24,0.48,44.06
2026-04-28 12:00,CCM-OSC-02,153.15,129.03,0.13,44.77
2026-04-28 13:00,CCM-OSC-02,144.49,122.62,-0.48,43.61
2026-04-28 14:00,CCM-OSC-02,150.37,120.59,-0.48,46.22
2026-04-28 15:00,CCM-OSC-02,133.3,121.36,-1.5,43.73
2026-04-28 16:00,CCM-OSC-02,146.29,128.7,-1.07,42.56
2026-04-28 17:00,CCM-OSC-02,130.83,112.4,-1.7,41.08
2026-04-28 18:00,CCM-OSC-02,129.24,121.29,-1.3,42.0
2026-04-28 19:00,CCM-OSC-02,139.77,117.39,-0.73,43.3
2026-04-28 20:00,CCM-OSC-02,129.58,123.23,-0.84,43.01
2026-04-28 21:00,CCM-OSC-02,139.65,121.3,-0.51,41.31
2026-04-28 22:00,CCM-OSC-02,140.77,122.2,0.08,41.53
2026-04-28 23:00,CCM-OSC-02,148.17,124.07,-0.21,44.78
2026-04-29 00:00,CCM-OSC-02,143.26,118.8,-0.02,43.69
2026-04-29 01:00,CCM-OSC-02,156.0,127.57,0.33,46.3
2026-04-29 02:00,CCM-OSC-02,158.01,123.79,0.63,45.74
2026-04-29 03:00,CCM-OSC-02,153.33,129.09,1.41,47.96
2026-04-29 04:00,CCM-OSC-02,159.37,139.29,0.83,47.14
2026-04-29 05:00,CCM-OSC-02,175.03,132.97,1.08,47.98
2026-04-29 06:00,CCM-OSC-02,171.98,135.38,1.89,46.96
2026-04-29 07:00,CCM-OSC-02,164.49,134.42,1.13,47.02
2026-04-29 08:00,CCM-OSC-02,169.24,128.44,1.13,47.71
2026-04-29 09:00,CCM-OSC-02,167.61,132.89,0.17,46.95
2026-04-29 10:00,CCM-OSC-02,171.13,129.37,1.0,44.43
2026-04-29 11:00,CCM-OSC-02,152.94,125.98,0.13,47.05
2026-04-29 12:00,CCM-OSC-02,150.12,128.09,0.53,46.0
2026-04-29 13:00,CCM-OSC-02,139.07,118.46,0.39,45.73
2026-04-29 14:00,CCM-OSC-02,131.88,121.57,-0.83,43.65
2026-04-29 15:00,CCM-OSC-02,136.41,119.22,-0.16,44.37
2026-04-29 16:00,CCM-OSC-02,134.62,110.74,-0.71,43.39
2026-04-29 17:00,CCM-OSC-02,134.63,114.28,-0.8,43.29
2026-04-29 18:00,CCM-OSC-02,130.35,116.63,-1.37,42.08
2026-04-29 19:00,CCM-OSC-02,147.82,112.76,-0.48,42.23
2026-04-29 20:00,CCM-OSC-02,142.17,114.83,-1.01,43.01
2026-04-29 21:00,CCM-OSC-02,179.12,122.04,-0.96,43.04
2026-04-29 22:00,CCM-OSC-02,192.2,121.33,-0.71,43.13
2026-04-29 23:00,CCM-OSC-02,188.39,120.79,-0.64,44.09
2026-04-30 00:00,CCM-OSC-02,186.25,125.93,-0.05,44.69
2026-04-30 01:00,CCM-OSC-02,203.64,127.24,0.11,44.61
2026-04-30 02:00,CCM-OSC-02,199.03,122.32,0.81,46.12
2026-04-30 03:00,CCM-OSC-02,213.65,130.71,1.22,46.22
2026-04-30 04:00,CCM-OSC-02,208.75,133.26,0.7,48.23
2026-04-30 05:00,CCM-OSC-02,219.46,138.03,1.2,46.55
2026-04-30 06:00,CCM-OSC-02,290.51,130.94,1.21,47.34
2026-04-30 07:00,CCM-OSC-02,198.25,131.02,2.14,46.99
2026-04-30 08:00,CCM-OSC-02,214.22,128.53,1.44,45.76
2026-04-30 09:00,CCM-OSC-02,211.04,130.64,0.44,46.52
2026-04-30 10:00,CCM-OSC-02,205.17,129.54,1.46,47.34
2026-04-30 11:00,CCM-OSC-02,201.96,123.13,0.23,45.22
2026-04-30 12:00,CCM-OSC-02,199.16,119.43,-0.34,46.04
2026-04-30 13:00,CCM-OSC-02,265.81,122.17,0.12,44.43
2026-04-30 14:00,CCM-OSC-02,181.66,116.83,-0.79,43.89
2026-04-30 15:00,CCM-OSC-02,199.67,113.21,-0.9,42.39
2026-04-30 16:00,CCM-OSC-02,183.36,112.23,-0.93,43.24
2026-04-30 17:00,CCM-OSC-02,173.36,119.01,-1.19,43.38
2026-04-30 18:00,CCM-OSC-02,184.82,116.22,-1.21,42.31
2026-04-30 19:00,CCM-OSC-02,175.92,113.79,-1.54,42.54
2026-04-30 20:00,CCM-OSC-02,197.24,124.08,-1.06,42.52
2026-04-30 21:00,CCM-OSC-02,183.53,120.51,-1.25,43.77
2026-04-30 22:00,CCM-OSC-02,169.93,119.16,-0.04,44.15
2026-04-30 23:00,CCM-OSC-02,189.92,125.29,-0.76,45.35
2026-05-01 00:00,CCM-OSC-02,193.53,125.49,-0.36,44.43
2026-05-01 01:00,CCM-OSC-02,224.03,129.53,0.13,44.21
2026-05-01 02:00,CCM-OSC-02,200.87,123.34,0.37,44.71
2026-05-01 03:00,CCM-OSC-02,299.21,125.55,0.58,47.4
2026-05-01 04:00,CCM-OSC-02,213.79,137.29,0.89,47.1
2026-05-01 05:00,CCM-OSC-02,223.28,135.67,1.9,45.58
2026-05-01 06:00,CCM-OSC-02,204.76,129.95,1.49,48.6
2026-05-01 07:00,CCM-OSC-02,223.82,137.3,0.65,47.41
2026-05-01 08:00,CCM-OSC-02,218.86,131.12,1.96,46.01
2026-05-01 09:00,CCM-OSC-02,216.79,127.99,1.3,45.66
2026-05-01 10:00,CCM-OSC-02,289.78,133.93,1.61,45.82
2026-05-01 11:00,CCM-OSC-02,214.64,126.52,0.28,45.29
2026-05-01 12:00,CCM-OSC-02,193.81,126.77,-1.12,44.91
2026-05-01 13:00,CCM-OSC-02,208.75,123.21,0.11,42.91
2026-05-01 14:00,CCM-OSC-02,191.22,122.34,-0.06,43.03
2026-05-01 15:00,CCM-OSC-02,195.13,116.4,-0.72,43.49
2026-05-01 16:00,CCM-OSC-02,194.47,116.96,-0.82,41.99
2026-05-01 17:00,CCM-OSC-02,191.95,114.21,-0.49,43.04
2026-05-01 18:00,CCM-OSC-02,191.38,110.46,-2.14,41.51
2026-05-01 19:00,CCM-OSC-02,192.93,118.22,-2.23,43.13
2026-05-01 20:00,CCM-OSC-02,175.47,124.93,-1.42,43.3
2026-05-01 21:00,CCM-OSC-02,205.38,123.23,0.57,41.36
2026-05-01 22:00,CCM-OSC-02,186.3,127.98,-1.42,43.71
