timestamp,asset_id,hoist_motor_current,rope_tension,brake_temperature,lance_cooling_flow
2026-04-17 02:00,BOF-LH-01,135.7,51.52,53.25,159.61
2026-04-17 03:00,BOF-LH-01,146.8,57.96,61.46,161.49
2026-04-17 04:00,BOF-LH-01,143.7,65.23,56.16,162.21
2026-04-17 05:00,BOF-LH-01,149.74,63.58,59.46,168.7
2026-04-17 06:00,BOF-LH-01,139.44,62.27,59.17,174.2
2026-04-17 07:00,BOF-LH-01,132.62,54.28,57.68,178.8
2026-04-17 08:00,BOF-LH-01,142.11,58.7,54.32,171.15
2026-04-17 09:00,BOF-LH-01,140.02,52.63,52.37,170.49
2026-04-17 10:00,BOF-LH-01,140.69,56.84,54.5,166.82
2026-04-17 11:00,BOF-LH-01,135.96,54.71,54.14,163.21
2026-04-17 12:00,BOF-LH-01,125.02,47.89,50.87,160.54
2026-04-17 13:00,BOF-LH-01,131.52,43.3,52.01,161.97
2026-04-17 14:00,BOF-LH-01,121.94,45.03,51.64,156.65
2026-04-17 15:00,BOF-LH-01,120.64,44.37,47.46,155.75
2026-04-17 16:00,BOF-LH-01,113.54,49.76,44.31,153.02
2026-04-17 17:00,BOF-LH-01,113.33,44.75,45.59,150.42
2026-04-17 18:00,BOF-LH-01,110.64,44.08,46.14,152.65
2026-04-17 19:00,BOF-LH-01,110.58,42.37,45.43,155.41
2026-04-17 20:00,BOF-LH-01,110.7,47.52,41.42,147.38
2026-04-17 21:00,BOF-LH-01,121.96,48.64,50.25,161.07
2026-04-17 22:00,BOF-LH-01,124.85,45.94,52.06,156.39
2026-04-17 23:00,BOF-LH-01,112.8,52.21,51.77,157.81
2026-04-18 00:00,BOF-LH-01,126.9,50.36,52.76,158.06
2026-04-18 01:00,BOF-LH-01,126.74,45.83,56.99,163.54
2026-04-18 02:00,BOF-LH-01,137.1,55.73,56.56,165.17
2026-04-18 03:00,BOF-LH-01,151.38,54.55,57.12,168.83
2026-04-18 04:00,BOF-LH-01,136.27,51.82,54.47,164.58
2026-04-18 05:00,BOF-LH-01,145.84,59.87,56.97,171.51
2026-04-18 06:00,BOF-LH-01,139.4,59.59,57.75,174.34
2026-04-18 07:00,BOF-LH-01,147.82,59.39,58.64,164.74
2026-04-18 08:00,BOF-LH-01,147.51,55.19,58.84,180.27
2026-04-18 09:00,BOF-LH-01,143.3,55.73,56.93,162.37
2026-04-18 10:00,BOF-LH-01,138.37,45.4,55.29,166.74
2026-04-18 11:00,BOF-LH-01,144.82,48.15,57.62,165.56
2026-04-18 12:00,BOF-LH-01,128.58,47.65,51.28,166.4
2026-04-18 13:00,BOF-LH-01,126.59,49.45,48.05,157.31
2026-04-18 14:00,BOF-LH-01,105.79,43.86,47.98,155.02
2026-04-18 15:00,BOF-LH-01,117.05,46.56,51.24,154.62
2026-04-18 16:00,BOF-LH-01,109.28,49.03,50.67,154.96
2026-04-18 17:00,BOF-LH-01,110.4,45.56,43.83,150.59
2026-04-18 18:00,BOF-LH-01,115.47,46.8,49.26,153.04
2026-04-18 19:00,BOF-LH-01,110.77,38.29,40.11,151.5
2026-04-18 20:00,BOF-LH-01,121.09,46.74,47.55,154.36
2026-04-18 21:00,BOF-LH-01,125.49,44.32,47.2,153.53
2026-04-18 22:00,BOF-LH-01,115.39,44.44,51.11,150.08
2026-04-18 23:00,BOF-LH-01,118.63,47.65,50.79,157.36
2026-04-19 00:00,BOF-LH-01,141.88,46.44,48.93,159.83
2026-04-19 01:00,BOF-LH-01,129.16,54.22,52.19,158.37
2026-04-19 02:00,BOF-LH-01,147.24,55.49,56.15,163.77
2026-04-19 03:00,BOF-LH-01,140.45,52.09,57.56,172.0
2026-04-19 04:00,BOF-LH-01,148.03,58.44,58.69,180.48
2026-04-19 05:00,BOF-LH-01,150.98,61.23,60.39,169.85
2026-04-19 06:00,BOF-LH-01,142.18,58.41,57.46,164.47
2026-04-19 07:00,BOF-LH-01,154.18,54.49,55.92,171.48
2026-04-19 08:00,BOF-LH-01,149.15,60.91,55.62,168.01
2026-04-19 09:00,BOF-LH-01,134.75,52.67,54.74,162.83
2026-04-19 10:00,BOF-LH-01,152.22,54.88,57.6,167.64
2026-04-19 11:00,BOF-LH-01,135.04,50.36,50.11,166.82
2026-04-19 12:00,BOF-LH-01,129.22,55.08,52.79,162.86
2026-04-19 13:00,BOF-LH-01,129.47,46.09,49.89,155.99
2026-04-19 14:00,BOF-LH-01,109.67,47.09,52.22,157.89
2026-04-19 15:00,BOF-LH-01,130.11,46.4,49.87,152.0
2026-04-19 16:00,BOF-LH-01,109.43,47.16,51.43,150.88
2026-04-19 17:00,BOF-LH-01,105.03,43.92,46.38,149.39
2026-04-19 18:00,BOF-LH-01,117.99,39.99,49.66,143.83
2026-04-19 19:00,BOF-LH-01,113.1,41.51,50.64,150.79
2026-04-19 20:00,BOF-LH-01,104.01,47.06,44.59,154.28
2026-04-19 21:00,BOF-LH-01,118.48,35.62,49.65,152.86
2026-04-19 22:00,BOF-LH-01,132.97,43.57,45.37,156.42
2026-04-19 23:00,BOF-LH-01,111.67,43.85,53.59,163.92
2026-04-20 00:00,BOF-LH-01,120.86,46.27,54.6,162.04
2026-04-20 01:00,BOF-LH-01,133.29,51.14,51.79,163.54
2026-04-20 02:00,BOF-LH-01,125.68,52.36,53.53,170.03
2026-04-20 03:00,BOF-LH-01,139.69,58.1,58.31,171.44
2026-04-20 04:00,BOF-LH-01,147.33,55.89,62.54,174.87
2026-04-20 05:00,BOF-LH-01,135.34,55.68,59.8,176.37
2026-04-20 06:00,BOF-LH-01,150.56,59.15,59.5,168.49
2026-04-20 07:00,BOF-LH-01,144.4,56.57,54.15,165.35
2026-04-20 08:00,BOF-LH-01,134.85,55.81,54.94,169.36
2026-04-20 09:00,BOF-LH-01,134.89,61.78,53.59,164.34
2026-04-20 10:00,BOF-LH-01,142.22,52.19,52.24,162.59
2026-04-20 11:00,BOF-LH-01,150.94,51.19,54.22,165.49
2026-04-20 12:00,BOF-LH-01,139.26,47.33,53.29,163.5
2026-04-20 13:00,BOF-LH-01,130.13,51.83,51.68,158.27
2026-04-20 14:00,BOF-LH-01,123.73,45.62,46.94,141.88
2026-04-20 15:00,BOF-LH-01,103.89,45.84,47.78,150.54
2026-04-20 16:00,BOF-LH-01,104.03,43.83,46.88,145.4
2026-04-20 17:00,BOF-LH-01,121.19,39.3,49.79,150.57
2026-04-20 18:00,BOF-LH-01,99.07,42.75,47.07,148.61
2026-04-20 19:00,BOF-LH-01,120.59,41.33,43.88,150.06
2026-04-20 20:00,BOF-LH-01,111.27,39.39,46.8,146.22
2026-04-20 21:00,BOF-LH-01,130.71,47.01,53.22,152.71
2026-04-20 22:00,BOF-LH-01,130.86,45.23,50.9,153.61
2026-04-20 23:00,BOF-LH-01,122.14,46.86,53.73,162.31
2026-04-21 00:00,BOF-LH-01,134.79,51.68,53.34,160.42
2026-04-21 01:00,BOF-LH-01,132.98,52.12,50.87,166.18
2026-04-21 02:00,BOF-LH-01,136.88,53.18,53.85,161.38
2026-04-21 03:00,BOF-LH-01,154.62,59.3,53.76,165.84
2026-04-21 04:00,BOF-LH-01,152.74,52.37,60.12,165.46
2026-04-21 05:00,BOF-LH-01,159.72,60.07,61.55,169.2
2026-04-21 06:00,BOF-LH-01,146.25,58.13,55.54,181.06
2026-04-21 07:00,BOF-LH-01,141.62,61.71,60.02,172.02
2026-04-21 08:00,BOF-LH-01,141.75,59.77,56.6,173.93
2026-04-21 09:00,BOF-LH-01,143.07,51.31,51.87,169.79
2026-04-21 10:00,BOF-LH-01,140.89,58.51,53.95,164.83
2026-04-21 11:00,BOF-LH-01,121.31,51.62,55.73,159.05
2026-04-21 12:00,BOF-LH-01,123.36,50.76,52.95,154.14
2026-04-21 13:00,BOF-LH-01,149.33,49.41,47.39,157.54
2026-04-21 14:00,BOF-LH-01,120.53,46.11,47.32,156.87
2026-04-21 15:00,BOF-LH-01,116.49,49.97,54.67,148.34
2026-04-21 16:00,BOF-LH-01,120.81,39.02,46.78,152.24
2026-04-21 17:00,BOF-LH-01,128.9,45.95,47.25,147.58
2026-04-21 18:00,BOF-LH-01,108.22,40.96,45.17,152.41
2026-04-21 19:00,BOF-LH-01,109.9,40.29,51.21,148.13
2026-04-21 20:00,BOF-LH-01,128.63,41.41,45.65,151.85
2026-04-21 21:00,BOF-LH-01,111.02,39.14,45.9,152.35
2026-04-21 22:00,BOF-LH-01,107.55,46.87,51.25,161.88
2026-04-21 23:00,BOF-LH-01,124.93,50.87,50.2,161.82
2026-04-22 00:00,BOF-LH-01,131.84,47.93,51.3,155.0
2026-04-22 01:00,BOF-LH-01,140.63,51.59,53.25,160.37
2026-04-22 02:00,BOF-LH-01,133.44,55.36,55.52,168.03
2026-04-22 03:00,BOF-LH-01,149.36,53.5,54.21,158.52
2026-04-22 04:00,BOF-LH-01,139.63,53.44,57.44,167.01
2026-04-22 05:00,BOF-LH-01,147.91,56.26,59.13,171.38
2026-04-22 06:00,BOF-LH-01,155.79,59.55,58.26,169.15
2026-04-22 07:00,BOF-LH-01,141.61,58.48,56.48,161.59
2026-04-22 08:00,BOF-LH-01,151.95,57.93,61.78,171.93
2026-04-22 09:00,BOF-LH-01,145.38,56.67,58.22,170.49
2026-04-22 10:00,BOF-LH-01,148.19,51.82,53.28,163.03
2026-04-22 11:00,BOF-LH-01,146.6,57.12,52.91,164.8
2026-04-22 12:00,BOF-LH-01,118.57,49.85,52.09,160.94
2026-04-22 13:00,BOF-LH-01,123.16,41.4,53.52,162.22
2026-04-22 14:00,BOF-LH-01,122.56,51.76,52.26,154.62
2026-04-22 15:00,BOF-LH-01,113.57,48.12,51.7,156.05
2026-04-22 16:00,BOF-LH-01,115.46,41.71,49.6,145.76
2026-04-22 17:00,BOF-LH-01,113.68,46.16,46.88,147.82
2026-04-22 18:00,BOF-LH-01,114.6,42.63,47.17,148.49
2026-04-22 19:00,BOF-LH-01,109.17,40.08,45.95,156.52
2026-04-22 20:00,BOF-LH-01,122.56,40.31,51.94,151.82
2026-04-22 21:00,BOF-LH-01,112.2,39.76,50.35,147.73
2026-04-22 22:00,BOF-LH-01,119.55,44.63,50.76,159.1
2026-04-22 23:00,BOF-LH-01,128.85,46.33,52.12,159.04
2026-04-23 00:00,BOF-LH-01,132.78,50.61,49.01,160.69
2026-04-23 01:00,BOF-LH-01,133.52,55.62,52.21,162.49
2026-04-23 02:00,BOF-LH-01,134.1,51.94,57.99,165.54
2026-04-23 03:00,BOF-LH-01,135.98,55.48,56.42,167.66
2026-04-23 04:00,BOF-LH-01,141.4,58.13,55.7,169.77
2026-04-23 05:00,BOF-LH-01,147.38,55.8,55.96,170.64
2026-04-23 06:00,BOF-LH-01,157.72,57.79,58.27,169.36
2026-04-23 07:00,BOF-LH-01,153.1,52.72,57.41,170.53
2026-04-23 08:00,BOF-LH-01,139.89,58.82,59.95,165.39
2026-04-23 09:00,BOF-LH-01,143.97,56.08,57.27,167.36
2026-04-23 10:00,BOF-LH-01,132.25,56.25,56.41,163.36
2026-04-23 11:00,BOF-LH-01,134.89,47.66,52.54,164.73
2026-04-23 12:00,BOF-LH-01,138.05,45.44,50.16,159.38
2026-04-23 13:00,BOF-LH-01,118.97,48.72,51.67,156.0
2026-04-23 14:00,BOF-LH-01,130.26,44.42,45.29,151.81
2026-04-23 15:00,BOF-LH-01,103.04,43.83,48.31,150.03
2026-04-23 16:00,BOF-LH-01,117.01,40.72,43.24,149.74
2026-04-23 17:00,BOF-LH-01,109.38,44.12,48.09,152.03
2026-04-23 18:00,BOF-LH-01,111.95,48.38,48.74,149.81
2026-04-23 19:00,BOF-LH-01,109.08,43.2,49.43,151.9
2026-04-23 20:00,BOF-LH-01,124.75,41.18,46.05,152.17
2026-04-23 21:00,BOF-LH-01,115.92,47.78,48.15,149.76
2026-04-23 22:00,BOF-LH-01,104.74,45.33,52.46,148.72
2026-04-23 23:00,BOF-LH-01,126.79,43.59,47.82,154.89
2026-04-24 00:00,BOF-LH-01,128.71,53.03,50.35,158.74
2026-04-24 01:00,BOF-LH-01,145.99,49.75,54.12,160.95
2026-04-24 02:00,BOF-LH-01,140.9,45.49,56.95,163.92
2026-04-24 03:00,BOF-LH-01,132.51,56.79,58.44,165.87
2026-04-24 04:00,BOF-LH-01,137.89,54.57,57.75,168.59
2026-04-24 05:00,BOF-LH-01,153.33,61.06,57.2,176.68
2026-04-24 06:00,BOF-LH-01,152.65,56.47,58.87,174.44
2026-04-24 07:00,BOF-LH-01,142.84,52.36,58.9,173.6
2026-04-24 08:00,BOF-LH-01,154.55,57.6,55.88,168.3
2026-04-24 09:00,BOF-LH-01,146.65,57.65,56.23,170.84
2026-04-24 10:00,BOF-LH-01,137.7,48.62,55.88,167.85
2026-04-24 11:00,BOF-LH-01,137.39,53.05,53.52,172.02
2026-04-24 12:00,BOF-LH-01,137.93,46.25,52.52,154.15
2026-04-24 13:00,BOF-LH-01,124.92,45.38,50.25,158.1
2026-04-24 14:00,BOF-LH-01,121.14,51.24,50.16,159.43
2026-04-24 15:00,BOF-LH-01,130.21,44.17,47.96,155.13
2026-04-24 16:00,BOF-LH-01,109.38,41.55,50.12,147.95
2026-04-24 17:00,BOF-LH-01,103.1,43.4,46.35,147.02
2026-04-24 18:00,BOF-LH-01,125.63,41.14,42.87,151.64
2026-04-24 19:00,BOF-LH-01,114.21,41.96,47.59,146.63
2026-04-24 20:00,BOF-LH-01,120.92,44.74,46.33,149.75
2026-04-24 21:00,BOF-LH-01,118.42,39.38,50.42,156.44
2026-04-24 22:00,BOF-LH-01,121.89,39.56,48.36,152.3
2026-04-24 23:00,BOF-LH-01,122.94,54.24,50.8,159.89
2026-04-25 00:00,BOF-LH-01,123.5,48.14,49.06,162.53
2026-04-25 01:00,BOF-LH-01,128.33,52.28,51.69,165.96
2026-04-25 02:00,BOF-LH-01,138.26,52.89,57.11,163.29
2026-04-25 03:00,BOF-LH-01,145.52,50.66,57.85,163.21
2026-04-25 04:00,BOF-LH-01,138.26,56.83,54.83,169.88
2026-04-25 05:00,BOF-LH-01,139.19,56.98,57.66,167.34
2026-04-25 06:00,BOF-LH-01,145.56,56.87,57.04,160.59
2026-04-25 07:00,BOF-LH-01,147.44,56.55,60.03,166.35
2026-04-25 08:00,BOF-LH-01,136.77,59.99,55.5,168.86
2026-04-25 09:00,BOF-LH-01,146.48,50.26,56.5,171.51
2026-04-25 10:00,BOF-LH-01,143.19,56.66,54.47,156.98
2026-04-25 11:00,BOF-LH-01,125.86,56.42,53.98,168.68
2026-04-25 12:00,BOF-LH-01,144.25,45.99,52.98,161.52
2026-04-25 13:00,BOF-LH-01,106.0,43.78,46.99,153.03
2026-04-25 14:00,BOF-LH-01,112.53,46.93,50.94,148.54
2026-04-25 15:00,BOF-LH-01,113.87,46.29,50.83,151.3
2026-04-25 16:00,BOF-LH-01,108.1,38.47,44.45,157.42
2026-04-25 17:00,BOF-LH-01,119.6,34.8,49.87,155.93
2026-04-25 18:00,BOF-LH-01,110.46,41.97,45.42,148.39
2026-04-25 19:00,BOF-LH-01,120.65,47.35,44.31,151.5
2026-04-25 20:00,BOF-LH-01,121.67,45.18,48.39,146.84
2026-04-25 21:00,BOF-LH-01,113.24,38.77,48.07,150.5
2026-04-25 22:00,BOF-LH-01,116.22,45.79,51.84,157.91
2026-04-25 23:00,BOF-LH-01,119.93,47.76,51.79,152.0
2026-04-26 00:00,BOF-LH-01,131.87,49.5,51.78,154.52
2026-04-26 01:00,BOF-LH-01,139.24,51.6,55.79,159.84
2026-04-26 02:00,BOF-LH-01,135.88,56.75,51.17,165.44
2026-04-26 03:00,BOF-LH-01,150.17,60.68,55.79,168.79
2026-04-26 04:00,BOF-LH-01,150.51,59.78,56.59,169.08
2026-04-26 05:00,BOF-LH-01,144.62,57.97,58.86,170.34
2026-04-26 06:00,BOF-LH-01,131.62,56.07,58.48,173.23
2026-04-26 07:00,BOF-LH-01,143.0,57.22,58.98,176.76
2026-04-26 08:00,BOF-LH-01,141.02,57.62,58.35,168.13
2026-04-26 09:00,BOF-LH-01,137.6,54.29,58.17,162.45
2026-04-26 10:00,BOF-LH-01,141.56,59.93,54.42,169.38
2026-04-26 11:00,BOF-LH-01,137.02,49.2,51.78,149.95
2026-04-26 12:00,BOF-LH-01,128.06,53.11,54.1,163.03
2026-04-26 13:00,BOF-LH-01,125.25,50.63,47.43,161.32
2026-04-26 14:00,BOF-LH-01,127.77,47.77,51.36,158.74
2026-04-26 15:00,BOF-LH-01,104.8,49.16,45.13,151.75
2026-04-26 16:00,BOF-LH-01,115.03,48.29,47.16,157.69
2026-04-26 17:00,BOF-LH-01,110.55,41.2,43.95,150.48
2026-04-26 18:00,BOF-LH-01,121.77,45.37,47.41,145.79
2026-04-26 19:00,BOF-LH-01,123.47,43.32,49.29,146.11
2026-04-26 20:00,BOF-LH-01,120.28,47.98,46.4,155.09
2026-04-26 21:00,BOF-LH-01,115.48,44.84,43.86,156.67
2026-04-26 22:00,BOF-LH-01,105.19,44.87,47.39,148.78
2026-04-26 23:00,BOF-LH-01,115.22,46.68,49.8,152.37
2026-04-27 00:00,BOF-LH-01,132.46,50.67,52.19,157.99
2026-04-27 01:00,BOF-LH-01,134.89,53.09,55.32,168.14
2026-04-27 02:00,BOF-LH-01,145.18,61.3,57.79,161.4
2026-04-27 03:00,BOF-LH-01,139.01,57.12,58.45,169.43
2026-04-27 04:00,BOF-LH-01,144.48,60.2,58.89,165.51
2026-04-27 05:00,BOF-LH-01,153.37,56.17,58.56,175.63
2026-04-27 06:00,BOF-LH-01,144.6,54.72,55.5,171.26
2026-04-27 07:00,BOF-LH-01,149.7,58.85,60.79,174.16
2026-04-27 08:00,BOF-LH-01,148.22,56.52,58.22,170.05
2026-04-27 09:00,BOF-LH-01,139.29,61.64,53.35,167.79
2026-04-27 10:00,BOF-LH-01,142.81,49.56,58.04,167.44
2026-04-27 11:00,BOF-LH-01,127.09,53.19,54.88,158.14
2026-04-27 12:00,BOF-LH-01,126.91,50.9,52.56,162.18
2026-04-27 13:00,BOF-LH-01,118.62,45.53,55.03,157.19
2026-04-27 14:00,BOF-LH-01,114.45,47.28,51.36,150.45
2026-04-27 15:00,BOF-LH-01,116.64,42.73,47.34,154.71
2026-04-27 16:00,BOF-LH-01,110.22,42.28,48.68,152.96
2026-04-27 17:00,BOF-LH-01,115.4,39.34,47.11,149.24
2026-04-27 18:00,BOF-LH-01,109.95,45.33,45.07,145.48
2026-04-27 19:00,BOF-LH-01,119.64,42.16,47.07,148.6
2026-04-27 20:00,BOF-LH-01,115.43,44.58,48.74,152.21
2026-04-27 21:00,BOF-LH-01,113.7,46.28,49.36,145.67
2026-04-27 22:00,BOF-LH-01,114.37,43.06,50.22,151.87
2026-04-27 23:00,BOF-LH-01,121.69,46.38,51.17,153.0
2026-04-28 00:00,BOF-LH-01,134.47,48.64,50.91,160.53
2026-04-28 01:00,BOF-LH-01,137.12,52.96,54.18,160.9
2026-04-28 02:00,BOF-LH-01,140.15,54.87,54.65,163.45
2026-04-28 03:00,BOF-LH-01,149.67,57.82,53.35,166.73
2026-04-28 04:00,BOF-LH-01,144.94,49.07,54.7,164.98
2026-04-28 05:00,BOF-LH-01,139.55,55.2,62.95,179.82
2026-04-28 06:00,BOF-LH-01,147.93,59.43,55.42,163.49
2026-04-28 07:00,BOF-LH-01,159.14,56.98,56.82,169.99
2026-04-28 08:00,BOF-LH-01,141.98,52.06,57.7,166.41
2026-04-28 09:00,BOF-LH-01,143.41,55.58,59.12,169.4
2026-04-28 10:00,BOF-LH-01,136.14,52.03,54.98,168.02
2026-04-28 11:00,BOF-LH-01,143.2,49.37,58.3,160.0
2026-04-28 12:00,BOF-LH-01,120.08,52.67,48.4,161.34
2026-04-28 13:00,BOF-LH-01,135.04,53.2,48.58,165.02
2026-04-28 14:00,BOF-LH-01,136.8,48.5,47.88,158.1
2026-04-28 15:00,BOF-LH-01,132.28,47.15,45.77,152.04
2026-04-28 16:00,BOF-LH-01,129.12,42.86,51.19,154.12
2026-04-28 17:00,BOF-LH-01,118.25,43.06,46.93,144.82
2026-04-28 18:00,BOF-LH-01,110.9,48.01,47.99,152.99
2026-04-28 19:00,BOF-LH-01,122.54,41.73,45.91,145.14
2026-04-28 20:00,BOF-LH-01,117.63,42.11,46.3,150.93
2026-04-28 21:00,BOF-LH-01,108.55,45.66,47.21,154.69
2026-04-28 22:00,BOF-LH-01,130.96,45.67,49.39,154.75
2026-04-28 23:00,BOF-LH-01,118.31,46.03,53.26,161.78
2026-04-29 00:00,BOF-LH-01,126.58,55.4,52.3,157.49
2026-04-29 01:00,BOF-LH-01,140.92,55.86,48.25,161.4
2026-04-29 02:00,BOF-LH-01,139.86,52.58,53.67,163.76
2026-04-29 03:00,BOF-LH-01,151.39,75.57,56.33,162.62
2026-04-29 04:00,BOF-LH-01,149.07,74.62,58.45,171.87
2026-04-29 05:00,BOF-LH-01,145.88,73.01,56.54,162.47
2026-04-29 06:00,BOF-LH-01,138.65,77.82,57.94,173.43
2026-04-29 07:00,BOF-LH-01,151.41,78.61,59.96,168.88
2026-04-29 08:00,BOF-LH-01,147.18,80.51,56.92,170.9
2026-04-29 09:00,BOF-LH-01,142.62,74.99,56.2,171.67
2026-04-29 10:00,BOF-LH-01,118.78,108.05,55.02,161.65
2026-04-29 11:00,BOF-LH-01,139.36,70.8,52.32,161.01
2026-04-29 12:00,BOF-LH-01,116.57,64.76,55.17,158.1
2026-04-29 13:00,BOF-LH-01,145.62,63.79,49.47,161.2
2026-04-29 14:00,BOF-LH-01,115.82,65.83,51.75,149.41
2026-04-29 15:00,BOF-LH-01,117.45,63.3,50.38,149.12
2026-04-29 16:00,BOF-LH-01,121.36,64.81,46.63,146.49
2026-04-29 17:00,BOF-LH-01,122.91,63.27,47.82,154.91
2026-04-29 18:00,BOF-LH-01,112.71,61.3,49.1,153.78
2026-04-29 19:00,BOF-LH-01,106.42,58.0,42.27,150.44
2026-04-29 20:00,BOF-LH-01,115.21,68.38,48.29,144.17
2026-04-29 21:00,BOF-LH-01,115.63,64.25,48.88,146.73
2026-04-29 22:00,BOF-LH-01,108.05,65.61,43.58,153.25
2026-04-29 23:00,BOF-LH-01,119.67,98.86,50.04,154.26
2026-04-30 00:00,BOF-LH-01,129.65,65.76,54.04,162.95
2026-04-30 01:00,BOF-LH-01,130.69,69.0,58.9,162.54
2026-04-30 02:00,BOF-LH-01,138.44,74.1,53.67,167.76
2026-04-30 03:00,BOF-LH-01,133.31,79.22,54.04,162.37
2026-04-30 04:00,BOF-LH-01,140.22,72.75,58.63,174.91
2026-04-30 05:00,BOF-LH-01,141.12,83.54,56.96,166.87
2026-04-30 06:00,BOF-LH-01,149.36,80.62,59.78,171.98
2026-04-30 07:00,BOF-LH-01,158.22,77.72,55.95,172.67
2026-04-30 08:00,BOF-LH-01,139.2,79.31,55.17,171.15
2026-04-30 09:00,BOF-LH-01,149.32,80.0,59.24,165.4
2026-04-30 10:00,BOF-LH-01,135.57,73.3,57.91,169.95
2026-04-30 11:00,BOF-LH-01,133.15,77.56,59.66,162.1
2026-04-30 12:00,BOF-LH-01,124.96,75.47,49.42,155.2
2026-04-30 13:00,BOF-LH-01,117.86,69.76,52.25,158.69
2026-04-30 14:00,BOF-LH-01,125.81,64.38,51.69,162.22
2026-04-30 15:00,BOF-LH-01,110.65,64.45,48.82,158.26
2026-04-30 16:00,BOF-LH-01,108.53,64.99,45.6,155.4
2026-04-30 17:00,BOF-LH-01,115.52,66.41,45.37,153.23
2026-04-30 18:00,BOF-LH-01,115.63,64.84,45.82,157.22
2026-04-30 19:00,BOF-LH-01,106.03,73.58,49.04,156.39
2026-04-30 20:00,BOF-LH-01,126.84,67.18,47.47,146.76
2026-04-30 21:00,BOF-LH-01,108.45,65.34,45.6,155.43
2026-04-30 22:00,BOF-LH-01,117.62,67.72,50.79,159.58
2026-04-30 23:00,BOF-LH-01,120.62,70.16,50.23,161.98
2026-05-01 00:00,BOF-LH-01,127.5,78.87,50.49,157.84
2026-05-01 01:00,BOF-LH-01,131.16,72.73,55.03,162.51
2026-05-01 02:00,BOF-LH-01,127.26,75.23,53.15,168.33
2026-05-01 03:00,BOF-LH-01,145.59,75.99,58.19,167.0
2026-05-01 04:00,BOF-LH-01,141.23,75.02,57.55,174.17
2026-05-01 05:00,BOF-LH-01,143.48,80.97,58.36,173.08
2026-05-01 06:00,BOF-LH-01,139.34,82.14,59.09,175.7
2026-05-01 07:00,BOF-LH-01,148.28,79.56,56.37,159.27
2026-05-01 08:00,BOF-LH-01,144.11,112.14,59.11,176.28
2026-05-01 09:00,BOF-LH-01,138.48,78.86,53.81,165.67
2026-05-01 10:00,BOF-LH-01,138.23,109.97,54.6,169.05
2026-05-01 11:00,BOF-LH-01,138.62,75.92,56.34,159.88
2026-05-01 12:00,BOF-LH-01,134.67,71.05,51.18,155.04
2026-05-01 13:00,BOF-LH-01,140.91,71.63,51.0,162.01
2026-05-01 14:00,BOF-LH-01,110.97,66.9,49.73,152.09
2026-05-01 15:00,BOF-LH-01,109.14,108.14,45.28,144.88
2026-05-01 16:00,BOF-LH-01,118.21,67.76,43.02,155.33
2026-05-01 17:00,BOF-LH-01,114.66,67.08,50.16,151.14
2026-05-01 18:00,BOF-LH-01,117.15,68.64,50.35,146.38
2026-05-01 19:00,BOF-LH-01,113.04,63.33,46.44,154.52
2026-05-01 20:00,BOF-LH-01,112.07,65.03,45.79,149.19
2026-05-01 21:00,BOF-LH-01,117.83,70.84,51.29,154.58
2026-05-01 22:00,BOF-LH-01,123.03,71.91,47.4,158.96
2026-05-01 23:00,BOF-LH-01,124.63,112.46,50.27,162.6
2026-05-02 00:00,BOF-LH-01,137.44,109.24,54.46,160.06
2026-05-02 01:00,BOF-LH-01,125.12,73.16,52.52,160.72
2026-05-02 02:00,BOF-LH-01,133.51,84.35,59.76,169.45
2026-05-02 03:00,BOF-LH-01,147.87,82.27,57.41,172.4
2026-05-02 04:00,BOF-LH-01,138.9,82.2,59.56,171.55
2026-05-02 05:00,BOF-LH-01,142.19,83.29,55.11,158.06
2026-05-02 06:00,BOF-LH-01,169.21,81.75,61.61,168.86
2026-05-02 07:00,BOF-LH-01,149.47,84.22,61.56,173.89
2026-05-02 08:00,BOF-LH-01,143.55,84.97,60.22,173.85
2026-05-02 09:00,BOF-LH-01,130.49,79.9,58.62,168.39
2026-05-02 10:00,BOF-LH-01,141.23,82.5,58.89,174.53
2026-05-02 11:00,BOF-LH-01,122.01,79.28,52.52,155.86
2026-05-02 12:00,BOF-LH-01,131.64,76.26,53.3,156.62
2026-05-02 13:00,BOF-LH-01,131.06,72.56,56.38,152.07
2026-05-02 14:00,BOF-LH-01,124.37,71.94,53.05,148.88
2026-05-02 15:00,BOF-LH-01,115.57,68.9,46.51,162.32
2026-05-02 16:00,BOF-LH-01,123.33,103.48,48.33,148.61
2026-05-02 17:00,BOF-LH-01,103.51,66.43,48.58,154.19
2026-05-02 18:00,BOF-LH-01,108.01,65.24,48.26,152.43
2026-05-02 19:00,BOF-LH-01,116.96,69.49,49.7,143.63
2026-05-02 20:00,BOF-LH-01,128.91,70.25,46.06,154.64
2026-05-02 21:00,BOF-LH-01,114.11,74.93,49.09,154.85
2026-05-02 22:00,BOF-LH-01,109.94,74.63,52.72,156.07
2026-05-02 23:00,BOF-LH-01,124.59,76.34,50.96,154.12
2026-05-03 00:00,BOF-LH-01,134.07,113.89,50.68,157.44
2026-05-03 01:00,BOF-LH-01,137.86,78.27,51.64,164.54
2026-05-03 02:00,BOF-LH-01,135.83,80.09,59.12,158.15
2026-05-03 03:00,BOF-LH-01,136.18,120.66,56.36,173.08
2026-05-03 04:00,BOF-LH-01,148.66,83.17,54.89,164.56
