timestamp,asset_id,hydraulic_pressure,beam_position_error,oil_temperature,cylinder_drift
2026-04-16 10:00,RHF-WBD-04,166.64,1.08,49.31,1.63
2026-04-16 11:00,RHF-WBD-04,171.43,1.53,46.68,1.57
2026-04-16 12:00,RHF-WBD-04,165.28,0.05,47.49,1.36
2026-04-16 13:00,RHF-WBD-04,156.7,-0.6,47.48,1.5
2026-04-16 14:00,RHF-WBD-04,158.15,0.12,45.08,1.46
2026-04-16 15:00,RHF-WBD-04,157.71,-0.76,44.36,1.44
2026-04-16 16:00,RHF-WBD-04,150.77,-2.3,43.88,1.27
2026-04-16 17:00,RHF-WBD-04,150.6,-0.65,43.75,1.22
2026-04-16 18:00,RHF-WBD-04,157.55,-1.99,43.8,1.19
2026-04-16 19:00,RHF-WBD-04,153.07,-2.72,44.88,1.34
2026-04-16 20:00,RHF-WBD-04,153.0,-2.24,43.49,0.98
2026-04-16 21:00,RHF-WBD-04,164.55,-1.94,43.9,1.44
2026-04-16 22:00,RHF-WBD-04,157.49,-0.67,45.08,1.19
2026-04-16 23:00,RHF-WBD-04,160.08,-0.87,43.9,1.2
2026-04-17 00:00,RHF-WBD-04,166.38,0.84,45.91,1.64
2026-04-17 01:00,RHF-WBD-04,162.37,0.72,46.54,1.66
2026-04-17 02:00,RHF-WBD-04,162.17,0.77,49.33,1.86
2026-04-17 03:00,RHF-WBD-04,176.29,0.98,47.2,1.7
2026-04-17 04:00,RHF-WBD-04,166.72,2.7,49.96,2.01
2026-04-17 05:00,RHF-WBD-04,179.08,3.31,48.12,1.79
2026-04-17 06:00,RHF-WBD-04,167.53,1.2,50.71,2.09
2026-04-17 07:00,RHF-WBD-04,176.92,1.08,49.2,1.88
2026-04-17 08:00,RHF-WBD-04,181.41,2.36,49.5,1.7
2026-04-17 09:00,RHF-WBD-04,173.36,2.2,49.29,1.85
2026-04-17 10:00,RHF-WBD-04,175.49,-0.69,46.13,1.73
2026-04-17 11:00,RHF-WBD-04,168.27,0.32,46.68,1.96
2026-04-17 12:00,RHF-WBD-04,161.37,0.14,46.03,1.33
2026-04-17 13:00,RHF-WBD-04,168.09,0.61,43.19,1.25
2026-04-17 14:00,RHF-WBD-04,161.25,-0.82,47.26,1.43
2026-04-17 15:00,RHF-WBD-04,165.39,-0.09,45.44,1.24
2026-04-17 16:00,RHF-WBD-04,153.77,-1.3,42.83,0.99
2026-04-17 17:00,RHF-WBD-04,157.14,-2.12,44.38,0.9
2026-04-17 18:00,RHF-WBD-04,152.52,-1.82,45.29,1.01
2026-04-17 19:00,RHF-WBD-04,149.6,-2.03,43.11,1.24
2026-04-17 20:00,RHF-WBD-04,152.59,-1.28,45.35,1.18
2026-04-17 21:00,RHF-WBD-04,155.78,-1.66,43.72,1.46
2026-04-17 22:00,RHF-WBD-04,159.39,-2.48,45.83,1.23
2026-04-17 23:00,RHF-WBD-04,165.43,0.03,44.18,1.36
2026-04-18 00:00,RHF-WBD-04,165.14,0.39,46.97,1.54
2026-04-18 01:00,RHF-WBD-04,172.44,-0.14,45.76,1.36
2026-04-18 02:00,RHF-WBD-04,170.39,0.47,47.48,1.31
2026-04-18 03:00,RHF-WBD-04,172.53,1.29,49.2,1.74
2026-04-18 04:00,RHF-WBD-04,173.08,-0.2,49.2,1.78
2026-04-18 05:00,RHF-WBD-04,172.26,1.49,47.37,2.03
2026-04-18 06:00,RHF-WBD-04,167.2,2.43,48.55,2.16
2026-04-18 07:00,RHF-WBD-04,179.17,1.59,48.91,1.71
2026-04-18 08:00,RHF-WBD-04,180.34,2.42,50.89,1.78
2026-04-18 09:00,RHF-WBD-04,169.56,2.32,48.52,1.77
2026-04-18 10:00,RHF-WBD-04,175.03,2.0,50.46,1.4
2026-04-18 11:00,RHF-WBD-04,172.35,0.27,45.62,1.3
2026-04-18 12:00,RHF-WBD-04,168.94,-0.79,46.61,1.37
2026-04-18 13:00,RHF-WBD-04,164.66,1.16,45.48,1.28
2026-04-18 14:00,RHF-WBD-04,165.38,-1.33,44.93,1.47
2026-04-18 15:00,RHF-WBD-04,156.85,-0.16,46.42,1.06
2026-04-18 16:00,RHF-WBD-04,159.01,-1.84,43.7,1.15
2026-04-18 17:00,RHF-WBD-04,153.48,-1.84,45.0,1.07
2026-04-18 18:00,RHF-WBD-04,156.27,-0.78,44.96,0.88
2026-04-18 19:00,RHF-WBD-04,153.33,-2.77,44.6,1.25
2026-04-18 20:00,RHF-WBD-04,151.71,-2.08,43.2,1.06
2026-04-18 21:00,RHF-WBD-04,155.13,-0.48,45.42,1.15
2026-04-18 22:00,RHF-WBD-04,155.36,-1.16,46.02,1.51
2026-04-18 23:00,RHF-WBD-04,162.42,0.28,47.92,1.52
2026-04-19 00:00,RHF-WBD-04,161.03,1.71,47.78,1.3
2026-04-19 01:00,RHF-WBD-04,164.41,-0.01,46.87,1.89
2026-04-19 02:00,RHF-WBD-04,172.94,1.61,46.29,1.47
2026-04-19 03:00,RHF-WBD-04,178.62,1.8,47.05,1.77
2026-04-19 04:00,RHF-WBD-04,178.05,1.84,47.79,1.88
2026-04-19 05:00,RHF-WBD-04,182.69,2.25,51.47,1.89
2026-04-19 06:00,RHF-WBD-04,182.22,2.98,48.05,1.94
2026-04-19 07:00,RHF-WBD-04,178.21,2.15,47.76,1.73
2026-04-19 08:00,RHF-WBD-04,175.06,1.42,48.13,1.95
2026-04-19 09:00,RHF-WBD-04,174.74,2.74,48.58,1.72
2026-04-19 10:00,RHF-WBD-04,174.16,2.21,49.16,1.99
2026-04-19 11:00,RHF-WBD-04,168.21,1.54,47.92,1.56
2026-04-19 12:00,RHF-WBD-04,164.3,0.85,46.5,1.34
2026-04-19 13:00,RHF-WBD-04,151.44,-0.63,43.97,1.32
2026-04-19 14:00,RHF-WBD-04,160.18,-1.07,44.85,1.45
2026-04-19 15:00,RHF-WBD-04,153.29,-2.37,43.09,1.23
2026-04-19 16:00,RHF-WBD-04,154.67,-2.4,43.92,1.09
2026-04-19 17:00,RHF-WBD-04,151.41,-2.44,41.21,1.15
2026-04-19 18:00,RHF-WBD-04,147.22,-1.64,43.83,1.23
2026-04-19 19:00,RHF-WBD-04,149.39,-1.86,44.19,1.12
2026-04-19 20:00,RHF-WBD-04,155.53,-0.77,44.33,1.06
2026-04-19 21:00,RHF-WBD-04,158.78,-0.93,45.03,1.18
2026-04-19 22:00,RHF-WBD-04,172.63,-1.57,43.23,1.1
2026-04-19 23:00,RHF-WBD-04,161.22,-0.26,45.27,1.53
2026-04-20 00:00,RHF-WBD-04,161.54,-1.88,45.35,1.59
2026-04-20 01:00,RHF-WBD-04,182.14,1.11,47.49,1.46
2026-04-20 02:00,RHF-WBD-04,169.15,2.03,48.18,1.79
2026-04-20 03:00,RHF-WBD-04,172.46,2.44,49.79,1.67
2026-04-20 04:00,RHF-WBD-04,171.65,1.56,48.14,1.64
2026-04-20 05:00,RHF-WBD-04,184.54,2.01,51.73,1.75
2026-04-20 06:00,RHF-WBD-04,177.46,0.91,48.78,1.94
2026-04-20 07:00,RHF-WBD-04,174.96,2.64,49.99,1.81
2026-04-20 08:00,RHF-WBD-04,178.75,3.16,48.87,2.05
2026-04-20 09:00,RHF-WBD-04,166.47,0.79,48.12,1.74
2026-04-20 10:00,RHF-WBD-04,173.51,0.89,49.25,1.63
2026-04-20 11:00,RHF-WBD-04,165.07,1.07,48.62,1.51
2026-04-20 12:00,RHF-WBD-04,166.95,-0.52,47.82,1.36
2026-04-20 13:00,RHF-WBD-04,172.21,-1.02,45.08,1.27
2026-04-20 14:00,RHF-WBD-04,151.22,-0.98,47.02,1.09
2026-04-20 15:00,RHF-WBD-04,164.05,-0.95,44.71,1.16
2026-04-20 16:00,RHF-WBD-04,165.2,-2.17,43.8,1.23
2026-04-20 17:00,RHF-WBD-04,154.81,-1.32,40.04,0.98
2026-04-20 18:00,RHF-WBD-04,162.83,-1.65,44.11,0.92
2026-04-20 19:00,RHF-WBD-04,147.32,-1.47,45.18,1.06
2026-04-20 20:00,RHF-WBD-04,143.99,-2.28,43.23,1.34
2026-04-20 21:00,RHF-WBD-04,157.83,-0.33,44.55,1.56
2026-04-20 22:00,RHF-WBD-04,158.2,-0.72,42.67,1.41
2026-04-20 23:00,RHF-WBD-04,162.86,0.46,46.83,1.1
2026-04-21 00:00,RHF-WBD-04,162.9,0.29,44.66,1.6
2026-04-21 01:00,RHF-WBD-04,167.89,-0.14,45.19,1.57
2026-04-21 02:00,RHF-WBD-04,166.57,-0.07,47.98,1.71
2026-04-21 03:00,RHF-WBD-04,179.16,1.18,46.49,1.62
2026-04-21 04:00,RHF-WBD-04,173.95,0.72,50.12,2.1
2026-04-21 05:00,RHF-WBD-04,176.66,0.78,48.08,1.85
2026-04-21 06:00,RHF-WBD-04,176.87,2.01,49.57,1.71
2026-04-21 07:00,RHF-WBD-04,169.9,-0.33,47.41,1.79
2026-04-21 08:00,RHF-WBD-04,176.46,1.01,50.29,1.68
2026-04-21 09:00,RHF-WBD-04,179.2,1.92,48.2,1.83
2026-04-21 10:00,RHF-WBD-04,174.42,2.07,48.85,1.53
2026-04-21 11:00,RHF-WBD-04,167.2,-0.56,47.35,1.39
2026-04-21 12:00,RHF-WBD-04,163.99,-0.12,46.5,1.35
2026-04-21 13:00,RHF-WBD-04,164.2,-2.41,47.15,1.43
2026-04-21 14:00,RHF-WBD-04,160.27,-1.04,45.64,1.47
2026-04-21 15:00,RHF-WBD-04,156.64,-1.33,43.32,1.27
2026-04-21 16:00,RHF-WBD-04,152.37,-1.68,43.29,1.26
2026-04-21 17:00,RHF-WBD-04,155.49,-1.16,45.58,1.09
2026-04-21 18:00,RHF-WBD-04,155.1,-1.85,42.79,1.19
2026-04-21 19:00,RHF-WBD-04,151.01,-2.31,42.6,0.95
2026-04-21 20:00,RHF-WBD-04,149.89,-0.84,42.85,1.38
2026-04-21 21:00,RHF-WBD-04,163.45,-1.63,45.76,1.28
2026-04-21 22:00,RHF-WBD-04,159.77,-0.09,44.53,1.5
2026-04-21 23:00,RHF-WBD-04,158.85,-0.13,46.43,1.38
2026-04-22 00:00,RHF-WBD-04,167.45,1.18,46.96,1.49
2026-04-22 01:00,RHF-WBD-04,174.67,-0.13,45.56,1.56
2026-04-22 02:00,RHF-WBD-04,174.76,1.11,49.08,1.66
2026-04-22 03:00,RHF-WBD-04,176.68,1.27,48.87,1.81
2026-04-22 04:00,RHF-WBD-04,162.7,1.93,48.72,1.84
2026-04-22 05:00,RHF-WBD-04,177.48,2.73,49.92,1.71
2026-04-22 06:00,RHF-WBD-04,176.76,1.82,50.79,1.98
2026-04-22 07:00,RHF-WBD-04,169.47,2.32,48.74,1.9
2026-04-22 08:00,RHF-WBD-04,176.46,3.53,48.92,2.22
2026-04-22 09:00,RHF-WBD-04,171.96,3.13,50.83,1.81
2026-04-22 10:00,RHF-WBD-04,165.2,0.8,48.23,1.61
2026-04-22 11:00,RHF-WBD-04,167.16,-1.35,48.12,1.61
2026-04-22 12:00,RHF-WBD-04,166.12,-0.1,47.57,1.65
2026-04-22 13:00,RHF-WBD-04,165.53,-0.91,45.92,1.45
2026-04-22 14:00,RHF-WBD-04,161.66,0.69,46.99,1.44
2026-04-22 15:00,RHF-WBD-04,156.1,-1.69,43.63,1.15
2026-04-22 16:00,RHF-WBD-04,144.75,-3.39,43.99,1.19
2026-04-22 17:00,RHF-WBD-04,161.38,0.06,43.87,1.07
2026-04-22 18:00,RHF-WBD-04,148.17,-1.7,43.56,1.0
2026-04-22 19:00,RHF-WBD-04,157.82,-1.74,44.14,0.98
2026-04-22 20:00,RHF-WBD-04,157.2,-1.85,41.97,1.3
2026-04-22 21:00,RHF-WBD-04,157.09,-2.6,42.79,1.21
2026-04-22 22:00,RHF-WBD-04,158.39,-0.63,44.51,1.32
2026-04-22 23:00,RHF-WBD-04,157.25,0.11,43.73,1.15
2026-04-23 00:00,RHF-WBD-04,162.66,0.64,46.14,1.34
2026-04-23 01:00,RHF-WBD-04,164.91,1.11,48.16,1.7
2026-04-23 02:00,RHF-WBD-04,164.28,1.17,48.96,1.97
2026-04-23 03:00,RHF-WBD-04,170.06,2.76,49.32,1.52
2026-04-23 04:00,RHF-WBD-04,179.13,1.08,48.93,1.76
2026-04-23 05:00,RHF-WBD-04,169.75,1.49,46.77,1.95
2026-04-23 06:00,RHF-WBD-04,184.01,2.05,49.57,1.94
2026-04-23 07:00,RHF-WBD-04,177.47,2.34,50.11,1.62
2026-04-23 08:00,RHF-WBD-04,172.61,1.71,47.69,1.9
2026-04-23 09:00,RHF-WBD-04,181.33,1.91,49.47,1.85
2026-04-23 10:00,RHF-WBD-04,174.22,1.74,47.61,1.52
2026-04-23 11:00,RHF-WBD-04,168.41,0.68,45.93,1.44
2026-04-23 12:00,RHF-WBD-04,179.72,-0.56,46.6,1.48
2026-04-23 13:00,RHF-WBD-04,162.86,-1.01,45.16,1.64
2026-04-23 14:00,RHF-WBD-04,159.34,-1.41,43.8,1.15
2026-04-23 15:00,RHF-WBD-04,153.94,-1.19,43.42,1.32
2026-04-23 16:00,RHF-WBD-04,154.43,-0.26,45.27,0.95
2026-04-23 17:00,RHF-WBD-04,154.87,-1.63,44.02,1.15
2026-04-23 18:00,RHF-WBD-04,154.88,-3.11,42.27,1.13
2026-04-23 19:00,RHF-WBD-04,151.9,-2.05,43.75,1.4
2026-04-23 20:00,RHF-WBD-04,149.9,-2.42,45.04,1.0
2026-04-23 21:00,RHF-WBD-04,160.87,-1.0,43.42,1.17
2026-04-23 22:00,RHF-WBD-04,155.8,-1.75,44.08,1.24
2026-04-23 23:00,RHF-WBD-04,162.99,0.16,46.37,1.44
2026-04-24 00:00,RHF-WBD-04,166.25,-0.71,47.37,1.39
2026-04-24 01:00,RHF-WBD-04,168.44,0.76,47.56,1.95
2026-04-24 02:00,RHF-WBD-04,171.09,2.65,48.02,1.83
2026-04-24 03:00,RHF-WBD-04,174.26,0.47,47.88,1.8
2026-04-24 04:00,RHF-WBD-04,171.71,2.61,50.43,1.88
2026-04-24 05:00,RHF-WBD-04,177.13,2.16,51.06,1.88
2026-04-24 06:00,RHF-WBD-04,173.68,0.87,50.9,1.93
2026-04-24 07:00,RHF-WBD-04,175.91,2.49,48.19,1.9
2026-04-24 08:00,RHF-WBD-04,180.81,2.71,49.97,1.83
2026-04-24 09:00,RHF-WBD-04,178.87,1.32,50.43,1.84
2026-04-24 10:00,RHF-WBD-04,169.36,0.02,46.67,1.76
2026-04-24 11:00,RHF-WBD-04,168.92,0.82,48.12,1.65
2026-04-24 12:00,RHF-WBD-04,171.83,-0.57,47.08,1.42
2026-04-24 13:00,RHF-WBD-04,161.23,-2.28,46.59,1.55
2026-04-24 14:00,RHF-WBD-04,157.94,-1.01,44.32,1.1
2026-04-24 15:00,RHF-WBD-04,156.44,-2.05,44.65,1.56
2026-04-24 16:00,RHF-WBD-04,155.34,-0.9,42.81,1.36
2026-04-24 17:00,RHF-WBD-04,149.37,-2.18,44.68,1.16
2026-04-24 18:00,RHF-WBD-04,153.07,-2.42,41.39,1.3
2026-04-24 19:00,RHF-WBD-04,156.05,-2.4,45.2,0.99
2026-04-24 20:00,RHF-WBD-04,149.9,-0.81,44.46,1.32
2026-04-24 21:00,RHF-WBD-04,154.14,-2.73,45.04,1.43
2026-04-24 22:00,RHF-WBD-04,158.86,-0.03,45.38,1.43
2026-04-24 23:00,RHF-WBD-04,162.12,-0.46,45.39,1.52
2026-04-25 00:00,RHF-WBD-04,160.38,0.8,44.89,1.73
2026-04-25 01:00,RHF-WBD-04,168.66,0.03,45.09,1.79
2026-04-25 02:00,RHF-WBD-04,174.61,1.96,47.42,1.81
2026-04-25 03:00,RHF-WBD-04,172.62,1.7,47.87,1.7
2026-04-25 04:00,RHF-WBD-04,168.51,1.95,47.25,1.69
2026-04-25 05:00,RHF-WBD-04,178.82,0.4,49.08,1.69
2026-04-25 06:00,RHF-WBD-04,183.4,0.79,49.8,2.11
2026-04-25 07:00,RHF-WBD-04,178.41,1.41,47.93,1.98
2026-04-25 08:00,RHF-WBD-04,172.08,0.22,48.34,1.69
2026-04-25 09:00,RHF-WBD-04,177.53,2.08,49.4,1.53
2026-04-25 10:00,RHF-WBD-04,171.3,1.19,48.96,1.77
2026-04-25 11:00,RHF-WBD-04,171.5,0.65,46.22,1.51
2026-04-25 12:00,RHF-WBD-04,170.64,-0.18,46.53,1.4
2026-04-25 13:00,RHF-WBD-04,164.97,-0.66,46.17,1.41
2026-04-25 14:00,RHF-WBD-04,160.73,-0.19,45.21,1.65
2026-04-25 15:00,RHF-WBD-04,166.47,-1.58,42.73,1.06
2026-04-25 16:00,RHF-WBD-04,157.37,-2.22,43.85,1.06
2026-04-25 17:00,RHF-WBD-04,156.26,-2.48,42.27,1.32
2026-04-25 18:00,RHF-WBD-04,151.08,-0.99,42.16,1.19
2026-04-25 19:00,RHF-WBD-04,154.45,-2.96,41.78,1.15
2026-04-25 20:00,RHF-WBD-04,148.89,-1.28,43.43,1.29
2026-04-25 21:00,RHF-WBD-04,152.57,-0.08,44.96,1.16
2026-04-25 22:00,RHF-WBD-04,166.43,-0.88,43.82,1.19
2026-04-25 23:00,RHF-WBD-04,160.37,-0.02,46.05,1.07
2026-04-26 00:00,RHF-WBD-04,167.16,-0.18,47.87,1.61
2026-04-26 01:00,RHF-WBD-04,170.36,-0.39,48.54,1.5
2026-04-26 02:00,RHF-WBD-04,175.92,0.03,48.39,1.55
2026-04-26 03:00,RHF-WBD-04,169.53,2.32,48.37,1.84
2026-04-26 04:00,RHF-WBD-04,174.55,2.09,47.84,1.71
2026-04-26 05:00,RHF-WBD-04,183.65,1.12,49.26,2.15
2026-04-26 06:00,RHF-WBD-04,171.8,2.41,50.87,1.69
2026-04-26 07:00,RHF-WBD-04,178.42,0.63,50.61,2.0
2026-04-26 08:00,RHF-WBD-04,181.3,1.02,49.48,1.91
2026-04-26 09:00,RHF-WBD-04,175.07,2.63,48.24,1.68
2026-04-26 10:00,RHF-WBD-04,170.09,2.08,49.67,1.77
2026-04-26 11:00,RHF-WBD-04,166.51,0.24,46.34,1.28
2026-04-26 12:00,RHF-WBD-04,171.49,0.06,47.66,1.73
2026-04-26 13:00,RHF-WBD-04,165.09,0.75,45.82,1.41
2026-04-26 14:00,RHF-WBD-04,162.6,-0.08,47.21,1.32
2026-04-26 15:00,RHF-WBD-04,154.89,-1.43,44.34,1.0
2026-04-26 16:00,RHF-WBD-04,151.91,0.3,43.74,1.25
2026-04-26 17:00,RHF-WBD-04,154.32,-1.64,41.43,0.94
2026-04-26 18:00,RHF-WBD-04,154.15,-1.71,43.88,1.21
2026-04-26 19:00,RHF-WBD-04,154.11,-2.02,42.95,0.99
2026-04-26 20:00,RHF-WBD-04,158.67,-1.8,44.99,1.07
2026-04-26 21:00,RHF-WBD-04,150.24,-2.74,45.69,1.18
2026-04-26 22:00,RHF-WBD-04,159.25,-1.89,45.03,1.37
2026-04-26 23:00,RHF-WBD-04,160.25,-1.67,46.41,1.18
2026-04-27 00:00,RHF-WBD-04,164.81,-0.39,47.23,1.51
2026-04-27 01:00,RHF-WBD-04,170.24,1.0,47.29,1.73
2026-04-27 02:00,RHF-WBD-04,179.88,1.26,48.36,1.6
2026-04-27 03:00,RHF-WBD-04,175.61,-0.16,46.15,1.84
2026-04-27 04:00,RHF-WBD-04,177.71,2.27,48.66,1.9
2026-04-27 05:00,RHF-WBD-04,173.49,2.26,51.15,1.56
2026-04-27 06:00,RHF-WBD-04,172.77,2.81,49.25,1.78
2026-04-27 07:00,RHF-WBD-04,178.41,1.18,50.88,1.94
2026-04-27 08:00,RHF-WBD-04,171.43,1.44,48.14,1.99
2026-04-27 09:00,RHF-WBD-04,173.28,-0.27,49.03,1.92
2026-04-27 10:00,RHF-WBD-04,170.09,2.12,47.74,1.68
2026-04-27 11:00,RHF-WBD-04,161.8,-1.42,46.46,1.52
2026-04-27 12:00,RHF-WBD-04,164.08,0.72,45.7,1.6
2026-04-27 13:00,RHF-WBD-04,169.62,0.36,47.02,1.33
2026-04-27 14:00,RHF-WBD-04,158.72,-0.45,45.19,1.26
2026-04-27 15:00,RHF-WBD-04,158.63,-2.42,44.36,1.34
2026-04-27 16:00,RHF-WBD-04,153.8,-1.15,45.61,1.56
2026-04-27 17:00,RHF-WBD-04,152.71,-2.01,44.13,1.12
2026-04-27 18:00,RHF-WBD-04,151.17,-2.45,43.25,1.41
2026-04-27 19:00,RHF-WBD-04,159.66,-0.59,43.8,1.05
2026-04-27 20:00,RHF-WBD-04,152.81,-1.3,44.88,1.02
2026-04-27 21:00,RHF-WBD-04,151.83,-2.57,46.07,1.25
2026-04-27 22:00,RHF-WBD-04,155.71,-1.27,43.92,1.07
2026-04-27 23:00,RHF-WBD-04,163.79,1.25,45.94,1.27
2026-04-28 00:00,RHF-WBD-04,168.18,-1.66,45.03,1.96
2026-04-28 01:00,RHF-WBD-04,169.55,0.91,47.99,1.52
2026-04-28 02:00,RHF-WBD-04,164.56,0.09,46.99,1.75
2026-04-28 03:00,RHF-WBD-04,180.11,1.3,46.69,1.87
2026-04-28 04:00,RHF-WBD-04,172.63,2.37,51.09,1.82
2026-04-28 05:00,RHF-WBD-04,176.73,4.12,51.66,1.98
2026-04-28 06:00,RHF-WBD-04,171.72,0.6,50.32,1.88
2026-04-28 07:00,RHF-WBD-04,178.47,2.86,47.45,1.81
2026-04-28 08:00,RHF-WBD-04,171.98,2.47,47.7,1.89
2026-04-28 09:00,RHF-WBD-04,170.27,1.57,48.56,1.64
2026-04-28 10:00,RHF-WBD-04,167.02,0.85,46.58,1.77
2026-04-28 11:00,RHF-WBD-04,163.8,1.08,47.31,1.57
2026-04-28 12:00,RHF-WBD-04,160.92,-1.09,46.61,1.45
2026-04-28 13:00,RHF-WBD-04,161.0,-0.84,45.64,1.36
2026-04-28 14:00,RHF-WBD-04,168.35,-1.78,45.76,1.23
2026-04-28 15:00,RHF-WBD-04,141.37,-1.28,45.32,1.05
2026-04-28 16:00,RHF-WBD-04,153.78,-2.23,44.59,0.98
2026-04-28 17:00,RHF-WBD-04,152.38,-3.92,43.71,1.01
2026-04-28 18:00,RHF-WBD-04,157.72,-2.1,43.66,1.07
2026-04-28 19:00,RHF-WBD-04,150.19,-1.94,44.83,1.08
2026-04-28 20:00,RHF-WBD-04,153.58,-1.2,44.51,1.3
2026-04-28 21:00,RHF-WBD-04,162.11,-1.65,44.3,1.18
2026-04-28 22:00,RHF-WBD-04,156.89,-0.33,45.85,1.61
2026-04-28 23:00,RHF-WBD-04,161.64,-0.66,45.68,1.3
2026-04-29 00:00,RHF-WBD-04,165.07,1.3,46.56,1.47
2026-04-29 01:00,RHF-WBD-04,169.03,1.85,46.34,1.61
2026-04-29 02:00,RHF-WBD-04,172.44,0.83,47.73,1.68
2026-04-29 03:00,RHF-WBD-04,182.96,1.79,49.28,1.78
2026-04-29 04:00,RHF-WBD-04,175.79,0.95,46.65,1.6
2026-04-29 05:00,RHF-WBD-04,180.14,2.8,47.82,1.88
2026-04-29 06:00,RHF-WBD-04,181.4,0.82,49.28,1.84
2026-04-29 07:00,RHF-WBD-04,169.09,1.86,51.85,1.95
2026-04-29 08:00,RHF-WBD-04,168.15,1.07,49.34,1.93
2026-04-29 09:00,RHF-WBD-04,176.07,1.2,47.28,1.87
2026-04-29 10:00,RHF-WBD-04,174.84,0.81,48.05,1.45
2026-04-29 11:00,RHF-WBD-04,160.14,1.01,45.65,1.43
2026-04-29 12:00,RHF-WBD-04,160.3,0.66,46.82,1.61
2026-04-29 13:00,RHF-WBD-04,164.24,-0.35,44.99,1.46
2026-04-29 14:00,RHF-WBD-04,160.79,-0.57,43.99,1.25
2026-04-29 15:00,RHF-WBD-04,154.27,-1.24,44.26,1.05
2026-04-29 16:00,RHF-WBD-04,148.48,-1.65,45.02,1.29
2026-04-29 17:00,RHF-WBD-04,154.38,-2.37,42.83,1.51
2026-04-29 18:00,RHF-WBD-04,156.79,-1.98,44.19,1.12
2026-04-29 19:00,RHF-WBD-04,161.07,-1.23,44.4,1.31
2026-04-29 20:00,RHF-WBD-04,150.06,0.48,45.23,1.34
2026-04-29 21:00,RHF-WBD-04,160.58,-2.99,45.26,1.35
2026-04-29 22:00,RHF-WBD-04,160.93,-1.89,47.04,1.29
2026-04-29 23:00,RHF-WBD-04,155.62,0.65,46.55,1.53
2026-04-30 00:00,RHF-WBD-04,165.34,0.77,46.92,1.36
2026-04-30 01:00,RHF-WBD-04,171.21,1.26,47.75,1.56
2026-04-30 02:00,RHF-WBD-04,172.08,0.87,48.03,1.31
2026-04-30 03:00,RHF-WBD-04,177.21,1.88,49.52,1.64
2026-04-30 04:00,RHF-WBD-04,173.77,1.39,47.17,2.07
2026-04-30 05:00,RHF-WBD-04,174.92,2.2,49.72,1.72
2026-04-30 06:00,RHF-WBD-04,176.71,2.06,49.0,1.84
2026-04-30 07:00,RHF-WBD-04,171.8,1.96,47.85,1.92
2026-04-30 08:00,RHF-WBD-04,180.56,1.98,48.37,1.92
2026-04-30 09:00,RHF-WBD-04,169.61,0.07,47.95,2.03
2026-04-30 10:00,RHF-WBD-04,158.74,0.29,47.84,1.67
2026-04-30 11:00,RHF-WBD-04,165.51,0.24,47.7,1.6
2026-04-30 12:00,RHF-WBD-04,155.52,0.93,47.74,1.32
2026-04-30 13:00,RHF-WBD-04,158.72,-0.51,46.53,1.33
2026-04-30 14:00,RHF-WBD-04,161.01,-1.99,45.73,1.19
2026-04-30 15:00,RHF-WBD-04,156.45,-0.01,44.17,0.99
2026-04-30 16:00,RHF-WBD-04,148.66,-1.76,44.03,0.9
2026-04-30 17:00,RHF-WBD-04,154.26,-0.53,42.87,0.96
2026-04-30 18:00,RHF-WBD-04,154.79,-3.24,44.65,0.99
2026-04-30 19:00,RHF-WBD-04,149.12,-1.89,46.25,1.16
2026-04-30 20:00,RHF-WBD-04,155.06,-2.99,45.33,1.29
2026-04-30 21:00,RHF-WBD-04,154.11,-1.02,44.07,1.12
2026-04-30 22:00,RHF-WBD-04,164.43,0.27,44.11,1.06
2026-04-30 23:00,RHF-WBD-04,166.11,-0.29,44.58,0.99
2026-05-01 00:00,RHF-WBD-04,170.0,0.62,47.44,1.62
2026-05-01 01:00,RHF-WBD-04,171.76,1.62,45.55,1.67
2026-05-01 02:00,RHF-WBD-04,171.43,-0.88,49.43,1.74
2026-05-01 03:00,RHF-WBD-04,172.74,1.25,47.74,1.64
2026-05-01 04:00,RHF-WBD-04,170.03,1.4,48.46,1.75
2026-05-01 05:00,RHF-WBD-04,175.06,1.75,49.6,1.92
2026-05-01 06:00,RHF-WBD-04,167.38,2.88,50.3,2.12
2026-05-01 07:00,RHF-WBD-04,178.9,2.24,48.76,1.82
2026-05-01 08:00,RHF-WBD-04,170.29,1.54,49.75,1.68
2026-05-01 09:00,RHF-WBD-04,167.59,0.8,49.99,1.51
2026-05-01 10:00,RHF-WBD-04,172.45,2.13,46.52,1.62
2026-05-01 11:00,RHF-WBD-04,169.35,0.25,46.83,1.59
2026-05-01 12:00,RHF-WBD-04,166.92,-1.8,47.37,1.61
2026-05-01 13:00,RHF-WBD-04,160.32,-0.6,45.26,1.35
2026-05-01 14:00,RHF-WBD-04,156.34,-2.08,46.72,1.22
2026-05-01 15:00,RHF-WBD-04,156.87,-0.91,40.7,1.29
2026-05-01 16:00,RHF-WBD-04,151.56,-2.45,46.02,1.16
2026-05-01 17:00,RHF-WBD-04,143.97,-2.23,41.98,1.07
2026-05-01 18:00,RHF-WBD-04,151.42,-2.87,44.37,1.09
2026-05-01 19:00,RHF-WBD-04,146.68,-0.89,42.38,1.14
2026-05-01 20:00,RHF-WBD-04,151.78,-1.73,42.35,1.02
2026-05-01 21:00,RHF-WBD-04,170.61,-0.69,43.98,1.54
