timestamp,asset_id,vibration,bearing_temperature,motor_current,inlet_pressure
2026-04-16 14:00,SP-IDF-03,2.98,57.14,328.77,-994.98
2026-04-16 15:00,SP-IDF-03,2.86,56.75,335.15,-961.27
2026-04-16 16:00,SP-IDF-03,2.88,51.81,290.05,-995.71
2026-04-16 17:00,SP-IDF-03,2.68,58.35,276.78,-980.85
2026-04-16 18:00,SP-IDF-03,2.61,57.3,298.51,-1063.73
2026-04-16 19:00,SP-IDF-03,2.9,55.72,326.02,-999.83
2026-04-16 20:00,SP-IDF-03,2.76,55.61,317.81,-1001.52
2026-04-16 21:00,SP-IDF-03,2.56,55.42,318.23,-973.0
2026-04-16 22:00,SP-IDF-03,3.46,57.21,317.22,-959.75
2026-04-16 23:00,SP-IDF-03,3.25,57.94,335.35,-1017.47
2026-04-17 00:00,SP-IDF-03,3.2,61.72,332.25,-954.1
2026-04-17 01:00,SP-IDF-03,3.6,57.61,343.7,-922.47
2026-04-17 02:00,SP-IDF-03,3.92,62.6,373.87,-914.64
2026-04-17 03:00,SP-IDF-03,4.35,64.27,353.35,-890.54
2026-04-17 04:00,SP-IDF-03,4.06,62.81,367.2,-911.91
2026-04-17 05:00,SP-IDF-03,4.0,63.48,371.93,-895.56
2026-04-17 06:00,SP-IDF-03,4.22,65.82,383.11,-901.94
2026-04-17 07:00,SP-IDF-03,4.14,63.84,356.31,-886.57
2026-04-17 08:00,SP-IDF-03,4.24,64.69,343.8,-871.95
2026-04-17 09:00,SP-IDF-03,3.83,61.99,379.62,-922.24
2026-04-17 10:00,SP-IDF-03,3.9,61.93,365.05,-934.82
2026-04-17 11:00,SP-IDF-03,3.47,62.48,346.91,-894.58
2026-04-17 12:00,SP-IDF-03,3.58,61.61,352.15,-960.31
2026-04-17 13:00,SP-IDF-03,3.34,60.47,330.24,-927.08
2026-04-17 14:00,SP-IDF-03,3.29,57.5,330.0,-1022.84
2026-04-17 15:00,SP-IDF-03,2.91,57.72,318.24,-981.46
2026-04-17 16:00,SP-IDF-03,3.33,58.23,317.2,-987.39
2026-04-17 17:00,SP-IDF-03,2.41,53.85,315.1,-960.2
2026-04-17 18:00,SP-IDF-03,2.54,53.82,301.55,-1006.19
2026-04-17 19:00,SP-IDF-03,3.13,56.38,316.86,-991.76
2026-04-17 20:00,SP-IDF-03,3.12,57.23,300.77,-967.04
2026-04-17 21:00,SP-IDF-03,2.82,55.03,336.93,-1006.81
2026-04-17 22:00,SP-IDF-03,2.92,56.74,320.72,-1017.43
2026-04-17 23:00,SP-IDF-03,3.2,60.23,342.18,-965.03
2026-04-18 00:00,SP-IDF-03,3.76,58.31,349.31,-967.87
2026-04-18 01:00,SP-IDF-03,3.35,62.43,385.88,-917.61
2026-04-18 02:00,SP-IDF-03,3.8,62.69,347.54,-902.18
2026-04-18 03:00,SP-IDF-03,4.02,64.92,371.61,-910.14
2026-04-18 04:00,SP-IDF-03,4.02,62.15,375.62,-887.7
2026-04-18 05:00,SP-IDF-03,4.08,63.54,369.42,-895.59
2026-04-18 06:00,SP-IDF-03,4.44,62.79,356.4,-876.09
2026-04-18 07:00,SP-IDF-03,4.6,63.12,392.99,-909.23
2026-04-18 08:00,SP-IDF-03,4.02,60.11,389.53,-895.04
2026-04-18 09:00,SP-IDF-03,3.67,61.77,377.28,-884.06
2026-04-18 10:00,SP-IDF-03,4.01,61.06,379.19,-909.73
2026-04-18 11:00,SP-IDF-03,3.48,60.35,364.76,-917.79
2026-04-18 12:00,SP-IDF-03,3.56,58.76,312.19,-957.28
2026-04-18 13:00,SP-IDF-03,4.0,64.65,328.97,-973.78
2026-04-18 14:00,SP-IDF-03,3.26,58.2,315.14,-1038.72
2026-04-18 15:00,SP-IDF-03,3.33,56.75,336.72,-1020.75
2026-04-18 16:00,SP-IDF-03,2.51,55.09,310.91,-993.54
2026-04-18 17:00,SP-IDF-03,2.65,49.73,309.17,-983.12
2026-04-18 18:00,SP-IDF-03,2.79,57.91,321.33,-1014.5
2026-04-18 19:00,SP-IDF-03,2.9,55.03,320.57,-1040.11
2026-04-18 20:00,SP-IDF-03,3.23,55.0,300.77,-999.88
2026-04-18 21:00,SP-IDF-03,2.95,54.91,327.62,-1007.36
2026-04-18 22:00,SP-IDF-03,3.13,57.99,333.5,-995.27
2026-04-18 23:00,SP-IDF-03,3.39,60.15,339.9,-976.39
2026-04-19 00:00,SP-IDF-03,3.27,55.42,343.37,-934.74
2026-04-19 01:00,SP-IDF-03,3.71,58.33,344.85,-892.85
2026-04-19 02:00,SP-IDF-03,3.59,67.91,366.73,-924.32
2026-04-19 03:00,SP-IDF-03,3.63,63.69,340.28,-894.36
2026-04-19 04:00,SP-IDF-03,4.36,65.49,360.02,-913.19
2026-04-19 05:00,SP-IDF-03,3.93,67.4,374.48,-879.42
2026-04-19 06:00,SP-IDF-03,4.2,62.49,373.56,-911.09
2026-04-19 07:00,SP-IDF-03,4.32,66.09,378.98,-877.44
2026-04-19 08:00,SP-IDF-03,3.81,63.63,382.78,-900.85
2026-04-19 09:00,SP-IDF-03,4.04,63.94,359.66,-900.11
2026-04-19 10:00,SP-IDF-03,3.57,60.11,370.38,-909.53
2026-04-19 11:00,SP-IDF-03,3.54,62.12,347.84,-921.0
2026-04-19 12:00,SP-IDF-03,3.53,58.94,310.72,-902.13
2026-04-19 13:00,SP-IDF-03,3.12,56.68,346.89,-977.91
2026-04-19 14:00,SP-IDF-03,3.33,59.45,315.94,-1007.61
2026-04-19 15:00,SP-IDF-03,3.21,54.07,298.5,-1036.75
2026-04-19 16:00,SP-IDF-03,3.12,55.72,320.74,-978.49
2026-04-19 17:00,SP-IDF-03,3.09,56.14,312.98,-991.47
2026-04-19 18:00,SP-IDF-03,3.11,54.49,302.2,-1007.79
2026-04-19 19:00,SP-IDF-03,2.71,51.75,316.99,-986.5
2026-04-19 20:00,SP-IDF-03,2.86,56.72,284.57,-1015.87
2026-04-19 21:00,SP-IDF-03,3.21,58.49,314.53,-954.9
2026-04-19 22:00,SP-IDF-03,3.24,55.99,330.15,-971.4
2026-04-19 23:00,SP-IDF-03,3.91,57.86,345.25,-973.26
2026-04-20 00:00,SP-IDF-03,3.31,62.61,333.28,-950.5
2026-04-20 01:00,SP-IDF-03,3.47,65.41,362.19,-965.07
2026-04-20 02:00,SP-IDF-03,3.66,63.67,339.55,-929.1
2026-04-20 03:00,SP-IDF-03,4.05,61.55,359.69,-883.95
2026-04-20 04:00,SP-IDF-03,3.84,63.87,397.18,-912.21
2026-04-20 05:00,SP-IDF-03,4.11,65.27,374.19,-827.46
2026-04-20 06:00,SP-IDF-03,4.17,61.78,354.69,-914.83
2026-04-20 07:00,SP-IDF-03,4.1,61.13,391.31,-854.56
2026-04-20 08:00,SP-IDF-03,3.9,63.27,372.37,-934.33
2026-04-20 09:00,SP-IDF-03,4.04,61.96,368.33,-901.6
2026-04-20 10:00,SP-IDF-03,3.59,64.98,353.26,-925.8
2026-04-20 11:00,SP-IDF-03,3.9,61.13,356.24,-951.08
2026-04-20 12:00,SP-IDF-03,3.58,58.48,340.87,-993.25
2026-04-20 13:00,SP-IDF-03,2.97,56.41,315.41,-959.95
2026-04-20 14:00,SP-IDF-03,2.83,54.18,311.8,-955.11
2026-04-20 15:00,SP-IDF-03,2.83,57.62,305.08,-1017.73
2026-04-20 16:00,SP-IDF-03,3.05,56.22,320.69,-1008.76
2026-04-20 17:00,SP-IDF-03,2.89,52.13,301.51,-989.54
2026-04-20 18:00,SP-IDF-03,3.04,53.67,314.24,-1029.29
2026-04-20 19:00,SP-IDF-03,3.53,57.77,310.95,-1052.03
2026-04-20 20:00,SP-IDF-03,3.43,56.06,315.13,-965.64
2026-04-20 21:00,SP-IDF-03,2.84,59.59,304.92,-1003.56
2026-04-20 22:00,SP-IDF-03,3.36,56.31,329.88,-963.51
2026-04-20 23:00,SP-IDF-03,3.5,60.38,343.47,-931.81
2026-04-21 00:00,SP-IDF-03,3.07,60.91,349.11,-913.47
2026-04-21 01:00,SP-IDF-03,3.91,63.14,332.1,-951.1
2026-04-21 02:00,SP-IDF-03,4.07,61.86,343.95,-888.94
2026-04-21 03:00,SP-IDF-03,4.2,63.43,369.61,-874.17
2026-04-21 04:00,SP-IDF-03,3.71,64.67,376.34,-918.9
2026-04-21 05:00,SP-IDF-03,4.06,65.32,377.64,-889.07
2026-04-21 06:00,SP-IDF-03,4.33,66.97,390.8,-902.2
2026-04-21 07:00,SP-IDF-03,4.2,62.18,389.67,-885.3
2026-04-21 08:00,SP-IDF-03,4.12,63.08,362.8,-919.88
2026-04-21 09:00,SP-IDF-03,3.61,65.95,373.58,-902.63
2026-04-21 10:00,SP-IDF-03,4.13,59.01,320.57,-909.4
2026-04-21 11:00,SP-IDF-03,3.16,62.57,334.93,-915.88
2026-04-21 12:00,SP-IDF-03,3.53,59.55,311.45,-955.75
2026-04-21 13:00,SP-IDF-03,3.46,57.88,337.57,-916.16
2026-04-21 14:00,SP-IDF-03,2.48,61.3,315.46,-989.23
2026-04-21 15:00,SP-IDF-03,2.89,54.76,317.71,-1011.73
2026-04-21 16:00,SP-IDF-03,2.44,55.71,289.83,-1029.83
2026-04-21 17:00,SP-IDF-03,2.57,57.12,299.52,-1019.27
2026-04-21 18:00,SP-IDF-03,3.11,53.59,313.73,-1004.04
2026-04-21 19:00,SP-IDF-03,2.94,56.41,323.34,-1006.34
2026-04-21 20:00,SP-IDF-03,2.55,57.6,317.4,-990.39
2026-04-21 21:00,SP-IDF-03,2.55,57.83,325.83,-1010.1
2026-04-21 22:00,SP-IDF-03,3.42,61.12,333.52,-999.63
2026-04-21 23:00,SP-IDF-03,3.39,57.85,330.72,-930.77
2026-04-22 00:00,SP-IDF-03,3.42,59.05,362.07,-947.64
2026-04-22 01:00,SP-IDF-03,4.19,59.59,368.63,-920.98
2026-04-22 02:00,SP-IDF-03,4.06,63.73,357.51,-929.35
2026-04-22 03:00,SP-IDF-03,4.15,61.98,373.21,-917.87
2026-04-22 04:00,SP-IDF-03,3.98,65.43,362.7,-886.01
2026-04-22 05:00,SP-IDF-03,3.9,63.49,404.64,-875.57
2026-04-22 06:00,SP-IDF-03,4.14,64.06,363.05,-878.22
2026-04-22 07:00,SP-IDF-03,4.53,63.7,360.58,-915.11
2026-04-22 08:00,SP-IDF-03,4.18,62.18,383.11,-871.69
2026-04-22 09:00,SP-IDF-03,3.89,61.98,343.07,-885.63
2026-04-22 10:00,SP-IDF-03,3.78,61.18,376.56,-899.27
2026-04-22 11:00,SP-IDF-03,3.66,62.16,341.43,-987.04
2026-04-22 12:00,SP-IDF-03,3.68,60.21,326.74,-963.16
2026-04-22 13:00,SP-IDF-03,3.37,57.54,328.2,-959.26
2026-04-22 14:00,SP-IDF-03,3.4,56.9,344.14,-970.98
2026-04-22 15:00,SP-IDF-03,3.4,58.7,306.05,-963.14
2026-04-22 16:00,SP-IDF-03,3.07,55.42,322.58,-1019.99
2026-04-22 17:00,SP-IDF-03,2.8,55.64,295.51,-1043.88
2026-04-22 18:00,SP-IDF-03,2.92,54.88,317.71,-1040.16
2026-04-22 19:00,SP-IDF-03,2.82,55.99,302.57,-1060.18
2026-04-22 20:00,SP-IDF-03,2.7,54.54,300.47,-1004.7
2026-04-22 21:00,SP-IDF-03,3.11,56.98,306.8,-987.11
2026-04-22 22:00,SP-IDF-03,2.95,56.79,348.14,-1022.44
2026-04-22 23:00,SP-IDF-03,3.68,62.26,338.31,-937.64
2026-04-23 00:00,SP-IDF-03,3.65,63.02,316.05,-934.39
2026-04-23 01:00,SP-IDF-03,3.49,57.61,347.98,-925.49
2026-04-23 02:00,SP-IDF-03,3.97,65.96,350.34,-960.86
2026-04-23 03:00,SP-IDF-03,4.04,60.18,387.62,-891.32
2026-04-23 04:00,SP-IDF-03,3.87,64.52,369.93,-923.41
2026-04-23 05:00,SP-IDF-03,3.74,68.71,364.13,-901.67
2026-04-23 06:00,SP-IDF-03,4.08,63.69,380.12,-836.89
2026-04-23 07:00,SP-IDF-03,3.91,63.68,377.19,-921.04
2026-04-23 08:00,SP-IDF-03,4.06,64.67,387.08,-852.06
2026-04-23 09:00,SP-IDF-03,4.45,65.1,378.32,-898.99
2026-04-23 10:00,SP-IDF-03,3.64,63.47,372.84,-940.33
2026-04-23 11:00,SP-IDF-03,3.61,59.74,347.06,-975.11
2026-04-23 12:00,SP-IDF-03,3.53,57.55,328.34,-900.54
2026-04-23 13:00,SP-IDF-03,3.05,62.0,335.34,-959.94
2026-04-23 14:00,SP-IDF-03,2.77,59.82,315.98,-986.85
2026-04-23 15:00,SP-IDF-03,3.27,56.93,305.81,-1002.5
2026-04-23 16:00,SP-IDF-03,3.09,53.65,315.17,-1041.48
2026-04-23 17:00,SP-IDF-03,3.02,55.95,293.75,-1011.99
2026-04-23 18:00,SP-IDF-03,2.68,55.44,295.55,-1016.41
2026-04-23 19:00,SP-IDF-03,3.05,53.32,301.17,-1032.18
2026-04-23 20:00,SP-IDF-03,3.01,53.99,296.89,-1004.47
2026-04-23 21:00,SP-IDF-03,3.45,55.77,328.21,-972.55
2026-04-23 22:00,SP-IDF-03,3.93,58.17,331.53,-999.2
2026-04-23 23:00,SP-IDF-03,3.73,61.83,327.25,-967.76
2026-04-24 00:00,SP-IDF-03,3.28,58.72,320.33,-936.55
2026-04-24 01:00,SP-IDF-03,3.88,61.12,338.51,-942.29
2026-04-24 02:00,SP-IDF-03,3.95,62.84,338.52,-954.06
2026-04-24 03:00,SP-IDF-03,3.89,64.19,345.26,-936.02
2026-04-24 04:00,SP-IDF-03,3.98,65.63,388.94,-874.21
2026-04-24 05:00,SP-IDF-03,4.44,63.86,374.49,-905.82
2026-04-24 06:00,SP-IDF-03,4.18,60.92,372.71,-889.77
2026-04-24 07:00,SP-IDF-03,4.06,68.01,359.58,-847.38
2026-04-24 08:00,SP-IDF-03,4.33,63.32,358.73,-916.52
2026-04-24 09:00,SP-IDF-03,3.89,65.16,369.0,-870.0
2026-04-24 10:00,SP-IDF-03,4.21,58.49,378.96,-927.45
2026-04-24 11:00,SP-IDF-03,3.13,63.03,352.18,-907.07
2026-04-24 12:00,SP-IDF-03,3.31,62.3,329.81,-954.33
2026-04-24 13:00,SP-IDF-03,3.3,58.05,349.32,-966.31
2026-04-24 14:00,SP-IDF-03,3.12,57.68,311.44,-1026.09
2026-04-24 15:00,SP-IDF-03,3.35,55.68,274.43,-985.54
2026-04-24 16:00,SP-IDF-03,3.02,57.34,293.32,-1036.55
2026-04-24 17:00,SP-IDF-03,2.94,55.51,311.27,-1021.15
2026-04-24 18:00,SP-IDF-03,3.44,55.11,304.05,-1003.0
2026-04-24 19:00,SP-IDF-03,3.22,53.35,309.82,-1052.83
2026-04-24 20:00,SP-IDF-03,2.78,58.65,307.75,-964.48
2026-04-24 21:00,SP-IDF-03,3.12,57.38,335.28,-992.49
2026-04-24 22:00,SP-IDF-03,3.15,61.61,306.6,-955.21
2026-04-24 23:00,SP-IDF-03,3.12,59.57,320.36,-961.7
2026-04-25 00:00,SP-IDF-03,3.21,56.55,313.72,-941.94
2026-04-25 01:00,SP-IDF-03,3.86,62.0,346.06,-905.86
2026-04-25 02:00,SP-IDF-03,3.76,59.8,362.69,-900.08
2026-04-25 03:00,SP-IDF-03,3.78,64.15,342.56,-893.21
2026-04-25 04:00,SP-IDF-03,3.76,65.81,326.21,-927.59
2026-04-25 05:00,SP-IDF-03,3.72,64.91,390.49,-885.15
2026-04-25 06:00,SP-IDF-03,4.23,63.24,380.75,-862.88
2026-04-25 07:00,SP-IDF-03,4.06,64.46,367.34,-902.23
2026-04-25 08:00,SP-IDF-03,4.66,66.44,372.4,-867.77
2026-04-25 09:00,SP-IDF-03,4.15,67.52,361.52,-927.61
2026-04-25 10:00,SP-IDF-03,3.84,59.39,366.17,-905.51
2026-04-25 11:00,SP-IDF-03,3.78,63.08,351.02,-960.63
2026-04-25 12:00,SP-IDF-03,3.95,58.39,323.5,-965.25
2026-04-25 13:00,SP-IDF-03,3.84,56.95,346.86,-968.09
2026-04-25 14:00,SP-IDF-03,3.67,57.69,295.63,-1015.8
2026-04-25 15:00,SP-IDF-03,2.83,55.25,312.36,-965.69
2026-04-25 16:00,SP-IDF-03,3.17,57.6,301.0,-1014.4
2026-04-25 17:00,SP-IDF-03,3.12,53.8,324.56,-996.47
2026-04-25 18:00,SP-IDF-03,3.33,55.97,332.57,-998.54
2026-04-25 19:00,SP-IDF-03,2.38,57.57,328.75,-989.37
2026-04-25 20:00,SP-IDF-03,2.51,54.72,316.48,-1032.52
2026-04-25 21:00,SP-IDF-03,2.74,54.71,326.64,-1062.05
2026-04-25 22:00,SP-IDF-03,3.09,57.38,348.89,-996.69
2026-04-25 23:00,SP-IDF-03,3.4,58.6,352.06,-979.71
2026-04-26 00:00,SP-IDF-03,3.72,63.07,344.82,-980.71
2026-04-26 01:00,SP-IDF-03,3.32,60.39,359.66,-916.96
2026-04-26 02:00,SP-IDF-03,4.02,57.59,342.22,-942.35
2026-04-26 03:00,SP-IDF-03,3.8,66.33,338.28,-873.57
2026-04-26 04:00,SP-IDF-03,4.4,62.66,366.55,-908.52
2026-04-26 05:00,SP-IDF-03,4.22,67.27,365.71,-885.12
2026-04-26 06:00,SP-IDF-03,3.38,66.92,399.14,-884.02
2026-04-26 07:00,SP-IDF-03,4.1,67.84,339.41,-884.5
2026-04-26 08:00,SP-IDF-03,4.71,64.62,375.47,-928.97
2026-04-26 09:00,SP-IDF-03,3.89,63.95,375.06,-901.77
2026-04-26 10:00,SP-IDF-03,3.79,65.2,354.86,-900.55
2026-04-26 11:00,SP-IDF-03,3.65,60.7,348.77,-963.26
2026-04-26 12:00,SP-IDF-03,3.73,62.2,361.13,-912.79
2026-04-26 13:00,SP-IDF-03,3.38,59.38,333.9,-983.69
2026-04-26 14:00,SP-IDF-03,3.63,55.13,302.26,-981.45
2026-04-26 15:00,SP-IDF-03,2.99,56.95,319.02,-974.89
2026-04-26 16:00,SP-IDF-03,3.4,59.07,314.53,-981.23
2026-04-26 17:00,SP-IDF-03,2.71,59.39,309.58,-1003.94
2026-04-26 18:00,SP-IDF-03,3.03,56.92,309.69,-1019.18
2026-04-26 19:00,SP-IDF-03,3.04,55.52,310.88,-994.1
2026-04-26 20:00,SP-IDF-03,3.02,54.97,321.11,-983.28
2026-04-26 21:00,SP-IDF-03,2.99,54.78,328.95,-1001.16
2026-04-26 22:00,SP-IDF-03,3.05,60.34,311.46,-981.43
2026-04-26 23:00,SP-IDF-03,3.25,59.48,339.12,-943.43
2026-04-27 00:00,SP-IDF-03,3.4,62.62,326.21,-945.44
2026-04-27 01:00,SP-IDF-03,3.92,61.87,343.69,-912.44
2026-04-27 02:00,SP-IDF-03,4.01,65.52,377.1,-888.51
2026-04-27 03:00,SP-IDF-03,4.04,66.12,372.72,-891.43
2026-04-27 04:00,SP-IDF-03,4.11,63.69,387.95,-864.93
2026-04-27 05:00,SP-IDF-03,4.14,65.78,397.11,-933.69
2026-04-27 06:00,SP-IDF-03,4.31,67.55,381.39,-892.66
2026-04-27 07:00,SP-IDF-03,4.17,66.89,384.86,-889.35
2026-04-27 08:00,SP-IDF-03,4.03,60.88,375.5,-912.14
2026-04-27 09:00,SP-IDF-03,4.01,62.75,376.06,-936.97
2026-04-27 10:00,SP-IDF-03,4.01,63.04,334.01,-926.28
2026-04-27 11:00,SP-IDF-03,3.54,62.6,338.97,-917.62
2026-04-27 12:00,SP-IDF-03,3.76,59.27,325.4,-994.08
2026-04-27 13:00,SP-IDF-03,3.5,59.9,323.73,-965.49
2026-04-27 14:00,SP-IDF-03,3.11,55.72,327.44,-969.19
2026-04-27 15:00,SP-IDF-03,3.21,55.01,312.58,-962.51
2026-04-27 16:00,SP-IDF-03,2.86,56.84,309.21,-1024.53
2026-04-27 17:00,SP-IDF-03,2.82,54.45,304.67,-976.08
2026-04-27 18:00,SP-IDF-03,2.63,51.49,295.5,-1002.56
2026-04-27 19:00,SP-IDF-03,2.62,55.02,295.07,-1038.75
2026-04-27 20:00,SP-IDF-03,2.6,57.61,324.82,-975.0
2026-04-27 21:00,SP-IDF-03,3.27,57.29,320.54,-949.25
2026-04-27 22:00,SP-IDF-03,3.28,57.64,333.02,-989.16
2026-04-27 23:00,SP-IDF-03,3.69,55.02,320.2,-968.03
2026-04-28 00:00,SP-IDF-03,3.88,61.32,336.31,-949.7
2026-04-28 01:00,SP-IDF-03,3.37,60.66,329.52,-913.52
2026-04-28 02:00,SP-IDF-03,3.6,66.27,359.61,-894.78
2026-04-28 03:00,SP-IDF-03,3.78,66.04,340.77,-946.27
2026-04-28 04:00,SP-IDF-03,4.4,62.23,376.59,-883.19
2026-04-28 05:00,SP-IDF-03,3.96,67.92,386.91,-876.68
2026-04-28 06:00,SP-IDF-03,3.95,67.49,387.03,-874.59
2026-04-28 07:00,SP-IDF-03,4.06,65.18,381.1,-884.13
2026-04-28 08:00,SP-IDF-03,4.26,64.27,366.59,-876.61
2026-04-28 09:00,SP-IDF-03,4.02,62.51,376.88,-936.72
2026-04-28 10:00,SP-IDF-03,3.9,61.85,362.97,-909.55
2026-04-28 11:00,SP-IDF-03,3.77,62.04,367.71,-933.17
2026-04-28 12:00,SP-IDF-03,3.74,61.69,331.64,-928.41
2026-04-28 13:00,SP-IDF-03,3.14,58.6,318.49,-945.07
2026-04-28 14:00,SP-IDF-03,3.01,61.23,284.81,-987.09
2026-04-28 15:00,SP-IDF-03,2.83,55.14,327.48,-947.02
2026-04-28 16:00,SP-IDF-03,3.19,53.5,294.09,-998.28
2026-04-28 17:00,SP-IDF-03,2.8,52.46,266.95,-987.46
2026-04-28 18:00,SP-IDF-03,2.73,56.82,282.44,-1024.5
2026-04-28 19:00,SP-IDF-03,2.94,53.21,273.75,-1012.25
2026-04-28 20:00,SP-IDF-03,3.05,54.64,295.54,-999.81
2026-04-28 21:00,SP-IDF-03,3.22,61.02,304.56,-990.75
2026-04-28 22:00,SP-IDF-03,3.6,57.33,320.86,-1014.63
2026-04-28 23:00,SP-IDF-03,3.69,55.4,340.03,-932.99
2026-04-29 00:00,SP-IDF-03,3.49,58.26,356.84,-958.56
2026-04-29 01:00,SP-IDF-03,3.41,62.75,347.88,-945.26
2026-04-29 02:00,SP-IDF-03,3.79,64.99,361.49,-930.82
2026-04-29 03:00,SP-IDF-03,4.21,65.03,370.57,-904.64
2026-04-29 04:00,SP-IDF-03,4.07,66.45,366.03,-937.37
2026-04-29 05:00,SP-IDF-03,4.32,65.25,390.04,-896.3
2026-04-29 06:00,SP-IDF-03,3.73,64.65,360.35,-938.2
2026-04-29 07:00,SP-IDF-03,4.14,64.36,354.61,-876.36
2026-04-29 08:00,SP-IDF-03,4.69,64.52,364.94,-866.18
2026-04-29 09:00,SP-IDF-03,4.06,64.96,364.81,-930.57
2026-04-29 10:00,SP-IDF-03,3.52,59.8,341.49,-933.01
2026-04-29 11:00,SP-IDF-03,3.66,58.75,340.22,-912.38
2026-04-29 12:00,SP-IDF-03,4.05,61.29,303.28,-918.36
2026-04-29 13:00,SP-IDF-03,3.52,56.66,325.84,-989.68
2026-04-29 14:00,SP-IDF-03,3.55,58.66,299.75,-979.77
2026-04-29 15:00,SP-IDF-03,2.65,54.36,337.26,-1017.69
2026-04-29 16:00,SP-IDF-03,2.56,56.83,315.66,-1025.41
2026-04-29 17:00,SP-IDF-03,2.55,53.95,293.99,-985.85
2026-04-29 18:00,SP-IDF-03,3.03,55.8,309.13,-1031.25
2026-04-29 19:00,SP-IDF-03,3.07,53.84,289.98,-1000.12
2026-04-29 20:00,SP-IDF-03,3.07,57.5,294.99,-997.55
2026-04-29 21:00,SP-IDF-03,3.4,53.15,295.23,-959.17
2026-04-29 22:00,SP-IDF-03,3.5,55.27,320.22,-919.98
2026-04-29 23:00,SP-IDF-03,3.6,55.57,319.06,-964.77
2026-04-30 00:00,SP-IDF-03,3.54,58.55,332.06,-953.35
2026-04-30 01:00,SP-IDF-03,3.92,60.82,349.83,-933.2
2026-04-30 02:00,SP-IDF-03,3.92,63.88,360.55,-979.95
2026-04-30 03:00,SP-IDF-03,4.15,67.4,355.63,-922.09
2026-04-30 04:00,SP-IDF-03,4.27,66.89,360.21,-906.97
2026-04-30 05:00,SP-IDF-03,3.89,63.68,374.11,-845.81
2026-04-30 06:00,SP-IDF-03,4.0,65.0,379.27,-892.36
2026-04-30 07:00,SP-IDF-03,3.96,63.89,368.26,-893.39
2026-04-30 08:00,SP-IDF-03,3.83,65.11,354.26,-903.27
2026-04-30 09:00,SP-IDF-03,3.88,63.68,369.84,-909.25
2026-04-30 10:00,SP-IDF-03,3.85,60.61,350.63,-903.77
2026-04-30 11:00,SP-IDF-03,3.95,59.25,358.0,-956.72
2026-04-30 12:00,SP-IDF-03,3.66,63.17,336.13,-924.62
2026-04-30 13:00,SP-IDF-03,3.1,57.04,320.57,-983.1
2026-04-30 14:00,SP-IDF-03,3.25,53.87,322.42,-972.05
2026-04-30 15:00,SP-IDF-03,3.2,56.45,302.35,-986.09
2026-04-30 16:00,SP-IDF-03,3.12,57.62,326.61,-1017.21
2026-04-30 17:00,SP-IDF-03,3.35,56.89,297.12,-1029.58
2026-04-30 18:00,SP-IDF-03,2.98,54.71,286.74,-1013.4
2026-04-30 19:00,SP-IDF-03,2.27,53.88,318.83,-995.66
2026-04-30 20:00,SP-IDF-03,2.95,56.11,320.06,-1014.84
2026-04-30 21:00,SP-IDF-03,3.2,59.75,317.49,-989.89
2026-04-30 22:00,SP-IDF-03,3.07,58.14,312.82,-1007.28
2026-04-30 23:00,SP-IDF-03,3.35,58.47,352.77,-960.19
2026-05-01 00:00,SP-IDF-03,3.6,60.19,354.11,-984.98
2026-05-01 01:00,SP-IDF-03,3.67,64.77,377.05,-923.06
2026-05-01 02:00,SP-IDF-03,3.53,65.05,345.12,-942.72
2026-05-01 03:00,SP-IDF-03,4.0,64.79,382.04,-921.81
2026-05-01 04:00,SP-IDF-03,4.08,65.51,391.39,-927.74
2026-05-01 05:00,SP-IDF-03,4.09,63.61,371.29,-882.05
2026-05-01 06:00,SP-IDF-03,4.54,68.08,375.79,-876.41
2026-05-01 07:00,SP-IDF-03,4.55,62.51,384.56,-900.58
2026-05-01 08:00,SP-IDF-03,4.25,59.67,381.21,-875.35
2026-05-01 09:00,SP-IDF-03,4.16,60.99,341.29,-898.18
2026-05-01 10:00,SP-IDF-03,4.18,64.49,352.75,-974.75
2026-05-01 11:00,SP-IDF-03,3.53,61.09,353.11,-906.59
2026-05-01 12:00,SP-IDF-03,3.66,64.64,353.13,-946.0
2026-05-01 13:00,SP-IDF-03,3.25,56.3,347.74,-989.34
2026-05-01 14:00,SP-IDF-03,3.23,56.64,319.5,-992.58
2026-05-01 15:00,SP-IDF-03,3.4,56.34,312.51,-983.86
2026-05-01 16:00,SP-IDF-03,2.46,54.37,305.24,-1007.62
2026-05-01 17:00,SP-IDF-03,3.0,53.07,320.66,-985.4
2026-05-01 18:00,SP-IDF-03,2.87,54.75,318.17,-1051.51
2026-05-01 19:00,SP-IDF-03,2.68,57.29,303.03,-984.87
2026-05-01 20:00,SP-IDF-03,2.58,58.18,325.83,-1020.31
2026-05-01 21:00,SP-IDF-03,3.05,54.98,319.9,-952.09
2026-05-01 22:00,SP-IDF-03,2.97,58.09,329.55,-961.22
2026-05-01 23:00,SP-IDF-03,3.68,59.71,350.1,-903.98
2026-05-02 00:00,SP-IDF-03,3.69,61.29,324.07,-974.03
2026-05-02 01:00,SP-IDF-03,4.09,62.81,329.94,-935.05
2026-05-02 02:00,SP-IDF-03,4.36,64.64,367.33,-921.06
2026-05-02 03:00,SP-IDF-03,3.78,64.08,367.98,-951.01
2026-05-02 04:00,SP-IDF-03,3.87,64.3,364.32,-908.48
