timestamp,asset_id,hydraulic_pressure,beam_position_error,oil_temperature,cylinder_drift
2026-04-16 11:00,RHF-WBD-02,163.71,0.69,49.02,1.91
2026-04-16 12:00,RHF-WBD-02,170.57,0.37,44.3,1.46
2026-04-16 13:00,RHF-WBD-02,160.67,-0.48,46.32,1.07
2026-04-16 14:00,RHF-WBD-02,154.94,-0.38,44.72,1.59
2026-04-16 15:00,RHF-WBD-02,154.42,-1.78,44.25,1.07
2026-04-16 16:00,RHF-WBD-02,152.88,-1.7,42.14,0.97
2026-04-16 17:00,RHF-WBD-02,151.48,-1.78,42.06,1.41
2026-04-16 18:00,RHF-WBD-02,157.41,-1.41,44.68,1.16
2026-04-16 19:00,RHF-WBD-02,157.03,-1.79,47.11,1.36
2026-04-16 20:00,RHF-WBD-02,156.66,-1.17,42.71,1.04
2026-04-16 21:00,RHF-WBD-02,156.89,-0.17,43.51,1.2
2026-04-16 22:00,RHF-WBD-02,157.12,-1.37,45.79,1.32
2026-04-16 23:00,RHF-WBD-02,149.6,-1.28,45.92,1.74
2026-04-17 00:00,RHF-WBD-02,170.22,-1.13,48.73,1.33
2026-04-17 01:00,RHF-WBD-02,164.35,-1.08,47.09,1.63
2026-04-17 02:00,RHF-WBD-02,174.89,0.45,48.81,1.69
2026-04-17 03:00,RHF-WBD-02,172.2,1.22,47.3,1.85
2026-04-17 04:00,RHF-WBD-02,169.27,0.66,50.86,1.96
2026-04-17 05:00,RHF-WBD-02,181.22,3.23,49.5,1.74
2026-04-17 06:00,RHF-WBD-02,173.75,2.13,49.65,1.89
2026-04-17 07:00,RHF-WBD-02,172.59,2.36,49.04,1.9
2026-04-17 08:00,RHF-WBD-02,174.02,2.73,47.45,1.94
2026-04-17 09:00,RHF-WBD-02,172.75,1.22,48.94,1.85
2026-04-17 10:00,RHF-WBD-02,170.02,0.68,47.41,1.69
2026-04-17 11:00,RHF-WBD-02,159.95,0.33,46.17,1.57
2026-04-17 12:00,RHF-WBD-02,168.82,0.92,44.95,1.74
2026-04-17 13:00,RHF-WBD-02,162.66,-2.53,45.6,1.55
2026-04-17 14:00,RHF-WBD-02,156.03,-0.9,45.23,1.37
2026-04-17 15:00,RHF-WBD-02,149.83,-1.2,44.45,1.28
2026-04-17 16:00,RHF-WBD-02,161.74,-0.91,43.7,0.95
2026-04-17 17:00,RHF-WBD-02,153.36,-2.0,41.98,1.04
2026-04-17 18:00,RHF-WBD-02,154.23,-0.9,43.98,1.15
2026-04-17 19:00,RHF-WBD-02,153.41,-2.14,42.29,1.34
2026-04-17 20:00,RHF-WBD-02,149.94,-1.02,44.52,1.02
2026-04-17 21:00,RHF-WBD-02,159.38,-0.59,44.55,0.85
2026-04-17 22:00,RHF-WBD-02,157.47,-0.41,44.24,1.47
2026-04-17 23:00,RHF-WBD-02,155.32,1.56,46.23,1.34
2026-04-18 00:00,RHF-WBD-02,166.6,-1.3,47.94,1.51
2026-04-18 01:00,RHF-WBD-02,169.45,1.12,46.87,1.49
2026-04-18 02:00,RHF-WBD-02,169.21,0.64,49.33,1.5
2026-04-18 03:00,RHF-WBD-02,168.55,1.39,47.35,1.85
2026-04-18 04:00,RHF-WBD-02,175.83,2.11,50.79,1.45
2026-04-18 05:00,RHF-WBD-02,175.1,1.32,47.34,1.91
2026-04-18 06:00,RHF-WBD-02,176.22,2.14,48.5,1.91
2026-04-18 07:00,RHF-WBD-02,172.42,2.76,49.76,1.76
2026-04-18 08:00,RHF-WBD-02,177.11,1.61,50.08,1.97
2026-04-18 09:00,RHF-WBD-02,172.27,1.13,48.7,2.03
2026-04-18 10:00,RHF-WBD-02,166.1,0.97,48.1,1.57
2026-04-18 11:00,RHF-WBD-02,161.7,0.83,48.18,1.7
2026-04-18 12:00,RHF-WBD-02,167.36,-1.28,45.16,1.46
2026-04-18 13:00,RHF-WBD-02,153.98,-1.61,45.46,1.6
2026-04-18 14:00,RHF-WBD-02,155.68,0.17,45.24,1.16
2026-04-18 15:00,RHF-WBD-02,163.99,-2.41,42.53,1.2
2026-04-18 16:00,RHF-WBD-02,153.13,-2.64,42.68,1.32
2026-04-18 17:00,RHF-WBD-02,151.02,-1.9,41.55,1.09
2026-04-18 18:00,RHF-WBD-02,155.33,-2.31,43.14,1.39
2026-04-18 19:00,RHF-WBD-02,145.95,-1.6,42.78,1.07
2026-04-18 20:00,RHF-WBD-02,155.01,-2.62,44.61,1.14
2026-04-18 21:00,RHF-WBD-02,160.01,-1.87,46.23,1.21
2026-04-18 22:00,RHF-WBD-02,156.84,-2.48,43.85,1.19
2026-04-18 23:00,RHF-WBD-02,160.34,0.06,46.2,1.39
2026-04-19 00:00,RHF-WBD-02,165.26,0.45,46.44,1.65
2026-04-19 01:00,RHF-WBD-02,154.88,0.05,47.19,1.68
2026-04-19 02:00,RHF-WBD-02,175.41,0.29,46.29,1.66
2026-04-19 03:00,RHF-WBD-02,168.41,0.72,49.17,1.84
2026-04-19 04:00,RHF-WBD-02,174.63,1.81,49.78,1.77
2026-04-19 05:00,RHF-WBD-02,175.18,1.54,47.76,1.98
2026-04-19 06:00,RHF-WBD-02,179.47,1.98,48.49,1.83
2026-04-19 07:00,RHF-WBD-02,179.87,1.96,49.58,1.85
2026-04-19 08:00,RHF-WBD-02,178.2,0.14,50.5,1.66
2026-04-19 09:00,RHF-WBD-02,176.06,1.08,48.18,1.58
2026-04-19 10:00,RHF-WBD-02,168.35,0.75,45.87,1.75
2026-04-19 11:00,RHF-WBD-02,165.73,2.2,46.72,1.65
2026-04-19 12:00,RHF-WBD-02,161.6,0.99,44.54,1.64
2026-04-19 13:00,RHF-WBD-02,169.18,-0.73,45.73,1.13
2026-04-19 14:00,RHF-WBD-02,164.99,-1.5,45.94,1.38
2026-04-19 15:00,RHF-WBD-02,160.24,-1.13,45.61,0.92
2026-04-19 16:00,RHF-WBD-02,163.41,-0.77,43.54,1.18
2026-04-19 17:00,RHF-WBD-02,148.07,-1.9,43.4,1.14
2026-04-19 18:00,RHF-WBD-02,157.83,-1.91,43.97,1.19
2026-04-19 19:00,RHF-WBD-02,156.96,-1.28,43.84,0.96
2026-04-19 20:00,RHF-WBD-02,146.76,-1.82,43.78,1.26
2026-04-19 21:00,RHF-WBD-02,147.68,-0.57,44.1,1.12
2026-04-19 22:00,RHF-WBD-02,158.17,-0.87,47.47,1.46
2026-04-19 23:00,RHF-WBD-02,157.93,-0.72,45.52,1.42
2026-04-20 00:00,RHF-WBD-02,164.21,0.02,45.27,1.61
2026-04-20 01:00,RHF-WBD-02,164.6,-0.57,48.48,1.57
2026-04-20 02:00,RHF-WBD-02,175.95,0.97,48.45,1.56
2026-04-20 03:00,RHF-WBD-02,174.23,1.99,48.95,1.73
2026-04-20 04:00,RHF-WBD-02,172.84,0.8,49.46,2.0
2026-04-20 05:00,RHF-WBD-02,174.54,1.93,49.69,1.96
2026-04-20 06:00,RHF-WBD-02,180.62,1.43,50.45,1.85
2026-04-20 07:00,RHF-WBD-02,187.04,1.61,50.47,1.81
2026-04-20 08:00,RHF-WBD-02,175.69,2.53,46.93,1.9
2026-04-20 09:00,RHF-WBD-02,173.2,2.11,49.09,1.81
2026-04-20 10:00,RHF-WBD-02,177.81,0.92,48.2,1.58
2026-04-20 11:00,RHF-WBD-02,172.38,0.88,49.87,1.71
2026-04-20 12:00,RHF-WBD-02,163.74,-0.18,46.52,1.61
2026-04-20 13:00,RHF-WBD-02,164.5,-0.64,45.29,1.07
2026-04-20 14:00,RHF-WBD-02,157.74,-1.81,46.72,1.4
2026-04-20 15:00,RHF-WBD-02,159.54,-0.04,44.45,1.32
2026-04-20 16:00,RHF-WBD-02,160.68,-0.64,45.84,1.09
2026-04-20 17:00,RHF-WBD-02,146.98,-3.13,42.88,0.95
2026-04-20 18:00,RHF-WBD-02,162.61,-2.93,44.51,1.05
2026-04-20 19:00,RHF-WBD-02,152.04,-1.55,42.13,1.17
2026-04-20 20:00,RHF-WBD-02,152.84,-0.63,45.44,1.1
2026-04-20 21:00,RHF-WBD-02,156.67,-1.45,44.75,1.05
2026-04-20 22:00,RHF-WBD-02,160.51,-0.71,45.11,1.29
2026-04-20 23:00,RHF-WBD-02,152.98,-0.88,45.49,1.54
2026-04-21 00:00,RHF-WBD-02,162.4,0.91,47.68,1.5
2026-04-21 01:00,RHF-WBD-02,168.52,-0.48,47.2,1.51
2026-04-21 02:00,RHF-WBD-02,168.08,0.75,48.6,2.03
2026-04-21 03:00,RHF-WBD-02,164.54,1.54,47.8,1.65
2026-04-21 04:00,RHF-WBD-02,176.34,1.47,49.23,1.9
2026-04-21 05:00,RHF-WBD-02,180.41,2.13,49.06,1.75
2026-04-21 06:00,RHF-WBD-02,169.89,2.34,49.3,2.1
2026-04-21 07:00,RHF-WBD-02,189.84,-0.43,50.45,2.12
2026-04-21 08:00,RHF-WBD-02,173.69,0.83,49.22,1.81
2026-04-21 09:00,RHF-WBD-02,166.61,1.4,49.24,1.65
2026-04-21 10:00,RHF-WBD-02,167.41,1.54,49.63,1.74
2026-04-21 11:00,RHF-WBD-02,176.83,0.01,47.34,1.8
2026-04-21 12:00,RHF-WBD-02,165.69,-0.6,44.22,1.51
2026-04-21 13:00,RHF-WBD-02,157.34,0.0,45.77,1.45
2026-04-21 14:00,RHF-WBD-02,164.87,0.09,45.53,1.46
2026-04-21 15:00,RHF-WBD-02,155.39,-2.08,44.74,1.35
2026-04-21 16:00,RHF-WBD-02,157.49,-1.27,44.07,1.02
2026-04-21 17:00,RHF-WBD-02,146.1,-2.52,42.76,0.98
2026-04-21 18:00,RHF-WBD-02,150.17,-1.99,41.88,1.04
2026-04-21 19:00,RHF-WBD-02,156.55,-0.9,43.28,1.59
2026-04-21 20:00,RHF-WBD-02,152.16,-2.16,42.54,1.22
2026-04-21 21:00,RHF-WBD-02,160.77,-2.18,46.48,1.41
2026-04-21 22:00,RHF-WBD-02,169.82,-1.6,43.36,1.13
2026-04-21 23:00,RHF-WBD-02,166.95,0.36,48.65,1.39
2026-04-22 00:00,RHF-WBD-02,162.27,-0.43,45.15,1.73
2026-04-22 01:00,RHF-WBD-02,156.45,0.52,46.13,1.77
2026-04-22 02:00,RHF-WBD-02,170.31,0.86,47.91,2.05
2026-04-22 03:00,RHF-WBD-02,171.89,1.85,48.95,1.56
2026-04-22 04:00,RHF-WBD-02,179.99,3.42,48.38,1.65
2026-04-22 05:00,RHF-WBD-02,168.44,1.99,50.9,1.83
2026-04-22 06:00,RHF-WBD-02,176.27,3.66,47.65,1.82
2026-04-22 07:00,RHF-WBD-02,174.84,2.85,49.73,2.04
2026-04-22 08:00,RHF-WBD-02,176.88,2.27,50.49,2.18
2026-04-22 09:00,RHF-WBD-02,172.91,1.24,47.95,1.92
2026-04-22 10:00,RHF-WBD-02,175.31,-0.64,47.41,1.67
2026-04-22 11:00,RHF-WBD-02,169.31,0.96,46.81,1.66
2026-04-22 12:00,RHF-WBD-02,161.81,0.15,47.69,1.62
2026-04-22 13:00,RHF-WBD-02,159.87,0.21,47.38,1.51
2026-04-22 14:00,RHF-WBD-02,158.72,-1.7,46.55,1.5
2026-04-22 15:00,RHF-WBD-02,156.96,-1.29,43.78,1.23
2026-04-22 16:00,RHF-WBD-02,151.7,-1.54,43.77,0.91
2026-04-22 17:00,RHF-WBD-02,153.74,-0.21,41.82,1.07
2026-04-22 18:00,RHF-WBD-02,153.84,-2.19,43.5,1.17
2026-04-22 19:00,RHF-WBD-02,148.95,-1.66,42.18,1.13
2026-04-22 20:00,RHF-WBD-02,151.91,-2.05,43.26,1.06
2026-04-22 21:00,RHF-WBD-02,156.21,-2.32,42.48,1.29
2026-04-22 22:00,RHF-WBD-02,153.66,-0.87,43.26,1.49
2026-04-22 23:00,RHF-WBD-02,162.2,-0.2,44.25,1.53
2026-04-23 00:00,RHF-WBD-02,164.24,0.58,44.4,1.52
2026-04-23 01:00,RHF-WBD-02,163.39,0.18,48.51,1.74
2026-04-23 02:00,RHF-WBD-02,163.29,0.92,47.94,1.58
2026-04-23 03:00,RHF-WBD-02,171.33,2.0,49.72,1.94
2026-04-23 04:00,RHF-WBD-02,179.19,3.03,47.89,1.6
2026-04-23 05:00,RHF-WBD-02,175.21,1.65,50.44,2.0
2026-04-23 06:00,RHF-WBD-02,174.87,2.6,48.56,2.05
2026-04-23 07:00,RHF-WBD-02,176.61,3.01,49.41,1.71
2026-04-23 08:00,RHF-WBD-02,165.04,1.64,49.41,1.82
2026-04-23 09:00,RHF-WBD-02,172.67,1.73,48.52,1.82
2026-04-23 10:00,RHF-WBD-02,169.21,0.7,48.63,1.56
2026-04-23 11:00,RHF-WBD-02,170.98,-0.0,46.49,1.44
2026-04-23 12:00,RHF-WBD-02,169.96,-1.24,46.13,1.55
2026-04-23 13:00,RHF-WBD-02,157.16,-0.11,44.41,1.71
2026-04-23 14:00,RHF-WBD-02,161.28,-1.69,44.21,1.55
2026-04-23 15:00,RHF-WBD-02,156.65,-0.96,44.68,0.97
2026-04-23 16:00,RHF-WBD-02,153.15,-1.55,44.04,0.89
2026-04-23 17:00,RHF-WBD-02,159.64,-0.74,44.52,1.33
2026-04-23 18:00,RHF-WBD-02,150.58,-1.47,43.82,1.26
2026-04-23 19:00,RHF-WBD-02,157.51,-2.06,44.08,1.23
2026-04-23 20:00,RHF-WBD-02,155.76,-0.53,43.87,1.16
2026-04-23 21:00,RHF-WBD-02,158.87,-2.14,42.69,1.34
2026-04-23 22:00,RHF-WBD-02,155.03,-1.39,43.8,1.42
2026-04-23 23:00,RHF-WBD-02,164.48,-1.48,44.52,1.19
2026-04-24 00:00,RHF-WBD-02,164.54,-0.45,48.22,1.72
2026-04-24 01:00,RHF-WBD-02,165.67,0.94,45.53,1.89
2026-04-24 02:00,RHF-WBD-02,169.35,-0.51,48.75,1.65
2026-04-24 03:00,RHF-WBD-02,171.02,1.96,48.62,1.71
2026-04-24 04:00,RHF-WBD-02,174.92,1.82,50.2,1.73
2026-04-24 05:00,RHF-WBD-02,173.77,2.33,48.75,1.83
2026-04-24 06:00,RHF-WBD-02,176.78,1.3,48.03,1.57
2026-04-24 07:00,RHF-WBD-02,172.74,1.08,49.47,1.7
2026-04-24 08:00,RHF-WBD-02,176.22,0.28,49.42,1.88
2026-04-24 09:00,RHF-WBD-02,175.57,0.35,49.63,1.81
2026-04-24 10:00,RHF-WBD-02,167.9,1.27,47.99,1.72
2026-04-24 11:00,RHF-WBD-02,167.13,1.56,46.33,2.0
2026-04-24 12:00,RHF-WBD-02,160.22,-0.24,47.53,1.39
2026-04-24 13:00,RHF-WBD-02,161.39,0.69,47.98,1.25
2026-04-24 14:00,RHF-WBD-02,164.02,-0.95,45.34,1.56
2026-04-24 15:00,RHF-WBD-02,149.95,-0.58,43.64,1.2
2026-04-24 16:00,RHF-WBD-02,155.89,-3.29,43.03,1.12
2026-04-24 17:00,RHF-WBD-02,151.54,-1.29,43.17,1.34
2026-04-24 18:00,RHF-WBD-02,151.47,-1.86,42.67,0.87
2026-04-24 19:00,RHF-WBD-02,150.35,-1.62,42.06,1.19
2026-04-24 20:00,RHF-WBD-02,161.84,-2.98,43.52,1.42
2026-04-24 21:00,RHF-WBD-02,154.18,-1.55,44.26,1.36
2026-04-24 22:00,RHF-WBD-02,163.68,-1.7,44.61,1.19
2026-04-24 23:00,RHF-WBD-02,158.26,-0.02,44.85,1.51
2026-04-25 00:00,RHF-WBD-02,151.32,0.2,47.93,1.32
2026-04-25 01:00,RHF-WBD-02,164.65,1.18,44.9,1.73
2026-04-25 02:00,RHF-WBD-02,167.2,2.07,48.3,1.72
2026-04-25 03:00,RHF-WBD-02,176.37,0.26,49.01,1.83
2026-04-25 04:00,RHF-WBD-02,172.28,3.05,49.29,1.47
2026-04-25 05:00,RHF-WBD-02,178.07,1.0,49.39,2.24
2026-04-25 06:00,RHF-WBD-02,180.11,2.16,49.05,2.14
2026-04-25 07:00,RHF-WBD-02,176.0,0.8,49.45,1.74
2026-04-25 08:00,RHF-WBD-02,164.76,1.86,47.59,1.91
2026-04-25 09:00,RHF-WBD-02,166.46,1.89,50.64,1.66
2026-04-25 10:00,RHF-WBD-02,171.17,1.2,45.93,2.02
2026-04-25 11:00,RHF-WBD-02,161.68,0.26,47.87,1.68
2026-04-25 12:00,RHF-WBD-02,179.68,0.93,48.2,1.62
2026-04-25 13:00,RHF-WBD-02,159.68,-0.68,46.54,1.61
2026-04-25 14:00,RHF-WBD-02,160.25,-1.97,47.91,1.57
2026-04-25 15:00,RHF-WBD-02,162.03,-0.49,44.15,1.52
2026-04-25 16:00,RHF-WBD-02,156.4,-1.17,42.02,1.33
2026-04-25 17:00,RHF-WBD-02,146.97,-2.73,43.68,1.3
2026-04-25 18:00,RHF-WBD-02,147.03,-0.84,45.7,1.29
2026-04-25 19:00,RHF-WBD-02,151.29,-3.48,43.99,1.15
2026-04-25 20:00,RHF-WBD-02,162.05,-2.21,43.3,0.72
2026-04-25 21:00,RHF-WBD-02,150.07,-1.49,41.98,1.19
2026-04-25 22:00,RHF-WBD-02,153.61,-0.72,43.11,1.47
2026-04-25 23:00,RHF-WBD-02,157.33,-1.14,43.98,1.61
2026-04-26 00:00,RHF-WBD-02,158.63,-0.2,47.73,1.28
2026-04-26 01:00,RHF-WBD-02,169.37,-0.65,46.65,1.26
2026-04-26 02:00,RHF-WBD-02,168.56,1.55,46.62,1.85
2026-04-26 03:00,RHF-WBD-02,173.1,0.88,48.71,1.28
2026-04-26 04:00,RHF-WBD-02,168.09,1.59,49.53,1.66
2026-04-26 05:00,RHF-WBD-02,167.35,2.18,50.74,1.9
2026-04-26 06:00,RHF-WBD-02,181.21,1.54,48.99,1.64
2026-04-26 07:00,RHF-WBD-02,173.93,1.52,51.12,1.76
2026-04-26 08:00,RHF-WBD-02,175.22,0.97,48.04,1.85
2026-04-26 09:00,RHF-WBD-02,169.58,1.39,48.61,1.91
2026-04-26 10:00,RHF-WBD-02,164.08,0.72,47.78,1.69
2026-04-26 11:00,RHF-WBD-02,169.45,0.55,47.0,1.51
2026-04-26 12:00,RHF-WBD-02,163.27,0.06,47.62,1.63
2026-04-26 13:00,RHF-WBD-02,166.94,-0.01,46.66,1.63
2026-04-26 14:00,RHF-WBD-02,155.87,-1.23,45.65,1.27
2026-04-26 15:00,RHF-WBD-02,155.78,-1.93,44.9,1.54
2026-04-26 16:00,RHF-WBD-02,153.2,-1.91,39.97,1.21
2026-04-26 17:00,RHF-WBD-02,155.82,-1.17,43.47,0.92
2026-04-26 18:00,RHF-WBD-02,150.81,-2.37,43.98,1.19
2026-04-26 19:00,RHF-WBD-02,164.38,-0.44,43.71,0.97
2026-04-26 20:00,RHF-WBD-02,153.19,-2.13,45.17,1.19
2026-04-26 21:00,RHF-WBD-02,168.51,-0.89,44.86,1.25
2026-04-26 22:00,RHF-WBD-02,155.03,-0.12,43.96,1.24
2026-04-26 23:00,RHF-WBD-02,167.07,-0.33,44.67,1.38
2026-04-27 00:00,RHF-WBD-02,165.49,-0.69,46.81,1.61
2026-04-27 01:00,RHF-WBD-02,162.31,-1.75,45.96,1.64
2026-04-27 02:00,RHF-WBD-02,177.67,1.27,46.22,1.59
2026-04-27 03:00,RHF-WBD-02,179.61,1.47,48.76,1.92
2026-04-27 04:00,RHF-WBD-02,168.41,1.35,48.83,1.82
2026-04-27 05:00,RHF-WBD-02,171.84,0.27,47.68,1.7
2026-04-27 06:00,RHF-WBD-02,176.3,2.67,48.5,1.9
2026-04-27 07:00,RHF-WBD-02,173.76,3.27,51.54,1.88
2026-04-27 08:00,RHF-WBD-02,174.9,2.48,48.21,1.86
2026-04-27 09:00,RHF-WBD-02,174.01,2.27,48.58,1.41
2026-04-27 10:00,RHF-WBD-02,169.37,2.47,49.04,1.99
2026-04-27 11:00,RHF-WBD-02,168.3,0.78,47.24,1.75
2026-04-27 12:00,RHF-WBD-02,160.91,-0.14,47.85,1.55
2026-04-27 13:00,RHF-WBD-02,164.95,-0.4,45.72,1.53
2026-04-27 14:00,RHF-WBD-02,155.89,-1.59,48.05,1.28
2026-04-27 15:00,RHF-WBD-02,154.16,-0.35,45.02,1.09
2026-04-27 16:00,RHF-WBD-02,159.04,-1.35,41.05,1.13
2026-04-27 17:00,RHF-WBD-02,160.34,-2.49,44.86,1.1
2026-04-27 18:00,RHF-WBD-02,158.47,-2.82,43.55,1.27
2026-04-27 19:00,RHF-WBD-02,157.25,-3.64,45.37,0.82
2026-04-27 20:00,RHF-WBD-02,156.08,0.06,43.09,1.37
2026-04-27 21:00,RHF-WBD-02,161.34,-0.67,45.58,1.21
2026-04-27 22:00,RHF-WBD-02,150.34,-1.07,46.62,1.23
2026-04-27 23:00,RHF-WBD-02,158.29,0.09,45.6,1.38
2026-04-28 00:00,RHF-WBD-02,159.6,0.69,46.55,1.39
2026-04-28 01:00,RHF-WBD-02,166.63,0.17,46.17,1.75
2026-04-28 02:00,RHF-WBD-02,174.8,1.14,48.83,1.84
2026-04-28 03:00,RHF-WBD-02,187.87,2.28,51.39,1.74
2026-04-28 04:00,RHF-WBD-02,173.33,1.65,47.69,1.83
2026-04-28 05:00,RHF-WBD-02,175.92,2.25,50.5,1.85
2026-04-28 06:00,RHF-WBD-02,176.46,3.39,49.93,1.77
2026-04-28 07:00,RHF-WBD-02,176.38,1.54,49.1,1.86
2026-04-28 08:00,RHF-WBD-02,180.02,1.97,49.87,1.99
2026-04-28 09:00,RHF-WBD-02,172.04,0.94,47.8,1.88
2026-04-28 10:00,RHF-WBD-02,173.29,2.3,47.26,1.69
2026-04-28 11:00,RHF-WBD-02,166.76,0.87,45.81,1.58
2026-04-28 12:00,RHF-WBD-02,166.09,1.1,48.41,1.46
2026-04-28 13:00,RHF-WBD-02,163.1,0.36,45.77,1.33
2026-04-28 14:00,RHF-WBD-02,156.85,-0.7,41.96,1.4
2026-04-28 15:00,RHF-WBD-02,157.85,-0.53,47.5,1.14
2026-04-28 16:00,RHF-WBD-02,155.46,-2.1,43.38,1.1
2026-04-28 17:00,RHF-WBD-02,150.17,-2.91,44.32,1.05
2026-04-28 18:00,RHF-WBD-02,156.27,-3.68,43.41,1.21
2026-04-28 19:00,RHF-WBD-02,157.17,-0.95,43.03,1.11
2026-04-28 20:00,RHF-WBD-02,162.46,-1.19,44.44,1.4
2026-04-28 21:00,RHF-WBD-02,149.68,-1.6,48.24,1.3
2026-04-28 22:00,RHF-WBD-02,164.09,-0.83,43.25,1.6
2026-04-28 23:00,RHF-WBD-02,161.61,-1.12,45.87,1.68
2026-04-29 00:00,RHF-WBD-02,172.97,0.2,47.03,1.59
2026-04-29 01:00,RHF-WBD-02,165.3,-0.27,48.28,1.99
2026-04-29 02:00,RHF-WBD-02,170.79,1.16,48.64,1.68
2026-04-29 03:00,RHF-WBD-02,167.66,2.53,48.35,1.46
2026-04-29 04:00,RHF-WBD-02,167.34,1.86,48.16,2.12
2026-04-29 05:00,RHF-WBD-02,179.58,1.88,49.88,1.79
2026-04-29 06:00,RHF-WBD-02,177.29,2.5,49.72,1.99
2026-04-29 07:00,RHF-WBD-02,174.43,2.33,49.78,1.76
2026-04-29 08:00,RHF-WBD-02,171.11,1.23,48.0,1.69
2026-04-29 09:00,RHF-WBD-02,168.12,0.46,47.42,1.74
2026-04-29 10:00,RHF-WBD-02,169.22,-0.14,45.28,1.76
2026-04-29 11:00,RHF-WBD-02,164.23,1.46,45.07,1.33
2026-04-29 12:00,RHF-WBD-02,164.21,0.47,45.31,1.64
2026-04-29 13:00,RHF-WBD-02,161.84,-0.17,46.35,1.36
2026-04-29 14:00,RHF-WBD-02,165.13,-0.44,45.42,1.52
2026-04-29 15:00,RHF-WBD-02,162.47,-1.94,43.19,1.3
2026-04-29 16:00,RHF-WBD-02,156.44,-1.82,41.06,1.24
2026-04-29 17:00,RHF-WBD-02,156.03,-1.88,43.61,1.03
2026-04-29 18:00,RHF-WBD-02,157.41,-1.17,45.71,1.07
2026-04-29 19:00,RHF-WBD-02,155.97,-2.26,43.96,1.16
2026-04-29 20:00,RHF-WBD-02,152.0,-1.14,43.99,1.02
2026-04-29 21:00,RHF-WBD-02,163.98,-1.37,44.42,1.07
2026-04-29 22:00,RHF-WBD-02,163.94,-1.39,44.23,1.73
2026-04-29 23:00,RHF-WBD-02,161.1,-0.88,45.84,1.42
2026-04-30 00:00,RHF-WBD-02,166.77,-0.19,47.69,1.55
2026-04-30 01:00,RHF-WBD-02,169.36,1.45,47.97,1.87
2026-04-30 02:00,RHF-WBD-02,163.55,0.89,48.18,1.76
2026-04-30 03:00,RHF-WBD-02,172.82,1.95,48.14,1.87
2026-04-30 04:00,RHF-WBD-02,170.37,2.1,48.35,1.86
2026-04-30 05:00,RHF-WBD-02,184.17,0.71,47.28,2.01
2026-04-30 06:00,RHF-WBD-02,179.22,0.96,48.02,2.0
2026-04-30 07:00,RHF-WBD-02,178.68,1.8,48.27,1.89
2026-04-30 08:00,RHF-WBD-02,178.75,3.17,48.93,1.91
2026-04-30 09:00,RHF-WBD-02,172.8,2.67,47.91,1.69
2026-04-30 10:00,RHF-WBD-02,169.5,2.08,46.55,1.7
2026-04-30 11:00,RHF-WBD-02,170.89,-0.21,48.63,1.65
2026-04-30 12:00,RHF-WBD-02,167.63,-0.67,47.19,1.81
2026-04-30 13:00,RHF-WBD-02,156.35,-0.45,46.66,1.45
2026-04-30 14:00,RHF-WBD-02,150.15,-1.05,44.73,1.31
2026-04-30 15:00,RHF-WBD-02,151.01,-0.76,44.54,1.4
2026-04-30 16:00,RHF-WBD-02,153.49,-0.94,43.95,1.17
2026-04-30 17:00,RHF-WBD-02,155.08,-2.96,45.18,1.16
2026-04-30 18:00,RHF-WBD-02,144.66,-2.1,42.93,1.05
2026-04-30 19:00,RHF-WBD-02,159.46,-1.44,44.68,1.22
2026-04-30 20:00,RHF-WBD-02,154.26,-2.42,43.97,1.07
2026-04-30 21:00,RHF-WBD-02,151.14,-1.43,44.34,1.5
2026-04-30 22:00,RHF-WBD-02,172.04,0.11,45.41,1.47
2026-04-30 23:00,RHF-WBD-02,176.34,-0.18,44.79,1.18
2026-05-01 00:00,RHF-WBD-02,167.38,-0.02,45.08,1.51
2026-05-01 01:00,RHF-WBD-02,166.11,1.82,47.17,1.66
2026-05-01 02:00,RHF-WBD-02,172.07,1.33,46.25,1.47
2026-05-01 03:00,RHF-WBD-02,178.57,1.9,48.98,1.95
2026-05-01 04:00,RHF-WBD-02,177.84,1.71,48.71,1.71
2026-05-01 05:00,RHF-WBD-02,177.97,1.1,49.29,1.87
2026-05-01 06:00,RHF-WBD-02,177.06,1.32,48.66,1.89
2026-05-01 07:00,RHF-WBD-02,172.93,1.46,49.58,1.89
2026-05-01 08:00,RHF-WBD-02,176.67,0.86,48.62,1.69
2026-05-01 09:00,RHF-WBD-02,175.07,0.85,47.38,1.75
2026-05-01 10:00,RHF-WBD-02,167.14,0.59,47.59,1.59
2026-05-01 11:00,RHF-WBD-02,173.99,0.2,47.03,1.46
2026-05-01 12:00,RHF-WBD-02,170.58,0.74,46.93,1.53
2026-05-01 13:00,RHF-WBD-02,150.91,0.15,45.76,1.31
2026-05-01 14:00,RHF-WBD-02,157.33,-1.37,44.45,1.42
2026-05-01 15:00,RHF-WBD-02,161.55,-2.96,45.35,1.09
2026-05-01 16:00,RHF-WBD-02,157.73,-1.53,45.0,1.01
2026-05-01 17:00,RHF-WBD-02,159.34,-2.59,42.07,1.34
2026-05-01 18:00,RHF-WBD-02,157.45,-2.84,44.29,1.35
2026-05-01 19:00,RHF-WBD-02,155.33,-0.91,42.33,1.04
2026-05-01 20:00,RHF-WBD-02,152.83,-2.1,44.06,1.07
2026-05-01 21:00,RHF-WBD-02,158.73,-0.58,42.99,1.12
2026-05-01 22:00,RHF-WBD-02,161.0,0.59,44.6,1.18
